station_key,n,dynamic_eligible,nse,r,rmse,logrmse,bias,observed_sd,predicted_sd
东江江口,12,True,-1.2949462264294196,-0.5487968025394249,0.9598892862958779,0.3476422414885805,-0.6648044868631705,0.6336287688123595,0.09819880189768151
兴宁电站,12,True,-9.814904453591604,0.4803016493727949,1.5057904241620077,0.5445864889970833,-1.4477668804415165,0.4578815955632586,0.11949381081829781
庙咀里,12,True,-15.227453584269828,-0.12269662422270008,1.1426433694002591,0.5270719986843626,-1.1025638478093338,0.28365178182647355,0.06882967165210832
马头福水,4,False,,,0.36807023532435995,0.17010447546684956,0.12749163546079778,0.2845171348091359,0.15867230164698573
龙川城铁路桥,12,True,-3.8824235055676013,0.06302536931539733,1.3835136638007421,0.5029827710415837,-1.2340959262216133,0.6261317530857402,0.06463349061815596
