c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38
25.593651225359345,26.060259744598099,25.971041466752474,24.483447608775677,24.679178450425759,25.458554597409304,23.893699288246701,25.590876094357277,26.05742536265258,22.991866383676765,24.275175784699371,24.765102010139273,21.450333356363153,21.270127806801092,23.922195304942633,19.867574168926865,21.715321994928551,23.036012310748788,22.656558302811817,22.596192859976881,23.898022603914775,23.395774219952912,24.405387687673993,25.342807457278163,25.485601872371745,25.407464324833768,25.879488447866621,26.508680363857408,25.762969797048207,19.606331839030517,20.744264507156323,20.864688619863848,22.0947338323652,23.52257032024248,24.884303574956839,24.55925536444721,26.048791077532094,26.583044818844563,26.253553478761106
22.743523425219315,23.215427378513553,22.232341805818322,21.048420993041788,21.919819771149989,22.62470415520302,21.01734225198426,22.743621925708226,23.241644187067152,20.447648342385115,20.954009499693676,22.520851487942515,18.811217963516022,18.710403843403142,20.658494452378712,17.481367036872953,19.210969146494378,20.190257280009597,19.694477839306245,20.07522661311306,22.173327523815615,21.820417674427908,22.699016259282622,23.486349393213722,23.515862243477706,22.880284160714332,23.083935131716231,23.582729433974968,22.669303331393294,18.105375566548148,18.679446939618394,18.905177464121657,19.985845132259861,20.408644299096579,21.91933870837223,21.055131893295162,22.055014890351693,22.548413520204349,22.589642191913896
24.695770869332478,24.475402421251012,22.803742542107877,21.385479391293934,22.686009702699415,23.266962267783171,21.513614112463991,23.17420416865474,23.822456924713848,20.86209341334186,21.442429736161507,23.422735979838372,19.948551896114502,19.479532093104567,20.80048926305588,17.879476613097957,19.565806643898775,20.27184733198645,20.184410988963187,20.42020825273584,23.109774610202898,22.576514744830803,23.535635959086953,24.423198065858529,24.467390456239769,23.806821362409785,23.91987625824639,24.84297027892837,23.552554742281941,19.619562200764115,19.848127258294774,19.777024049462838,20.254326997904506,20.741136812415149,22.137098756465889,21.2077403658636,22.429596848845556,22.994693988974404,23.254113245757736
26.733499529325279,26.197546033811477,25.589285706672172,25.087007700716349,25.095374508512862,25.930975331940978,23.726393087375399,25.533910074302689,26.46099754426843,23.645132273991209,23.791384218605977,25.196098419487129,23.103047594623007,23.226583340486492,24.608057031500884,21.370691184646155,22.747738875588524,23.296698717596449,22.643476136810179,23.065251669985074,24.208823752773952,24.159272655773442,24.822581222717183,25.588116280658838,25.749244928032901,25.525866359462121,26.130546150337125,26.900906154378973,26.198087821679266,22.668344750905206,23.386243091453238,22.553574475243614,23.03971955246972,23.148845958111906,24.601642054453578,24.217091087909559,26.135751723061482,26.893116486743743,26.377070080759417
24.028434985013824,24.027213384910162,25.011862850379039,26.042666441042428,23.232445904088344,23.960071141677865,23.021000856263441,24.379957781162069,24.529316261649925,23.626124872386605,23.976143858264848,23.716653900066092,24.014120205675326,23.431145905191116,25.414770833534767,21.692217501701244,23.243104922017586,24.018138961004581,22.545530930880922,23.204974783215341,23.081275660372242,23.166534926703036,23.44793384185877,24.02682008177419,24.165093018758292,23.610985010157243,24.08741943645407,24.857901021101398,24.240026644279403,22.159633458021595,23.163460030877097,22.931873279754726,23.162709859447943,23.65300808922381,25.33398431830252,24.801197571527538,26.235786948039276,27.339267508260527,26.88734742397218
25.74820555461298,25.659773828024107,25.79971737514547,25.500261858348622,24.41015947682552,25.141793004260037,23.730716358302907,25.353349636025747,25.965361103523392,24.729098813696588,24.469932851335408,24.905491884173038,23.355573085383519,23.011650416579492,25.305012999477917,21.605945560339208,23.204425415939184,24.321071365779332,23.696161802239686,23.925171840343452,23.75963630843659,24.293158768762247,24.339169978597617,24.938337629516568,25.176128922529934,25.100606980887129,25.705167506436382,26.672651666880753,25.855161027440175,21.380869215624017,22.363197317431577,21.786711687188294,23.109972063210087,24.031427376142908,25.524595493192471,25.289062950323277,26.498695276578552,26.981363789889826,26.658094169342
25.440504103700817,25.301643539886719,25.760263534615241,24.660956771531147,24.194631010856,25.113528277171461,23.668941186487544,25.383144271792979,25.765643326435679,22.90936499606687,24.039601705301912,24.156914440751898,23.050735332103109,22.73987297879097,24.362112793482019,20.977689771422021,22.513638758219393,23.359138172158858,22.507848800226711,22.579640295569391,22.539749694478715,22.549434767930073,23.347757993963477,24.378386770856331,24.656489733172926,24.955263186284398,25.356694696943492,26.421495139026362,26.061402896463058,20.925536853080438,22.010927706618808,21.488765911912445,22.288443787829415,23.016138291710234,24.642159336248397,24.258438273577134,25.699599379431277,26.152510400499871,26.408026007097284
25.561734851805234,25.377559700173926,24.69902729263206,23.538031128700325,24.277863530734912,25.059030594742602,23.478247309270529,25.29208532133358,25.783082645269978,22.482648971533578,23.477192309518784,24.354764857229704,22.520846436917239,21.881427525338317,22.99077754388054,19.979326453998645,21.474996339861725,22.122289766361966,22.072108422784645,21.874258378729195,22.961842556172421,22.981952609420567,23.669384004276004,24.640087613653165,24.876794399509357,24.871721389707659,25.361448759182856,26.242132031107538,25.481641660759834,21.259663695123329,22.035151266694079,21.115896856304374,21.643565399887358,22.292804266656653,23.732743900935922,23.357009102150919,24.555159225119837,24.978992699010263,25.324208365334805
25.414828250104001,26.021092072070289,25.457020993335775,24.558075549445419,25.265362185864966,26.418296088311621,24.393087985258397,26.494095837465551,27.234422542595702,24.217574078211797,24.419723853220333,25.447114227409429,23.402355622045533,22.827283435850269,23.903261136522829,20.940417885481452,22.478776755708935,23.271159110893841,23.132961104213486,23.312303331062076,24.199187124990047,24.412771128958411,25.037976523416383,26.026510441681225,26.279898849893115,26.298904177199127,26.637413736762802,26.832598292619387,25.929051738404098,21.832032553989414,22.943372230243646,21.750098074451586,23.049772392056617,23.671580696283712,25.177501871692805,24.458609545643945,25.448710516772451,26.093125507991182,26.63774415999
25.662255704495671,25.473610823856845,25.780160679468629,25.293913768678422,24.817128739961767,25.546005201801641,24.202004540358935,25.607189343071397,26.081043955493485,24.775729547010954,25.237784850355247,25.288984880128041,24.671741692487942,24.114782648058807,25.323753924135232,22.446690383194841,23.906437349851302,24.683041659324218,24.317749194348771,24.504143897508428,24.047625738596082,24.316405906916735,24.954539902681098,25.832985663268126,26.1259869540823,25.407338114152118,25.579402701752535,26.359924618434931,25.664987937003147,24.691847208377034,24.587986186694366,23.9223564626718,24.259476121640489,24.901062144495505,26.378468920270848,25.825026303097637,26.180703757725816,26.611569628611939,26.564997419101893
