c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38
79656.783297967137,48141.664698829692,57675.004626488088,28057.872109950411,67543.206022849074,6828.7508331500248,38919.787413150603,1810.7452165026536,199.62193735793369,124768.59885472977,83972.346184029055,46573.228740300874,197383.91071786749,8902.7339771657989,63576.169329795572,143.9054773353223,152.19900314491204,20016.135319168738,17069.898214842357,6425.3866727242175,74517.846886810541,31004.607495542714,1139.0094607548547,141.41994258654444,12620.966255757719,66285.673395085236,22838.155509658682,30328.517272643745,3141.0987365303649,76661.207839473136,67465.464285893162,110555.33349689926,22308.228175398039,46107.562881452941,2582.5509368819257,34274.753175479862,9116.0023940861975,15727.821317713209,127604.52377759077
67306.456838853395,41799.102722164636,47792.589944552892,24089.79655643072,55334.5366564008,5857.3119059359105,32520.920549277842,1749.8875160864777,190.7342601442385,102419.3288051939,72900.610544486248,38234.004442107813,162564.04520490038,7443.0745888728761,54302.899876861637,125.68222928460709,133.00223733012621,16610.571700249224,14228.51700898635,5409.485730239543,61111.140017086553,25442.058467943316,1071.9956277910342,134.20753438656428,10404.5761946988,55063.377571340738,21395.937529517923,25632.044747404871,2710.8516444282586,63073.941560019055,55059.956962723692,92776.095968528185,18540.32801394226,37940.196504421154,2187.485755085303,30135.227557316917,7779.9684791488517,13069.914780310623,108614.92628742653
30285.635258814833,19869.576302933325,20128.733542332575,11541.43845601236,22257.817516742733,2771.1433855892524,14130.673038258088,1127.0142787989057,119.66889137406488,41631.404532320092,36014.628761400782,15510.763327358549,66910.798624642979,3243.374649317625,25385.563800587937,62.866058385128461,66.631909173660517,7034.7449512193361,6144.9742806764889,2420.174846916681,24679.096786948103,10327.055600495934,644.00862352510262,82.026574577024462,4276.7901447456625,23252.295504284157,12253.454524877699,11583.675091156176,1315.8898008734484,25781.401815763038,21800.634298096327,40764.38320741694,7884.6197632912554,15558.589489525299,1000.1879010452813,15437.929816285658,3637.4249862361398,5575.6172136092146,50543.637432326665
94197.341914268152,38811.787344103672,38838.099197956144,39752.042148596192,44474.084648122487,9636.8262214369679,40892.267139001386,6511.5152646456127,665.34825159718639,112611.23681607391,112578.90902472254,36000.763018624057,138119.92730819617,7605.7846951007778,65993.642676204719,281.29286065503032,299.90735169294692,18879.894542023776,24131.188124416702,8803.7199656660687,49308.923602690964,21382.024559281119,3640.831425182022,466.13474206025296,9360.0521415090698,52855.211658741893,32668.750943948497,36462.414584522048,5046.1243604369147,37585.743474025803,25549.169135984517,111526.47653376289,21729.434177068415,35842.784096580857,3675.3956397819534,54613.901760546891,10326.416441312531,13747.399691910228,149866.1568182281
218542.44734136958,82048.885766185878,84803.462286931084,94130.610667742701,100068.93874121842,22890.598398206046,95585.91304939882,15892.296396084532,1623.9150218441578,265088.76645096188,259400.30269526347,83492.14430632742,323393.41556700435,18908.193818975629,151833.43689589764,699.02662317681927,745.31542423729468,43947.127317025697,58485.388030019152,20993.520033765908,114066.35689700539,50331.113071360414,8938.0577360522948,1142.4519001401127,21274.238642933728,119997.99505989662,71540.136211329213,84747.122476114193,11893.837715518108,88480.540564974755,58300.158225984575,266569.9478118954,51055.865600285739,81583.244276334357,8720.0343016672523,128080.25793629703,23831.741579446163,31506.985678913788,345893.81845631858
252464.57384600746,90372.531938251341,92394.20096190217,111630.02078291759,110177.9004762845,27140.236488082479,110612.28069445293,19480.569089199733,1990.4342092744696,304176.69122982095,303473.31444048957,94673.301496850807,372820.94873658288,23237.75567516388,177066.1276638915,858.73930693896205,915.60292410423472,50454.484564039973,69239.80225600343,24700.543425727985,131722.40900177381,59103.499261569108,10959.207178889115,1400.4418012335352,23793.982943841474,135115.1214252986,83174.93663912089,98120.026182083006,14012.260772327747,111422.67738828667,73202.921364249327,318111.49420212116,59371.871122209137,91204.750378666591,10249.407658346623,152073.91438284051,27745.507928538584,35824.813977758953,401523.51454081206
230885.43187547012,88088.662894438603,93907.657973519221,97449.527212489324,110049.18283072725,23650.581223647063,101025.19778602791,15924.513638821907,1626.792517440005,282664.72874123871,271182.94546952262,89761.401006046071,343132.50309610827,18958.904191431458,158993.85501211355,700.02865422842899,746.36638722801467,46768.823211020448,60722.314231189353,21897.019307557948,127366.93601617782,55462.332136187943,8940.8290091911003,1142.6720719363011,23077.759867583849,129305.83257709461,73331.299777320979,89456.927385084578,12374.378128406446,114487.54403789398,84245.463199155754,281353.7868374635,54551.803955503681,88728.1241049456,9101.7430709785167,132149.7947771441,25023.051560823835,33801.153182595001,364632.18139897508
154995.4956192761,71084.776611622045,83757.39425579118,55327.596260438113,94160.832058975619,13314.410395940096,67512.771650370662,6553.6932525952761,668.64918055703401,199195.77660709101,168572.76606984792,67137.621176998815,234960.74790084225,7697.713804081448,100511.79964704305,282.56941545296843,301.22709059313718,32754.412731836386,35000.726200249621,13174.565793045575,95623.459251540029,38158.20441943824,3628.7666569540893,464.20435079429188,18363.999669507284,99338.633899823486,43301.432440724864,59467.222095206896,7348.3045453894074,85855.156424796165,76520.373428494422,162916.49220566382,36610.150081830951,71185.910429733209,5514.7541932754511,73709.112659677849,16058.537852285284,24975.773513850625,239597.3333587072
77719.632148303237,43278.62076331806,55340.805832141654,21523.459535279293,59901.633180016623,5055.7740004303305,33622.856401862948,682.48289760137902,68.482428714020159,105123.83554027689,77040.851858880807,37818.655314925534,120378.69943885508,660.74219835972781,46952.320044929322,22.01350949264743,23.40301156577797,17247.760681569835,13745.840977342265,5621.7951835279191,54231.548314980057,19674.063566070894,309.29255319775467,40.159430228609452,10991.802685510491,57653.390461784264,18109.473881382899,29492.932616914302,3090.96110897276,49130.544504265577,51382.16584515485,65098.968871727557,18293.647366569206,42980.446665652569,2387.6635451914271,27850.512130250259,7651.3392557885609,13992.437586019778,117895.6102209378
31069.886105955396,16799.833474098701,21448.032662986407,9440.9706858323661,22599.306082429823,2158.6857222430463,13391.107494070913,517.28793129328619,51.90289486407972,40184.40141476311,33416.897603205318,14388.748143120671,47225.35150325916,500.83455929596369,19996.92140089934,16.722492606346922,17.778252856666505,6758.8144426391755,5512.5603983660912,2293.2990946533705,20641.370339021123,7610.9743022428338,233.84060290432552,30.367359548814729,4180.3751552048752,22219.135160660564,7821.5303046157569,11903.39451469451,1310.1278847997153,19250.146093474334,19584.635596080141,26931.638741555442,7189.4494014309721,16441.631540724917,984.6608583992936,12635.004816179824,3220.5434590437826,5514.293271139717,49297.068227332449
