c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155
1770274.3696806207,144468.54136304982,40970.030148537226,286621.32845882641,311308.93701246969,21294.781507930664,22158.820659514313,180252.91227737413,1972849.6563639685,143218.75303440215,25937.362124824533,136088.32872005019,968609.58210498805,85904.630583954495,18902.899308060743,240950.46773152385,453315.06543502538,55087.040582123373,28696.395307718729,160659.35257355365,47855.424190492879,5363.2542140172163,3597.5913381033033,79075.145632502652,813495.76986281772,54885.682549907448,20454.978481308422,303500.17648870591,21795.796235351921,3735.0141849365646,2095.9451982253208,148478.36886399731,1400.7592552806304,282.02995217235832,188.9150461419633,5318.0863708266706,2680986.461295546,150473.62946279056,49319.16680146713,287481.18162056251,1409659.3615824601,177238.9015166543,57297.08867728222,594806.52737318352,970516.52680851612,55911.517475021123,21615.470581910045,206677.93529732595,1408065.3451232093,383653.38245464611,73285.278212469915,677574.7122823135,67118.466692168062,59911.843904759844,5429.5085171829323,148988.98897450441,439406.46055593033,112410.31759362662,35350.871637588178,447777.10297222307,2084.7952054014299,330.90907624195216,204.69209104478949,28694.303171280037,10449.187769159014,1481.6145324320207,1030.3349054141431,47719.617260100487,348508.03563035541,53070.744437504196,9843.0810043368565,105711.82726345956,84582.253326922029,5671.5044189136652,7576.1488973680271,160419.28971463576,888913.49443876627,89083.453481895805,13672.428055781471,107165.47203415773,1451303.8658476986,155307.3331267336,34796.077883888363,297016.11522369366,274149.97308282554,36914.744013408301,16338.859127984779,214296.90970102703,9412.763972819952,276.69786340423298,799.56819008525235,48332.380345973485,1102.423462439268,31.442988847591131,94.058666026109648,4159.5791109214269,322202.98433827242,18762.606220465346,7013.1219769578074,35988.024504453344,688782.32198107743,52278.349841388415,27943.877673932449,314335.2563170963,226769.51799525387,31434.30849799333,14406.232922122868,147320.97139562477,394743.70694349194,69812.736536180135,15467.17554413602,93236.118885806034,102234.1365559204,5525.1457957228085,2081.0953114997774,19243.206290723625,917751.09298167343,132128.06685793443,29589.182434068265,187502.62469614507,705972.39936103777,80596.049600268758,28201.140596297555,147940.65533273132,3345541.3728286214,328203.38144481229,53287.420616113923,517929.36601376231,695272.38258551701,87610.839912900788,11999.900280232432,220507.57251624012,331462.88959288324,33748.43547354512,10903.320035292318,94112.814071900299,31604.484062052998,2744.3288324901196,1790.4096231631031,16992.718312551457,349488.99743467424,69641.555849404511,23298.374814881903,286443.70274239895,265659.1227135011,23273.362126473381,4622.4427627883515,84313.16147176396,519309.84617763676,46222.330049912489,7818.224789582383,36676.692483242972,4204333.8167242594,497058.77293697599,73742.756592927675,273225.70156916772
1017761.6515966915,91973.749147096372,96517.280597515492,296175.37274078734,233155.49370001358,19155.840361654129,54285.908459770551,186261.34268661996,1061052.5811620606,75703.458995054752,63483.555974661278,140624.60634405186,637252.51914701564,56723.088663461975,41673.73605881496,248982.14998924127,252205.65669850391,29442.637207604072,72690.490483713351,166014.66432600544,33824.609691865699,4410.4972934052121,8170.6012985997895,81710.983820252732,459952.81755336415,30999.141699667372,48951.561467100233,313616.8490383295,28672.892946617121,4602.7796992069816,3655.8861302206437,153427.64782613053,2046.7619478613881,483.05960543302098,339.53618790290176,5495.3559165208935,1392618.9680059338,78357.833173310559,123439.05868967551,297063.8876745812,965924.43462353782,132883.26518161161,124029.37610668986,614633.41161895636,528540.02995019057,30504.030418014408,54440.113988969817,213567.19980723679,898814.09700599324,213294.01420385271,182024.77061555369,700160.53602505731,68857.945122744844,33352.393262921374,12942.268726944854,153955.28860698786,374831.55592979304,80532.893421459143,80519.587407094674,462703.00640463055,1884.0606958445596,276.54453746671265,445.09413234178243,29650.779943656038,8922.7621305038592,1228.6206797792249,2238.4044733284986,49310.271168770501,192955.03347999483,28661.913225468834,23970.520184472061,109235.55483890823,50718.144848869379,3363.7628276416376,18113.746610104412,165766.5993717903,466056.39427262283,46720.867430510996,31859.061779493932,110737.65443529634,752978.30396849744,80695.660831751055,88050.625510386148,306916.65239781683,156187.38569776947,20781.13798482253,40999.092977471664,221440.14002439461,7925.1533483358171,453.91798693866065,1535.8742387796474,49943.459690839263,895.34076186697303,42.240396371481232,178.41034515434015,4298.2317479521416,163603.04290615136,9575.1953688415724,17621.008264314372,37187.625321268461,383541.94506825949,32170.93852832901,69217.352934771727,324813.09819433285,188457.68476951975,27991.217400070436,31851.344494715329,152231.67044214561,270600.63335970562,54009.090907370984,36047.780267302769,96343.989515332913,62206.161314422723,6154.1156554560885,4571.3255077632775,19884.646500414412,499101.55709131155,71682.116048037933,74483.392962694299,193752.71218601658,384565.88549726055,47976.512329824138,72281.406146793466,152872.01051048902,1879016.0165265473,195215.41348888472,127738.15211306619,535193.67821422103,380494.24381602026,47331.765793516832,29274.519351380801,227857.82493344814,198821.84364012655,20409.584941157009,27139.590270187116,97249.907874296987,31287.654243665664,2223.6790274575869,4096.0885215582084,17559.14225630317,294943.26433175628,53263.65992157549,49177.324003656373,295991.82616714551,149110.52858476972,13294.863725925878,10473.73969286592,87123.600187489428,281198.87102672819,27460.981575223686,18880.171533544843,37899.248899351078,2472864.3565688971,284812.17382863193,166139.78825011509,282333.22495480662
326038.58005452802,38280.675838777759,111511.63887659433,303802.31803795887,49047.685434905798,4915.078341707208,64250.744298135527,191150.32093384679,151400.95624593896,8074.0491581628794,72659.594747896655,139065.39611184999,258967.84646072504,23380.242434480035,49570.655532903336,242166.80593787416,78852.220906788993,7369.9286746270263,85036.843127443164,169518.30111402331,23804.117238397866,3598.2436867617166,9634.1439266307771,83372.797141405914,154122.72847704083,13428.345828522421,57432.31820724775,317419.26814229449,35926.0247122078,4972.5677295379455,4341.4340885505362,155805.24961699193,3121.5136896246886,525.59492734611945,404.77510710583033,5601.4130180154943,98380.416513481512,8755.1253750677242,145158.98208682408,300984.30159465043,615120.62837544107,91576.368189997229,136446.98825183994,615582.91973813425,94610.181721497851,6435.0547826028542,67191.851689777803,218634.35909158742,303522.62657044124,35820.410990418211,267491.24109466915,685972.9725540044,53951.175908832323,5390.8861277745636,16651.001496603425,151917.18555663017,329858.36690218886,42852.193929988818,104130.70330467242,455021.8168121677,1248.0404739857681,163.12052875354112,531.77207264713695,29397.865985506167,6841.2675280984622,903.9424555478472,2672.2975332493929,49042.496501998809,35204.652856429973,4016.1338282752199,28294.694180350045,108615.99046638857,20686.147013036632,4730.3383566917983,21201.82720653636,167137.09781458499,46574.050215618481,5511.8390925776221,17795.789151492125,111517.34284213622,78440.628214081284,10176.848017930426,101286.08233727294,315844.11871756823,43483.469422194066,5548.7573533350233,48012.615815464233,226823.45083775552,15837.867430319433,1949.023182341509,1912.6331963830955,51276.297518622589,1986.2601271938231,234.02741844288627,222.9861623350624,4418.0026471265082,14233.808822390802,1677.0853314529588,16241.870352833372,38197.55821178692,101551.61184988679,14087.075312745343,90637.359614346438,333317.32219960936,89778.29037337529,10715.474074041123,32052.328352558103,155628.10118916776,142671.12167431167,23122.371945461124,41361.386694786954,98226.099889715901,46119.867433789841,4579.2891924901714,5395.0965158828021,20189.623875229674,108003.2908115608,13619.004076862915,87807.171062114721,193669.92122069647,56123.338759829181,9908.8305751580901,84775.600848934817,152322.29961643185,374941.23298748437,48038.222143615865,154783.88478440838,536655.77574333013,73126.92876574384,7990.759217132073,34909.181157323081,229610.6340063808,57741.525237448957,6159.3707475135825,55392.612669785995,97573.59979127362,29787.422096657527,1480.2688092106234,4870.5432984584313,17550.813541032872,260731.35483733931,32550.232538929271,55294.193871641073,294183.02352652082,46623.176541166038,4904.7407649544757,12407.846927255538,85585.584101701272,53259.269996676645,3921.1821440339909,22200.688297095341,37106.663648621994,981164.97084270883,90525.530814061814,194941.55021209849,275184.72515877988
163547.31513611131,19175.983409593329,94222.400131350063,274402.09371170477,24537.768642892665,2458.5985400793284,55785.845331571742,172651.90277895838,76133.134371402994,4058.7661863006178,60209.621825132475,125607.45455263869,129697.68097795681,11709.197497939584,42560.141491736904,218731.30858904761,39499.389153180695,3691.5872374978408,69666.138021169769,153113.30423202107,11917.384547485288,1801.4281216123172,8263.6176518574175,75304.461934173072,77125.847581779497,6719.4288532962646,47989.775420706763,286701.27445110475,18007.478324558506,2492.3363364095717,4195.5219565014531,140727.32223470238,1563.0998033633177,263.19515580436598,386.75348812091403,5059.3407904656078,49483.780525767921,4418.2127987730773,119157.26915141277,271856.78853710362,307783.91034413211,45812.017697419818,118456.4824319192,556010.37911831471,47360.883472891641,3221.2460470921606,55160.735587081763,197476.19530853059,152762.30475634211,18015.787144695591,220303.96525775403,619588.49133910076,26999.770557549971,2697.8258980979463,13920.964777396166,137215.52243824661,165064.14416994885,21442.727529988544,88942.118017965127,410987.44744324824,624.02023699288407,81.560264376770562,464.43193684597435,26552.911212715248,3428.4746806930998,453.01438374373652,2335.2423037589924,44296.448453418277,17602.769934483902,2008.1259183189238,23480.608964970139,98104.765582544525,10445.028677233922,2388.1359704898559,17672.663025458947,150962.53996156063,23601.044740666694,2783.7397037499468,14982.143857893878,100725.34192192949,39235.533834332229,5090.2654535621632,83063.430011566874,285278.55884167453,21742.823187925293,2774.5150336920619,39398.653214737584,204872.79430506952,7920.155044552077,974.65435624568079,1800.103067389671,46314.075178110725,994.2761582186007,117.14767986487593,211.61388204493778,3990.4540038562009,7123.8335137144522,839.35263054554559,13389.606960828431,34501.020320323667,50838.250629767346,7052.0858724525424,75292.275070772565,301060.80714803428,44938.178404915881,5363.9581693717601,30028.240013380073,140567.31720311928,71426.987482577169,11571.515945802474,34956.437370308668,88720.348287485322,23086.901368629267,2292.1143379375862,4656.1115993714566,18235.789306659062,55820.49611510765,7005.0801576021759,72244.4184250213,174927.67077998389,28673.849441726645,5008.4967567028834,69187.116454891206,137581.43191161586,190225.21387986964,24188.196815558349,129891.92013556398,484721.34583268536,37341.503862570316,4013.4337547454043,29012.957204224676,207390.25007027944,28989.752171899265,3092.2829235713575,45580.518211045019,88130.993359860033,14893.711048328763,740.13440460531172,4125.472970445081,15852.347714481304,130433.5936033045,16284.042879287741,48616.050023443335,265713.69866911555,23338.446286393129,2454.7308312761602,10589.36294825629,77303.108220891474,26688.958697011218,1964.8938584742566,18448.906447105051,33515.696198755351,491176.25103275105,45316.180038213992,165931.12438198779,248553.94530470439
2138299.6444987548,277762.36782018002,42396.901836926154,303802.31803795887,313694.50145449711,32478.210122331438,26518.299156013538,191150.32093384679,1024026.1175053976,80219.207036648571,25358.396266215186,139065.39611184999,1623547.2752929337,174745.03272715272,20390.593692039023,242166.80593787416,799608.56127336319,83685.663297360064,28022.574704111888,169518.30111402331,151866.14038030067,21275.364314399514,3909.5868146916191,83372.797141405914,1126123.2273388596,113274.58001788994,20852.048902548679,317419.26814229449,206814.81070384805,29867.75239391224,2702.124055702895,155805.24961699193,16253.316041570368,2765.359997280294,242.65363298382974,5601.4130180154943,1808188.708092625,152892.67509626588,48435.04183125875,300984.30159465043,1928160.6190866723,306144.17715282587,58520.308777984981,615582.91973813425,1291619.080166145,100164.79836392299,22377.596255964178,218634.35909158742,2746699.102990136,571109.22273374768,90676.34997020592,685972.9725540044,381016.42361340852,49421.638155871653,6066.1630773590859,151917.18555663017,1246270.2998486876,178142.22599015431,41578.733670290399,455021.8168121677,12403.009267489717,1668.280938234165,232.30814271730313,29397.865985506167,60732.816634702234,8186.2053791724466,1169.9175608327437,49042.496501998809,336259.51209999714,42809.306103047995,9944.2751489041657,108615.99046638857,246867.72651682608,57058.260388711213,7632.4229499054572,167137.09781458499,371025.65442315413,45061.02730906105,6702.9306529211181,111517.34284213622,1299016.1993162024,178691.74424293826,33544.300239501208,315844.11871756823,581561.98909924179,80304.268268684304,15992.105467641573,226823.45083775552,117945.63512758307,19133.388254364912,1081.4240922062022,51276.297518622589,14399.890928773062,3023.1810140256416,129.33671687236122,4418.0026471265082,235693.75632701541,33422.935425214921,5503.7839139729313,38197.55821178692,1091603.1834419805,156947.47318185875,31794.602989386196,333317.32219960936,403525.29217456427,53566.513226914831,17197.17460188135,155628.10118916776,891236.81861590897,115572.08366486628,15797.569676254647,98226.099889715901,172467.0962650142,19877.063700747545,2260.1494175951784,20189.623875229674,1192965.7363233166,131411.27951909613,29529.823795604032,193669.92122069647,627423.1511713803,66022.008358186518,27394.191844247904,152322.29961643185,4211288.9358048523,450375.64862384897,57072.502918742153,536655.77574333013,699554.33251282526,79888.650760161618,12338.300357573473,229610.6340063808,593248.71831496363,61505.369488617078,18691.747457945887,97573.59979127362,191831.60985432047,9758.3271300762462,1886.2971525808177,17550.813541032872,1080841.5552110858,165110.97725396449,24905.442203130795,294183.02352652082,270568.8417357211,28335.777650117139,4950.921521024542,85585.584101701272,535309.02089666133,44875.280363303529,7870.2915885653729,37106.663648621994,5298907.2802845966,547789.8010780717,77215.562134689375,275184.72515877988
4275015.2136709681,555417.79916974669,131866.9865865274,294002.24326254084,627347.22513267491,64953.242136985704,51798.919709152433,184984.18154888399,2046754.2662654947,160373.18925163956,48928.657514247985,134579.4155921129,3246453.2773430846,349432.83661220677,70231.084536830866,234354.97348826533,1598997.2864473681,167351.45789416714,55992.837505812735,164049.96882002256,303686.30297574226,42543.809794104651,13595.835180067035,80683.3520723283,2252053.0046479418,226533.39221867471,60343.024837524186,307179.93691189791,413496.22350233229,59717.347372902674,15611.977919593859,150779.2738228954,32499.603207487817,5529.526918166669,1349.1323316837077,5420.7222754988643,3615496.6993781687,305663.39985881414,131014.7958525376,291275.13057546818,3855650.4497041102,612216.85349838808,182929.902225631,595725.40619819437,2583070.7824958614,200318.44076047378,51938.806797241559,211581.63783056851,5490395.2315669078,1141901.7005190358,187177.72204029234,663844.81214903656,761960.29941741552,98836.12780911132,14225.28547587623,147016.63118383565,2492135.7175408117,356234.56028532621,108090.25611251843,440343.69368919451,24806.018534979434,3336.56187646833,1039.4579157179287,28449.54772790919,121442.11051947286,16369.281290435458,5265.7485237886203,47460.480485805296,672517.69368118758,85618.435193552054,26688.510729253394,105112.24883844056,493429.58752150537,114047.62040099056,29972.368579060687,161745.57853024354,741109.24994773592,90038.594145738694,24382.835187621586,107920.0092020673,2597986.7394505301,357377.96415208565,67021.631792053784,305655.59875893703,1163120.7127679987,160608.12746629494,33111.431282243204,219506.56532686017,235887.60626698905,38266.348213505044,6113.7113309163806,49622.223405118631,28796.343573681061,6045.9601161209857,734.98542965007289,4275.4864327030728,471366.72534647363,66843.440955972648,12045.413187662754,36965.3789146325,2183019.0327694896,313869.30171547789,72272.884640574383,322565.15051575098,806903.48469444376,107114.36305677607,45849.128738988475,150607.83986048494,1782199.3572955537,231113.17741051683,49726.665365747744,95057.516022305703,344853.28957482544,39746.718176417584,8667.1353686182829,19538.345685706136,2380474.9205186516,262235.82468068012,43050.427976967119,187422.50440712558,1253009.7621573245,131881.77230900151,32104.517290738364,147408.67704815985,8414314.0794513226,900244.04001644661,156143.54141220279,519344.29910644854,1396774.5465865554,159723.13908178514,34003.45146953268,222203.8393610137,1186140.4679704029,122972.94632779046,43060.733042286185,94426.064314135743,383663.21970864094,19516.654260152492,6931.5858776967752,16984.658265515682,2161479.3618682674,330195.17467845959,88106.591361096231,284693.24857405241,541057.10942401178,56664.473953837514,14055.348931678793,82824.758808098006,1070440.0706973039,89737.652367235278,19405.213811270536,35909.674498666442,10596033.263735004,1095419.3582625943,228950.66781014425,266307.79854075471
3060066.2326448108,358719.82220572932,305937.8681659603,303802.31803795887,464259.85267867439,46761.060127865159,109503.94034542586,191150.32093384679,1961788.7293835836,155549.03918704117,106836.31918006054,139065.39611184999,2066696.6704487954,214235.00968748439,166303.27696367694,242166.80593787416,1295670.065078893,145979.99133726666,125986.71497453097,169518.30111402331,206227.43266186959,27407.490086558897,32294.533059319783,83372.797141405914,1650140.1804900847,151912.06224040347,141052.17266753281,317419.26814229449,206725.87876693884,29855.647450631041,38103.293986644152,155805.24961699193,16248.630124468422,2764.564613017681,3292.8263576518762,5601.4130180154943,2823929.7507625544,232410.06094788466,308411.05738052254,300984.30159465043,2478607.0745986751,383667.8399751957,421500.54944059788,615582.91973813425,1905739.1952161922,153587.83648942743,120455.29007177947,218634.35909158742,3595498.8881722954,961898.72287076793,438257.12935391517,685972.9725540044,380968.05840714084,49416.872487450324,35364.458197375097,151917.18555663017,1579347.0071785974,227089.97335268784,248686.30393756155,455021.8168121677,12403.009267489717,1668.280938234165,2583.1041536806406,29397.865985506167,60717.13480141449,8184.1190672328212,13086.186693257781,49042.496501998809,510363.42226212093,68868.070386300562,62123.407326754146,108615.99046638857,283138.33122790908,65548.771511051207,72642.324840666755,167137.09781458499,462916.23344556137,54068.253871253444,58143.777969727642,111517.34284213622,1985608.5383422817,258858.53032405555,155041.17334645853,315844.11871756823,693893.88018264039,97137.159070324982,77940.94460983976,226823.45083775552,117943.19246879836,19133.102724215059,15008.853329306723,51276.297518622589,14397.598739529685,3022.9130727387765,1801.3793543208681,4418.0026471265082,428955.71634489502,52714.212933940486,27377.73153748304,38197.55821178692,1801873.5164051368,231305.56862842973,164082.23488080071,333317.32219960936,479716.06152273464,65242.259563947649,100403.37693919684,155628.10118916776,1279062.4852495505,150758.18208309903,115576.32285462122,98226.099889715901,209923.9061582908,22164.912578922005,20428.648635969705,20189.623875229674,1727127.1731731205,187034.10050402401,101344.94589917897,193669.92122069647,899518.1712512424,95365.41000527807,73258.681245439249,152322.29961643185,5456570.6327608814,580310.70239412365,373213.4016877567,536655.77574333013,970054.19735827739,120293.67150142923,79895.115262891704,229610.6340063808,931267.09965409711,94808.339253847298,98012.316594624528,97573.59979127362,200866.7306783995,10639.821308336335,16445.485749679476,17550.813541032872,1289016.7874420914,195579.75558813507,206627.15139626243,294183.02352652082,403969.41736059281,40082.320491328064,32437.530042720071,85585.584101701272,897285.37336434238,70807.815456948723,44473.850135290973,37106.663648621994,7628684.6519841757,815343.22349309572,528422.30966813443,275184.72515877988
1922424.2638347726,168799.09495480615,353425.49902548885,294002.24326254084,313715.78407894686,29758.449110276095,120612.83043419202,184984.18154888399,1955349.8381128912,157017.70229644701,116399.21387824808,134579.4155921129,924059.48929085513,82345.005570426598,197219.99179682726,234354.97348826533,1033700.7103147041,129799.14751940369,138713.88982843613,164049.96882002256,113309.30649221077,12784.054241090425,38290.011001670762,80683.3520723283,1091900.8617654818,80511.507324139617,163225.96100118235,307179.93691189791,0,0,46706.519469130217,150779.2738228954,0,0,4036.0204439933595,5420.7222754988643,2116623.2976606083,165773.6502127827,353886.94975142134,291275.13057546818,1147621.7328702374,161596.60678314089,493114.95571960002,595725.40619819437,1279567.5735887408,111306.37474456272,136586.50270157162,211581.63783056851,1772390.3757453836,814532.64291134616,505240.46220862115,663844.81214903656,0,0,43462.143822030608,147016.63118383565,694427.74891895778,102037.24451328962,290014.64856163936,440343.69368919451,0,0,3173.2883943703087,28449.54772790919,0,0,16076.080558754118,47460.480485805296,362695.1405657545,54285.867644773476,71322.170239304236,105112.24883844056,75983.715432998477,17783.122941156907,85999.945914738331,161745.57853024354,192734.80001413444,18879.765688628628,68410.772008085914,107920.0092020673,1389400.5130029544,162402.84646138363,179039.61696696634,305655.59875893703,224668.13607411081,33666.327031379653,91525.54515657865,219506.56532686017,0,0,18402.782574335975,49622.223405118631,0,0,2208.1690680899796,4275.4864327030728,402632.2145965799,40190.966945661923,30620.38027200161,36965.3789146325,1479895.4377877545,154938.41129489063,184753.01256981562,322565.15051575098,158924.91457742499,24348.836313870168,116732.29822490868,150607.83986048494,808299.40908257652,73342.724503001256,133814.00445449422,95057.516022305703,78142.390230702498,4776.3370715689807,24067.21520506265,19538.345685706136,1107816.1648085453,115383.57912388441,127622.69692018135,187422.50440712558,563012.48179711599,60667.481602127424,91985.161715535462,147408.67704815985,2598244.8020360596,270638.35460288625,445374.55869153613,519344.29910644854,566309.37107940915,83957.711646330223,92908.472531232575,222203.8393610137,704655.70271425985,69429.238232489297,109571.38255950247,94426.064314135743,18821.965106627442,1836.3288093159244,19329.796392632012,16984.658265515682,433953.64218944294,63509.755596770075,245335.23149394357,284693.24857405241,278012.00114489917,24480.234449236581,37764.581492386831,82824.758808098006,754316.36006245459,54040.588273136818,50568.703214215493,35909.674498666442,4855866.4484766452,557589.87794349273,613407.84835828806,266307.79854075471
1076380.6125782894,94511.953811737287,323216.82894043002,303802.31803795887,175651.95893272277,16661.991988596674,117564.73712743922,191150.32093384679,1094815.9031006212,87915.458498401043,118305.88339383151,139065.39611184999,517388.24662855943,46105.622575660731,172166.90297698902,242166.80593787416,578777.23701409972,72675.573517981524,138551.83441416867,169518.30111402331,63442.780569996743,7157.89349631392,33366.732660822709,83372.797141405914,611363.96401772927,45079.032346528445,149078.69985530345,317419.26814229449,0,0,38180.537894061068,155805.24961699193,0,0,3298.6610800447224,5601.4130180154943,1184262.0336972731,92751.242203273418,328859.38186818891,300984.30159465043,642562.52226599725,90479.223484644812,440646.21099769673,615582.91973813425,716440.04635448148,62321.323177867613,129500.03482678784,218634.35909158742,992375.44711756113,456063.29551471071,465007.19729021908,685972.9725540044,0,0,35459.303049509392,151917.18555663017,388815.61153505783,57131.463549013475,260414.27343080434,455021.8168121677,0,0,2586.8069462291801,29397.865985506167,0,0,13104.639414692252,49042.496501998809,203075.88960752392,30395.088414701433,66112.140472161671,108615.99046638857,42543.885708453978,9956.9117624301198,75420.720012920719,167137.09781458499,107913.74516390232,10570.930745913258,60646.114933070654,111517.34284213622,718932.69056392123,84294.286011833625,173119.57480435621,315844.11871756823,112334.0680370554,16833.163515689826,85886.96520242322,226823.45083775552,0,0,15013.506871866422,51276.297518622589,0,0,1801.7265137312634,4418.0026471265082,225436.97452440625,22503.241576232791,29698.675696254337,38197.55821178692,828605.20845710044,86751.246953588736,176809.53737420394,333317.32219960936,88983.321800969279,13633.106822534693,102917.19477908444,155628.10118916776,452573.25839170266,41065.173912872713,121999.45460042018,98226.099889715901,43752.544871169201,2674.3090584595757,21254.016484857664,20189.623875229674,602234.91481171548,62725.226577960617,131133.17213664498,193669.92122069647,306066.82298377238,32980.269448237159,105860.97401242697,152322.29961643185,1444116.9288872753,150457.03343244677,393911.63454568532,536655.77574333013,316450.91074427095,46592.036191781204,85365.757951212669,229610.6340063808,394542.32409207121,38873.981870400428,106596.01818683407,97573.59979127362,10538.567741017703,1028.1750838515834,17165.366647973173,17550.813541032872,242974.09057806112,35559.616532089429,213192.38493400713,294183.02352652082,155661.12732032299,13706.677682046849,34059.029385615708,85585.584101701272,422347.72052982892,30257.754546594486,47712.194253124413,37106.663648621994,2718838.1881861649,312199.00085481565,557048.9242452574,275184.72515877988
76778.987107268855,6741.604222889483,216978.40434182537,303802.31803795887,12529.377928832884,1188.5116223057507,94871.04017145549,191150.32093384679,78093.989362783643,6271.07156678503,105518.47135822529,139065.39611184999,36905.667988754562,3288.7465269649538,97748.867232062374,242166.80593787416,41284.587904498418,5183.9998388531185,118548.41331991124,169518.30111402331,4525.4182159275688,510.57758384580444,18784.247542027406,83372.797141405914,43609.02208999225,3215.5191229724251,99625.80070946645,317419.26814229449,0,0,15713.103662189947,155805.24961699193,0,0,1355.8256535247599,5601.4130180154943,83966.923244645775,6576.2780645880484,231749.46608117348,300984.30159465043,45834.437220585671,6453.9467287162461,273914.53587713832,615582.91973813425,51104.173040074063,4445.4238703908313,96860.389690479657,218634.35909158742,70786.839496579574,32531.316039358389,318414.71696425712,685972.9725540044,0,0,14397.222740894438,151917.18555663017,27734.491383719287,4075.2275282457845,164627.16294483878,455021.8168121677,0,0,1044.1751523604603,29397.865985506167,0,0,5288.9203904542237,49042.496501998809,14485.546216431099,2168.1030615431291,46301.450131421429,108615.99046638857,3034.6853279698244,710.23352790110926,43472.980310787148,167137.09781458499,7697.563437890065,754.0319343992951,36488.355791994298,111517.34284213622,16154.95604162933,2061.9085207612029,129973.23422183612,315844.11871756823,0,0,59090.417747162915,226823.45083775552,0,0,6093.4520819685104,51276.297518622589,0,0,731.94165426501104,4418.0026471265082,16080.578150744184,1605.1720689345525,23632.556790613598,38197.55821178692,59104.993042148672,6188.0275374289386,135833.14498007038,333317.32219960936,6347.2430081711946,972.45911039973953,60771.620989236675,155628.10118916776,32282.369233609566,2929.2077742480524,81100.132480371103,98226.099889715901,3120.8998372119681,190.76034845005674,12621.319982531819,20189.623875229674,32217.888271628515,3355.6246773456014,98337.85064465148,193669.92122069647,16373.721390142917,1764.3524314489614,96153.798143236199,152322.29961643185,96663.018579496929,10091.904087335764,228092.54661376143,536655.77574333013,22197.483469710871,3075.4535790773934,57289.640008831382,229610.6340063808,28142.981823294151,2772.9085027705178,85521.188229327483,97573.59979127362,751.72345846932046,73.340452795747481,10400.510865095597,17550.813541032872,17331.512988893093,2536.4924891362607,118912.19010809987,294183.02352652082,11103.417831915596,977.7069716190382,21857.37464000173,85585.584101701272,30126.360332401044,2158.3069400173822,35254.683503771361,37106.663648621994,193936.64263189479,22269.374588712828,366033.07005824061,275184.72515877988
