c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155
0,0,107105.5283351816,225825.65481454966,0,0,59458.452847787754,142281.31025499437,0,0,73282.258207937906,104237.13270294016,0,0,33971.654885055468,182873.7725484441,0,0,78583.695577081016,126150.87493348638,0,0,6768.9452018849142,61864.84169040242,0,0,48377.690510317101,235640.57393446186,0,0,1290.6220799693103,115320.00639295105,0,0,114.01608330411061,4145.37164890247,0,0,123168.95786043836,224875.99855551132,0,0,116660.25435589132,459101.64244628459,0,0,54123.830065157461,163746.23357428881,0,0,159013.52022016403,515871.85893969366,0,0,1047.0001475532995,113987.27683733145,0,0,73320.902311931379,341868.66818821622,0,0,67.333984395788889,22025.649963692646,0,0,339.32818648605024,36711.195756189089,0,0,24148.214816376956,81312.812285347565,0,0,15963.571457869684,124660.62573319029,0,0,14350.272389174774,83287.83797523829,0,0,73852.373471797677,242462.22278000999,0,0,28690.755609371739,171462.80742570292,0,0,427.04084749388755,38875.686475760347,0,0,51.988199712600661,3353.2718925100216,0,0,14755.793417325542,28884.886703490589,0,0,78869.807018051681,249308.1193765944,0,0,24423.678869221356,115387.80903594798,0,0,40342.685422173003,72597.779626347721,0,0,4745.6724978184502,14943.390458578369,0,0,56753.936178318472,144487.42442650531,0,0,67104.947263228547,113879.52951751828,0,0,84178.305213504893,400810.93177423836,0,0,27584.717757639097,171557.75258741056,0,0,52404.047813936158,72874.739009371377,0,0,3746.9275573017685,13120.483763681214,0,0,41756.293958332535,220164.49468057192,0,0,10231.920303527051,64316.322498584101,0,0,18942.974414383702,27967.126043790402,0,0,169115.63799321896,208679.71124347276
552717.88008554396,23675.398564396211,42817.451327385388,233353.17664170134,253005.19579194894,44343.376801731545,23080.49768806453,147024.02059682753,621427.57444869948,53454.18475083504,28401.470560957852,107711.70379303815,386135.92109840858,59958.071180924977,14901.201054287703,188969.56496672556,922375.75081739936,75405.114216965536,29647.555419697615,130355.90409793593,103649.02102673273,8065.9535486831383,2890.1658501172737,63927.00308008249,667496.0804183688,45271.166542565166,19267.573408862911,243495.25973227722,13922.750316554577,1196.810735657039,978.22704154955181,119164.00660604941,785.02848308749867,74.117222194206846,86.412892995658098,4283.5507038658852,1036940.5409949827,56072.890091240828,47082.289369146631,232371.86517402835,617230.69005981786,99058.367157865971,50602.033597910173,474405.03052782733,542012.49399953592,29097.349549677292,20592.328121229148,169204.44136009846,2289798.3118635355,821431.67700528598,62382.044507651452,533067.58757101686,40571.772249171176,48054.068305404828,793.6133923100532,117786.85273190917,333582.94627320109,88009.526932936351,31227.260317950018,353264.29046115675,1292.8286158682172,210.31887829737786,51.150047501083051,22759.838295815734,10531.168431885422,1242.0296187190372,257.7729060120023,37934.902281395392,247205.27155162665,27484.509378743282,9462.8691850579853,84023.239361525833,45536.955456093703,2740.799208705776,6401.9474676153541,128815.97992429664,69376.150793174733,11360.267820474788,5853.9070890646808,86064.099241079559,556787.28395809024,72116.318902912724,28109.361407002187,250544.29687267702,183704.46867648189,36296.012872613595,11099.110406019052,177178.23433989304,2643.0516818666024,110.85337641944328,322.86418864697623,40171.542691619026,301.17826656881431,12.661213531831375,39.31192110996232,3465.0476222603556,123667.07666409769,7056.7179913525006,5611.8867816319898,29847.716260273606,579602.3478006965,43607.785225394218,30395.764901127579,257618.39002248086,184957.77139700318,21710.338288892919,10548.652361579852,119234.06933714625,106043.44225781472,23203.643494311396,16282.372004163986,75017.705613892656,50437.109540671954,2535.1173728355511,2011.4901651368077,15441.503473864315,1104760.3131749483,129784.94585491833,22237.114891276949,149303.67190738884,812697.48147637863,156032.30228389127,25577.47259632951,117675.51383476891,1434458.1296179278,219676.42878570367,34824.817430727227,414171.296166713,192281.04421459752,56872.322275720362,10840.863420911863,177276.34434032426,250274.24774913472,42222.245349600875,20046.512129149545,75303.896976350428,11775.659006063872,1234.3680367675377,1545.2147403108809,13557.833222470588,243789.9331940095,43961.539803194326,18943.672303113632,227503.3111699243,115423.0855834579,12619.781691932654,4306.7419840325965,66460.199915203571,224448.56286698626,19365.473676031059,7465.2551213073684,28899.363578583412,1893066.7870483899,220225.93951719641,70714.296561484429,215635.7016182552
1105435.7601710879,47350.797128792423,37665.649798716557,225825.65481454966,506010.39158389787,88686.75360346309,21376.795498847685,142281.31025499437,1242855.148897399,106908.36950167008,25270.916807396112,104237.13270294016,772271.84219681716,119916.14236184995,16328.962241100066,182873.7725484441,1844751.5016347987,150810.22843393107,28301.862586898515,126150.87493348638,207298.04205346547,16131.907097366277,3253.9730501579793,61864.84169040242,1334992.1608367376,90542.333085130333,18957.150218168321,235640.57393446186,27845.500633109154,2393.621471314078,1585.7431139340547,115320.00639295105,1570.0569661749973,148.23444438841369,149.12098897942909,4145.37164890247,2073881.0819899654,112145.78018248166,47314.846887834603,224875.99855551132,1234461.3801196357,198116.73431573194,47675.191546379741,459101.64244628459,1084024.9879990718,58194.699099354584,21413.565116655216,163746.23357428881,4579596.6237270711,1642863.354010572,85026.634718748581,515871.85893969366,81143.544498342351,96108.136610809655,4796.9347730580585,113987.27683733145,667165.89254640217,176019.0538658727,35284.114022095157,341868.66818821622,2585.6572317364344,420.63775659475573,163.64501122204365,22025.649963692646,21062.336863770845,2484.0592374380744,821.08640719482446,36711.195756189089,494410.54310325329,54969.018757486563,9322.1236457466548,81312.812285347565,91073.910912187406,5481.598417411552,6726.1213371631075,124660.62573319029,138752.30158634947,22720.535640949576,5711.5309576562595,83287.83797523829,1113574.5679161805,144232.63780582545,32436.724157134853,242462.22278000999,367408.93735296378,72592.025745227191,14592.13149584695,171462.80742570292,5286.1033637332048,221.70675283888656,654.54113833531994,38875.686475760347,602.35653313762862,25.322427063662751,77.046539933457481,3353.2718925100216,247334.15332819539,14113.435982705001,5448.0802705331225,28884.886703490589,1159204.695601393,87215.570450788437,29548.994761482147,249308.1193765944,369915.54279400635,43420.676577785838,10814.292679123688,115387.80903594798,212086.88451562944,46407.286988622793,14416.966297470088,72597.779626347721,100874.21908134391,5070.2347456711022,1781.563967637119,14943.390458578369,2209520.6263498967,259569.89170983667,28439.319235451519,144487.42442650531,1625394.9629527573,312064.60456778255,27803.952903966197,113879.52951751828,2868916.2592358557,439352.85757140734,48200.842483909641,400810.93177423836,384562.08842919505,113744.64455144072,11158.518982934092,171557.75258741056,500548.49549826945,84444.49069920175,18293.716524015952,72874.739009371377,23551.318012127744,2468.7360735350753,1438.5096510796334,13120.483763681214,487579.866388019,87923.079606388652,19742.21570785025,220164.49468057192,230846.1711669158,25239.563383865308,4361.5453250499968,64316.322498584101,448897.12573397253,38730.947352062118,7149.2053252387768,27967.126043790402,3786133.5740967798,440451.87903439283,66024.215226576969,208679.71124347276
680627.08694613562,33609.579352628818,88732.814628897104,233353.17664170134,319370.75729751698,56180.981137401097,52370.059826059172,147024.02059682753,639064.03847634711,56375.161355339704,61852.383212781817,107711.70379303815,499614.18689923867,69631.190180495832,35999.1793565646,188969.56496672556,969426.56120740378,78760.010339423403,71691.104439551171,130355.90409793593,122977.99023616264,9779.0087372186408,7390.1991445327621,63927.00308008249,739164.29811929283,51103.928517386114,45367.053550982753,243495.25973227722,38611.269154011978,3417.0560832442206,2765.9579368931463,119164.00660604941,3083.5014691488582,300.61028380445816,268.01450264759615,4283.5507038658852,1080901.8182251065,59315.997106541297,118422.52293902672,232371.86517402835,780403.42414110317,127393.28342564014,103201.12940762582,474405.03052782733,583079.13100012729,31416.288362593805,53931.600584100073,169204.44136009846,2465523.5361924651,837881.41084763804,211187.75910247129,533067.58757101686,65444.564968966668,50526.424150246865,11434.408602927311,117786.85273190917,443322.76152952563,104433.32526280702,80367.531873333399,353264.29046115675,1959.6577884889036,300.94194831232011,355.83902587618252,22759.838295815734,13869.077880787478,1704.0151916189893,1783.8117268436777,37934.902281395392,258303.41203618178,29402.496188815025,22701.850458617562,84023.239361525833,52810.068137040362,3216.7807503411245,16081.423322146567,128815.97992429664,79418.104967945197,13431.867807166005,13308.829777203931,86064.099241079559,581176.28123438044,75337.922087012848,82080.338510393602,250544.29687267702,205468.40723865159,39963.896578892396,36616.029996429206,177178.23433989304,6070.730268937541,433.4129853557987,1257.2947311517435,40171.542691619026,679.60718685201016,37.991733073010955,146.14176835827215,3465.0476222603556,126462.22665054741,7243.8778766317446,13688.720627864504,29847.716260273606,637820.24387483753,49300.78867954031,73193.249095174775,257618.39002248086,265235.89053801767,34215.483780440234,23909.773183001489,119234.06933714625,143271.11399494793,28767.400905858343,33600.163890901335,75017.705613892656,56215.510432325631,3586.5832189059929,3913.3761745406655,15441.503473864315,1166157.0115319111,137937.24495356542,71588.898913500787,149303.67190738884,843902.30708116363,161253.95238582813,71263.387573825559,117675.51383476891,1613990.9033678784,245711.28650003843,115544.84112758335,414171.296166713,205797.9888843857,60283.780605566259,27221.916205150901,177276.34434032426,261920.28413358878,45092.701079938313,45535.118603664268,75303.896976350428,32155.001611442975,1991.6304389277086,3291.0138516392544,13557.833222470588,319519.65767123137,57163.761183790266,41671.118527755869,227503.3111699243,133196.97832162294,14549.903351555671,9882.5864888922551,66460.199915203571,242791.59329591913,20909.840678170531,17264.561521548465,28899.363578583412,2244483.1823079693,256842.2664946882,148750.19112284624,215635.7016182552
173731.08498589756,13575.922556148927,118252.68558772572,226312.50380687474,188032.59933592819,31126.753292344129,70376.043350974389,143823.32444763623,121633.50013100784,6258.6707685965584,80774.996294327706,111446.3144752486,113085.83571298083,17089.644244623301,48538.454659824449,199608.18987995575,71230.999195898214,5966.956446203515,93836.37151472042,130476.48305966405,16664.533221719732,2891.442955345849,9994.1550127085939,63987.256226528123,107771.23311359128,9712.8436577528391,60332.996737650887,246957.74444129597,23873.237076926998,4001.9559794495894,3863.139002686094,119858.4141268134,1769.3365058753707,385.1803522384709,374.84297505980788,4273.0238571277996,126833.16539235141,14213.139962812547,157636.89557090282,237995.80966329921,816124.23394719744,51035.387834961803,138668.93398988064,487753.91606531537,72682.743016455715,4260.4425125925954,71158.378064130913,168526.61902332323,299075.65375867847,33273.729271434575,281263.87024281814,567651.51736545283,45463.516113277787,5700.6082606802429,15876.417003133698,124709.92087743679,595803.18558825436,44079.32053363145,107709.69136345372,371645.67844012741,1523.0203721066966,148.45717301986119,498.14457430243846,23962.248023509983,7748.261765333169,761.63624823971691,2497.4961444291143,39832.933482948683,29558.131137735374,4274.1024802001384,30039.491777011677,87891.404221417193,17215.996234851245,5492.2492623393173,21763.926270381489,132298.47269996125,27348.848786692903,4450.5927265123455,17911.093430556033,88969.580757239659,57694.241185967796,6023.8899046956703,108167.2742313565,245304.82142948738,27041.220439865749,5991.8881497517696,48795.541354320529,176202.98833555772,5521.8943448302907,554.68820273780625,1764.5404193568879,39651.99799874262,652.67097451138659,45.532874602769638,205.34583922098315,3406.7228520793487,4826.5785180298681,336.62020109040623,17968.065771743819,29419.614693439893,66585.190663144545,10476.198111913876,97095.52081841584,254254.00775890864,162684.37840875465,27933.948109997706,33438.39194941301,118007.01134893436,81898.095479134237,8821.8084287589536,44427.207329880162,73910.500474072745,10152.126288240219,729.31390197857377,5251.195904989293,15255.326633591687,99130.368604280317,9984.8806130249013,95169.92907897479,158371.93196651616,52219.911116747535,11867.591448466894,93615.629452800058,124331.7040069635,362360.88136645296,65131.191686485989,156388.00809463099,434451.00990687247,51072.66073476617,6253.6553409806365,36340.531967323885,184068.9311344907,28774.828170798719,5493.4103632553151,59768.456886570108,77980.324264665425,31072.210779879537,1850.4494124625583,4546.2968490453795,14105.534518548353,472123.89623129601,35319.492098485374,56218.410204274987,236650.56541760478,49441.617825515474,4106.4214525904217,13200.722447083663,69392.946975277271,18696.623674659255,1697.7491983298414,22819.855039355469,30193.814359177501,502849.4124146137,62046.119674320158,197626.89124662959,225185.06125289283
87051.711214833878,6801.4468808606425,99918.286291029304,204411.29376104812,94053.016117809326,15568.899119381082,61104.149256359233,129904.93821076822,60952.232574322959,3136.1104624007744,66934.477087057181,100661.18726796647,56601.973128937461,8553.8881017860276,41673.919295684398,180291.26827866971,35642.967394930914,2985.879988108788,76875.121052566188,117849.72663453527,8340.7489966676967,1447.2150645959985,8572.4145712758109,57794.941107831852,53941.271855953259,4861.8820837067915,50413.548578171714,223058.60788246087,11948.938885119354,2002.9708685840048,3733.3019864405946,108259.21275970242,885.37312527739277,192.74615016669523,358.15401084953061,3859.5054193412379,63462.347317824657,7112.2488302314141,129400.06690388732,214963.95711523801,408427.16955372819,25540.811037542153,120385.4651061069,440551.92418802675,36374.942966303257,2133.4079653283957,58417.03091207226,152217.59137590486,149797.85838798527,16662.576486095004,231647.00886899474,512717.49955589289,22780.728436132224,2854.9097496994746,13273.378297213043,112641.21885703967,298153.81832927768,22056.336704410834,91999.072097854936,335679.9676233409,762.49370874732824,74.321910953707004,435.06280486096995,21643.320795428372,3878.97614287941,381.27513988751986,2182.4885056321123,35978.133468469772,14801.6641575589,2139.2990080409077,24928.545098476163,79385.78445805423,8620.7038465597234,2749.2933756031166,18141.197517580378,119495.3946967392,13691.290876173633,2228.1616312069277,15079.217681463053,80359.621329119691,28965.790987101369,3024.6483799865764,88706.608107715161,221565.64516211764,13707.576621481654,3033.7642260017342,40041.113769624193,159151.08623856824,2771.3613849826988,279.28240770748073,1660.7233563780385,35814.707869832047,326.54514633850312,22.780998126718728,194.87321430301671,3077.039995426509,2414.8468816809523,168.41827745446014,14812.662169045967,26572.55520697797,33316.565660188331,5242.120642832977,80657.056788787435,229648.78120159492,81375.45323061719,13972.668577522265,31326.774394482098,106586.97799258589,41046.810616777148,4419.9692851372101,37547.505407027631,66757.871395936687,5085.0535451611795,365.32348164179211,4531.9215498393642,13779.00470130862,50556.130264896128,5085.3356762355897,78302.21717309783,143045.61596975653,26578.233463538316,5967.3559441706093,76401.646135076633,112299.60361919283,182054.84819817814,32632.50694858293,131238.07227013051,392407.36378685251,25585.151303583993,3133.1765533668959,30202.550268800871,166255.80876663674,14408.817111557983,2750.4653907733732,49181.237465809776,70433.84127131071,15712.296666953656,931.76240651820387,3850.8280528565811,12740.482790946899,236325.45753691596,17676.262538385443,49428.644336041827,213748.89779654628,24743.391170833496,2055.2165937567624,11266.035275169377,62677.500493798827,9363.1095241810835,850.12924064750348,18963.437760290075,27271.832324418385,251640.3168692248,31047.845450659588,168216.84364873232,203392.95855099999
1411549.6095951027,111161.26945438414,44959.858480458723,226312.50380687474,446678.84695118817,71052.47961119088,29046.402362873057,143823.32444763623,705023.78838602442,60826.409401751225,28190.69348708307,111446.3144752486,821840.79476500233,150512.98553033953,19966.004015238213,199608.18987995575,828468.66637707956,85226.196553973088,30922.323007607549,130476.48305966405,142183.68708623701,20634.140882913554,4055.6812270225405,63987.256226528123,862414.86919194297,93164.173868473794,21905.203162285772,246957.74444129597,119527.32573136665,20313.775823929489,2404.4314889431662,119858.4141268134,8153.2427521989412,2040.2740591164306,224.70998858373059,4273.0238571277996,3165676.1741881948,360346.37969472731,52598.533837607283,237995.80966329921,2478191.4709835974,248512.89644686918,59473.271920257299,487753.91606531537,944858.76052540191,58159.839423232785,23698.60949658322,168526.61902332323,3885708.2347379862,638543.36422998388,95345.107479934726,567651.51736545283,435020.56625286129,41599.947357940822,5783.9724922738924,124709.92087743679,2084042.1959128382,214406.80975305685,43007.801049868351,371645.67844012741,16307.359804331942,1475.6794882902311,217.61774792880172,23962.248023509983,84982.210415326219,7609.3286562978892,1093.3904481537413,39832.933482948683,395613.2741637798,37195.922239109648,10557.490731647576,87891.404221417193,216208.03541146358,54510.628593501351,7834.7723867355662,132298.47269996125,243175.48826676482,40089.333204761933,6746.3609599432502,88969.580757239659,1089225.9763973244,108702.48628445064,35823.238881161145,245304.82142948738,312707.88289634354,74291.366261186544,16252.883339832975,176202.98833555772,46601.288059062914,4438.0869772741908,997.69078816195713,39651.99799874262,5639.4894085108208,385.7630208318526,119.10495427215845,3406.7228520793487,119970.65571566419,7343.0460571861904,6088.7292664837478,29419.614693439893,642698.32267613674,74051.58239931296,34060.055915183271,254254.00775890864,340228.08565521764,62689.648382504769,17940.845308802804,118007.01134893436,509639.41228794196,69913.999455265963,16968.529331335274,73910.500474072745,93567.571505201864,6908.4971047865965,2199.865624535114,15255.326633591687,1254560.4057561078,127280.09532599656,32005.942138304603,158371.93196651616,636953.05733692565,62109.103312296866,30250.738268666031,124331.7040069635,3854544.0829306622,407139.70794617146,57663.981369048663,434451.00990687247,660005.07694403268,74943.200823850784,12844.19696200131,184068.9311344907,327072.19366401638,54497.059379025188,20168.337405111448,77980.324264665425,146129.71973240562,7986.346624139489,1760.7207811612543,14105.534518548353,1370815.9786749424,160813.6269269652,25321.724905597483,236650.56541760478,180002.47477354325,25607.229438987259,5267.2910328040407,69392.946975277271,194314.10945287073,16887.363615275353,8089.7903148353544,30193.814359177501,2793664.1047337987,376180.64063445531,78279.214892549717,225185.06125289283
2822540.7130245501,222282.08210040972,139838.54475920976,219012.10045826586,893247.54455284053,142088.39180275469,56737.132912727022,139183.86236868025,1409641.1292455916,121632.49356919495,54393.533890638973,107851.2720728212,1643504.4237126634,300998.77312225592,68768.675254628091,193169.21601286036,1656854.9293632137,170445.18781292508,61786.92092890248,126267.5642512878,284341.92701505049,41263.801005057889,14103.887730100159,61923.151186962699,1724662.7724864129,186311.96697245649,63390.711611618237,238991.36558835095,239017.69042276574,40621.573011281354,13892.008857007224,115992.01367110973,16304.37088737876,4080.0801960904819,1249.3672858827149,4135.1843778656121,6331215.0545114428,720675.72284297913,142276.87047086458,230318.52548061218,4955287.7842268068,496956.44153355464,185908.79037712494,472019.91877288581,1889616.8066765778,116310.11871936927,55004.902489392749,163090.27647418377,7770636.3749500355,1277009.5929088346,196815.15667144681,549340.17809559952,869894.22136724275,83186.077857803582,13563.542364085535,120687.02020397107,4167327.715220225,428763.59019332845,111805.33460157303,359657.10816786526,32611.769040581941,2951.0790032491332,973.72605212797532,23189.272280816112,169949.88505001395,15217.286265292796,4921.3032875512681,38548.000144789046,791158.75256148586,74385.101174396783,28334.262723675671,85056.197633629534,432377.9536355249,109011.75095370233,30766.990672495973,128030.78003222056,486300.37708504807,80170.070605671601,24540.818922364084,86099.594281199665,2178095.9416122963,217366.86228598506,71574.959344797113,237391.76267369743,624854.86658804072,148469.27206899555,33651.368228786407,170519.02096989454,93171.333480423185,8870.3590355326487,5640.3343704808103,38372.901289105765,11278.349839773213,771.48235918770342,676.84110209451057,3296.8285665284025,239936.63856333031,14685.767583644609,13325.606700585342,28470.594864619252,1285324.7343664253,148091.10003799782,77422.526484488611,246052.26557313744,680356.37923171581,125362.21319743928,47831.818033619827,114200.33356348488,1018985.5359442539,139800.80369825871,53412.543644386285,71526.290781360716,187108.17180728051,13814.994617615677,8435.9613626354039,14763.219322830662,2506147.9736239477,254281.50454282371,46660.268493209784,153263.15996759629,1272501.2809583577,124117.52596478222,35452.235836185624,120321.00387770661,7706464.943316468,814078.68257632316,157761.75570414215,420436.46120019915,1319863.6910794626,149867.35499907186,35397.665432455397,178131.22367853936,654080.17824955692,108982.83813061324,46462.397101297982,75464.829933547182,291730.86563376954,15953.080147418204,6470.1297378127092,13650.517276014536,2740841.4290860808,321577.70438650216,89579.251418997737,229016.67621058528,359937.20277285919,51208.441275589874,14953.501701930243,67154.464814784456,388583.82584518706,33770.96330610296,19946.416086515201,29219.820347591129,5586681.3774818433,752286.92442841211,232104.48813467211,217921.02701892858
1947479.2169237193,134002.70330244064,324432.27360011422,226312.50380687474,707821.27054268506,114088.63630966454,119943.42068774813,143823.32444763623,1223717.0015242759,114087.83268666899,118768.94325946973,111446.3144752486,999265.71010099119,175754.15679287518,162840.37364250043,199608.18987995575,1449988.7057533972,152724.01677561214,139023.69558276827,130476.48305966405,216009.10326223841,27095.2177030235,33501.32320171364,63987.256226528123,1237040.1013681209,135514.81578204068,148176.15828564766,246957.74444129597,119502.68503805493,20309.79006621107,33905.46029912532,119858.4141268134,8151.8330075195263,2039.9621110215112,3049.3298787142771,4273.0238571277996,4655964.6769564589,500993.2101541225,334922.17254682764,237995.80966329921,3382383.4553770036,303143.47576158709,428364.3971620496,487753.91606531537,1418176.5533596587,83589.011245108137,127566.10891341524,168526.61902332323,5582773.0297422688,1056849.5260802049,460822.1781735422,567651.51736545283,434922.62549387466,41590.736119222114,33719.346283522173,124709.92087743679,2949412.4125289642,264954.87630277459,257233.68990470361,371645.67844012741,16305.392758943981,1475.4928394026783,2419.7572328472888,23962.248023509983,84972.519894900572,7608.4146247625677,12230.187845868424,39832.933482948683,730145.39741427172,62195.836386640854,65954.258832314095,87891.404221417193,260709.60645261526,64608.878337803792,74568.205208934465,132298.47269996125,308195.55629276077,50150.948353741187,58520.509023561761,88969.580757239659,1789590.8387365469,167967.46992039168,165574.38818369832,245304.82142948738,411603.27412840934,105453.54586464865,79211.901316138901,176202.98833555772,46580.459633927814,4434.2103645970356,13846.736738567139,39651.99799874262,5639.0700903452016,385.73389918118471,1658.873139906078,3406.7228520793487,235612.32248251748,13969.937426233404,30287.452753914189,29419.614693439893,1110380.6998323349,113538.34472261094,175773.54548487152,254254.00775890864,432361.39302665077,81128.283994529382,104745.19773442825,118007.01134893436,618354.99448957574,73343.271860852023,124143.1602808082,73910.500474072745,141665.04143411716,9224.9831067465366,19883.765887386689,15255.326633591687,2000553.2971319337,201483.28933359374,109842.86587384237,158371.93196651616,1053627.320705211,98514.079409277823,80897.775881231093,124331.7040069635,5226592.8656306667,551963.17391456699,377081.24825439823,434451.00990687247,1105371.1793040445,127322.3929042735,83170.985224758682,184068.9311344907,585515.80608732358,93310.862858004999,105754.98494105077,77980.324264665425,152026.72937668546,8961.1978478513556,15350.661202098867,14105.534518548353,1898498.6929838669,191807.137228773,210080.82663256946,236650.56541760478,231406.81980761528,33484.602803523536,34510.325076809902,69392.946975277271,302130.14754669199,26075.280308507728,45714.204872744587,30193.814359177501,3936244.4509544414,527485.69915735011,535701.38439678866,225185.06125289283
1117224.2948008617,47639.464966147716,374790.60334856604,219012.10045826586,544164.91288881772,89675.937164978837,132111.36891945294,139183.86236868025,1081106.2566875394,110982.43296237529,129399.92443255843,107851.2720728212,369857.65914155904,52620.184401458901,193113.31526546337,193169.21601286036,1294865.0845779863,140621.47630315926,153067.86589767539,126267.5642512878,153828.45948028666,13465.93911804713,39720.841654775169,61923.151186962699,780651.22421853465,88247.613431719845,171469.85669370901,238991.36558835095,0,0,41560.869832566153,115992.01367110973,0,0,3737.5665747971248,4135.1843778656121,3103915.3207945768,292939.44889116217,384307.18747051439,230318.52548061218,1885133.8377681903,113902.74650540476,501144.99499172374,472019.91877288581,986155.57181609946,52987.331801728818,144649.59296804896,163090.27647418377,3536409.0403824765,871522.58731813845,531254.35891851748,549340.17809559952,0,0,41440.337346043969,120687.02020397107,1803790.2424584047,105371.22081666731,299982.49599888211,359657.10816786526,0,0,2972.6201838384127,23189.272280816112,0,0,15024.505584974939,38548.000144789046,696991.52597710188,52089.190143285727,75720.26517643391,85056.197633629534,92758.616871392805,21049.877696458178,88279.961152033691,128030.78003222056,135520.08834847354,20972.296097268405,68854.026009324531,86099.594281199665,1410880.0392145303,119445.04579848131,191203.24233940846,237391.76267369743,198538.64807032672,62475.639811427682,93018.021364003929,170519.02096989454,0,0,16977.878321081007,38372.901289105765,0,0,2033.481924081952,3296.8285665284025,240911.22788263918,13805.591839482027,33874.732080172784,28470.594864619252,974375.87084990565,82275.584957026265,197917.17294684044,246052.26557313744,192070.71150180988,38435.094236519144,121780.24317814459,114200.33356348488,226883.63704111584,7181.6295225534486,143732.66939550187,71526.290781360716,100234.11444979701,4828.4810332567467,23425.282857732371,14763.219322830662,1540758.429770411,153234.38421973449,138324.04424200382,153263.15996759629,860239.41498781205,75129.12392919627,101576.9717711845,120321.00387770661,2854361.1322466531,301155.49206490396,449990.25697545189,420436.46120019915,927052.99977810972,108940.88174318799,96717.917869242752,178131.22367853936,538478.94719008519,80872.587983570324,118227.18118659205,75464.829933547182,13018.734799948301,2058.0488974378886,18042.954768583229,13650.517276014536,1100366.5982929629,64634.499788961512,249435.89400551908,229016.67621058528,107179.62630080362,16418.502665573178,40177.781168157708,67154.464814784456,224664.04042081808,19145.496823686815,51979.040533962536,29219.820347591129,2381121.8753664619,315301.98824644845,621857.6081160605,217921.02701892858
