c0,c1,c2,c3
1999976.2949045766,12972362.258050131,1461922.2765453297,1702098.518930763
1997873.0929764248,12958892.02566286,1457713.5313777355,1689947.3845406473
1995771.3341441846,12945354.874608256,1454954.9986815236,1677799.4178461283
1993675.2835579976,12931865.865076821,1452267.0677095291,1665407.0486012697
1991594.1615479742,12918402.822435938,1452271.7363124269,1653201.9388978928
1989588.6960611679,12965332.51807116,1555816.7980724124,2635632.30222404
1987709.9846062919,13107830.654010205,1694903.4467927832,3114967.8474165946
1985657.2198562205,13024260.345635118,1675740.5327258783,2784035.1052840501
1983601.953954557,12954064.401584206,1689590.0511476882,2460541.0285566151
1981549.1376711617,13045900.147523994,2209409.7816353324,3328270.0424837023
1979475.461733357,12981382.344971599,2082702.3973641009,3583614.3374415338
1977405.5232827207,12922064.555410571,1901830.782462487,3249245.7329546511
1975336.6931584731,12880750.970488157,1756540.6835296098,2976687.6589670926
1973271.294143829,12854466.324186908,1687110.2200189868,2655161.9596003145
1971208.9526321238,12841141.833095476,1657626.7402092281,2505642.3990315348
1969502.0880108292,12912979.184366882,1640594.0185596026,3851728.9764796644
1967588.4108337497,12894207.049505617,1886348.5400248151,3771680.8329260796
1965833.8875631795,13161079.814321604,1826386.4784012544,5021055.566504389
1964217.309675995,13781811.287377059,2374630.1229626434,9082966.9010623395
1962291.3446957173,13659184.187322842,2140385.7379278359,7651865.2611010373
1960248.8389156256,13514250.883623658,1934852.1269264072,6970181.2476047575
1958202.0450703125,13378628.623326283,1782215.0046472955,6287066.8318711966
