c0,c1,c2,c3
1,0.0014276705721680846,1,1
1,0.0014273733878895005,1,1
1,0.0014275444134623518,1,1
1,0.001431230704938126,1,1
1,0.001558090130867613,1,1
1,0.0015412066169209204,1,1
1,0.0015240230240023309,1,1
1,0.0017063350882180308,1,1
1,0.001706186295982681,1,1
1,0.0016370395751429373,1,1
1,0.0016530426591031,1,1
1,0.0016213786453237603,1,1
1,0.0016213654247841157,1,1
1,0.0015988514845151338,1,1
1,0.0015907414852887678,1,1
1,0.0015705633302885685,1,1
1,0.0015602673864129292,1,1
1,0.00191343424589218,1,1
1,0.0021033818949185456,1,1
1,0.0019096090315404895,1,1
1,0.0017570618722659102,1,1
1,0.0016739877353872611,1,1
1,0.001637774446630933,1,1
1,0.0016180708505222313,1,1
1,0.0015970759230831296,1,1
1,0.0015770383416119456,1,1
1,0.001557865623845437,1,1
1,0.0015403037777502022,1,1
1,0.0015244172896538306,1,1
1,0.0015099727684058603,1,1
1,0.0014968473926700874,1,1
1,0.0014849975568976333,1,1
1,0.001474272856815286,1,1
1,0.0014645501392739958,1,1
1,0.0014558515079227427,1,1
1,0.0014480808923795305,1,1
1,0.0014419549121286194,1,1
1,0.0014546183980486522,1,1
1,0.0014480536138089231,1,1
1,0.001443535666026769,1,1
1,0.0014404090907236195,1,1
1,0.0014400689679823294,1,1
1,0.0014397365324529793,1,1
1,0.0014394231905141609,1,1
1,0.0014392347807247639,1,1
1,0.0014389281102266179,1,1
1,0.0021068366910688388,1,1
1,0.0019594637594089808,1,1
1,0.0017981210419618669,1,1
1,0.0016878479877799105,1,1
1,0.0016572128082429796,1,1
1,0.0016362390649171759,1,1
1,0.0016143513061957105,1,1
1,0.0017379960558013769,1,1
1,0.0017883361804057151,1,1
1,0.0017041834265562657,1,1
1,0.0017322947062104687,1,1
1,0.0019112630972815687,1,1
1,0.0017717686596159352,1,1
1,0.0016807175283773625,1,1
1,0.0016561310735397005,1,1
1,0.0017562160100909915,1,1
1,0.0017795506639505258,1,1
1,0.0016968144406511827,1,1
1,0.0016535886020864648,1,1
1,0.0016295696692891486,1,1
1,0.0016429397736263591,1,1
1,0.0016413944818029962,1,1
1,0.0016177560814259438,1,1
1,0.0015957826625221504,1,1
1,0.0015766013263908464,1,1
1,0.0015588575516052993,1,1
1,0.001542142887471907,1,1
1,0.0016105692184983659,1,1
1,0.001591684579603187,1,1
1,0.0016244526790278574,1,1
1,0.0021915032806506208,1,1
1,0.0019743004271539507,1,1
1,0.0020239425229509403,1,1
1,0.0019316702871029292,1,1
1,0.0018646449266354276,1,1
1,0.0017293964561276205,1,1
1,0.0016739108128777278,1,1
1,0.0016683918715561603,1,1
1,0.0016426509573190414,1,1
1,0.0016189571237033441,1,1
1,0.0015972218541926066,1,1
1,0.0015773107644249402,1,1
1,0.0015591954149000529,1,1
1,0.0015427070956563109,1,1
1,0.0015276801000706068,1,1
1,0.0015140317425964397,1,1
1,0.0015016537235779787,1,1
1,0.0014904525540101838,1,1
1,0.0014821306131831231,1,1
1,0.001481434354119343,1,1
1,0.0014723210231310064,1,1
1,0.0014675120523751394,1,1
1,0.0014601513845947599,1,1
1,0.0014545673369091288,1,1
1,0.001453586564057928,1,1
1,0.0014533323719774188,1,1
1,0.0014529770088461079,1,1
1,0.0014526286180982209,1,1
1,0.0014522870163887133,1,1
1,0.0014520286450461954,1,1
1,0.0014807635161133452,1,1
1,0.0014741787098807118,1,1
1,0.0014682662211024462,1,1
1,0.001468029590825476,1,1
1,0.0014628254355919762,1,1
1,0.001473366972986065,1,1
1,0.0014731407586936326,1,1
1,0.0014670883376120174,1,1
1,0.0014597803165614207,1,1
1,0.0014567530645740914,1,1
1,0.0014564225166710716,1,1
1,0.0014569569061915839,1,1
1,0.0014566742371435726,1,1
1,0.0014563825545689775,1,1
1,0.0014560905574046859,1,1
1,0.0014557853642862665,1,1
1,0.0014556195587978786,1,1
1,0.0014553816342247749,1,1
1,0.0014550996107674258,1,1
1,0.0014548195323405195,1,1
1,0.0014545620954216363,1,1
1,0.0014545716218928324,1,1
1,0.0014638538621019473,1,1
1,0.0014730882936374058,1,1
1,0.0014721540285581633,1,1
1,0.0014655912382202654,1,1
1,0.0014604467565077605,1,1
1,0.0014604433112670296,1,1
1,0.0014581401123213212,1,1
1,0.0014573829357434191,1,1
1,0.0014692611761161574,1,1
1,0.001462647616149219,1,1
1,0.001458922446749798,1,1
1,0.0014747779630846635,1,1
1,0.0014669171015434077,1,1
1,0.0014621722861513054,1,1
1,0.0014602299539869593,1,1
1,0.0014736938677925298,1,1
1,0.0014897932061597192,1,1
1,0.0016734646580283652,1,1
1,0.0017171704870837892,1,1
1,0.0016726027779804576,1,1
1,0.002317628096906949,1,1
1,0.0030994688971873502,1,1
1,0.002680405787729068,1,1
1,0.0023322326860896001,1,1
1,0.0036022697501572366,1,1
1,0.0045062948217195571,1,1
1,0.0063422599694897483,1,1
1,0.0051457217513859593,1,1
1,0.0041764805293806294,1,1
1,0.0044591110790820196,1,1
1,0.0036979933805575218,1,1
1,0.0033051713770970419,1,1
1,0.0028315088547669607,1,1
1,0.0024509892629393996,1,1
1,0.0021662930005522324,1,1
1,0.0024776931644256346,1,1
1,0.0022252726254220648,1,1
1,0.0020035978516114205,1,1
1,0.0029670719477402283,1,1
1,0.002579775240772888,1,1
1,0.0029856942457681997,1,1
1,0.002908727008645951,1,1
1,0.0025186318776302262,1,1
1,0.0022049974353158062,1,1
1,0.0020841234058740993,1,1
1,0.0029606716168265185,1,1
1,0.0034601691759463381,1,1
1,0.0029529404191499437,1,1
1,0.0026176761791695357,1,1
1,0.0022885513418275088,1,1
1,0.0028128593360184605,1,1
1,0.0033796410833273451,1,1
1,0.0029684979320170257,1,1
1,0.0026198685698123774,1,1
1,0.0026365633551547821,1,1
1,0.0030884793655203704,1,1
1,0.0047904247422091636,1,1
1,0.0050243093837976909,1,1
1,0.0043766272592337249,1,1
1,0.004045117828337318,1,1
1,0.0036137940715981615,1,1
1,0.0032956553552545968,1,1
1,0.0032048088558216839,1,1
1,0.00287243849878567,1,1
1,0.0024851596660151443,1,1
1,0.0021757924750575555,1,1
1,0.0022845097060907407,1,1
1,0.0025605047451621233,1,1
1,0.0034067408680873387,1,1
1,0.0035001921063934904,1,1
1,0.0031851562942029313,1,1
1,0.0027712365077157295,1,1
1,0.0025322630348967854,1,1
1,0.0022262379935815684,1,1
1,0.0021522915681877544,1,1
1,0.0030482643531582936,1,1
1,0.0054025315905541155,1,1
1,0.0046452615640354715,1,1
1,0.0039812444027159753,1,1
1,0.0034621679734540816,1,1
1,0.0037478012683011082,1,1
1,0.0039786513174123028,1,1
1,0.0047984964121432312,1,1
1,0.0050400215665520904,1,1
1,0.0042521326252476857,1,1
1,0.0035468144338753988,1,1
1,0.0030355105942493875,1,1
1,0.0026849371004846675,1,1
1,0.0023435654881200359,1,1
1,0.0020650792345341903,1,1
1,0.0018461240148388884,1,1
1,0.0016918836218192347,1,1
1,0.0015755694351402385,1,1
1,0.0015126817505433157,1,1
1,0.0014934593731747465,1,1
1,0.00158104092746719,1,1
1,0.0017310906851890756,1,1
1,0.0017399143920427272,1,1
1,0.0017225057044683398,1,1
1,0.0016217778897117902,1,1
1,0.0015605668458943845,1,1
1,0.0015217847558057756,1,1
1,0.0014959220968956406,1,1
1,0.0014832000886897548,1,1
1,0.0014704356745534853,1,1
1,0.0019048382677612388,1,1
1,0.0023658242853209542,1,1
1,0.0026535315540175295,1,1
1,0.0035701214768470804,1,1
1,0.0030279342727019399,1,1
1,0.0025676641109244358,0,1
1,0.0022255005509199443,0,1
1,0.0022870339662118206,0,1
1,0.0021960848716599522,0,1
1,0.0020247752087827167,0,1
1,0.0022346172666722936,0,1
1,0.0022683617131148597,0,1
1,0.0021925107848039162,0,1
1,0.002502409149213145,0,1
1,0.0024602038404411843,0,1
1,0.0028318615141437074,0,1
1,0.0026805248275267668,0.029675740017215117,1
1,0.002340202944495173,0.022481413396928128,1
1,0.002108824613413158,0.017493217533292742,1
1,0.0019820214105029169,0.014702663542893398,1
1,0.0020113393447308168,0.019533018136615444,1
1,0.0024529147058822945,0.017467464131149055,1
1,0.0022323913246174143,0.014250157289025827,1
1,0.0019953217390991144,0.012783110300093437,1
1,0.002192391682491023,0.01543411184927313,1
1,0.0022274611937970396,0.013449733408980433,1
1,0.0020158225752564657,0.010964437240629133,1
1,0.0020773616002059121,0.0094838661252371545,1
1,0.0022493479018584118,0.01013634099380884,1
1,0.0022211655912309069,0.012008652660458715,1
1,0.00214333545692763,0.014300310840796313,1
1,0.0020778566481000627,0.012065273094018671,1
1,0.001957171574726066,0.010001306529576971,1
1,0.0017784984908326424,0.0083999378934132736,1
1,0.0016331265950651919,0.0074760501652849261,1
1,0.0015262078548182736,0.0071614667713024143,1
1,0.0014823370708490404,0.0068806695303601948,1
1,0.001465632490056656,0.0067599788501243353,1
1,0.0014478810412500739,0.0066562480313310246,1
1,0.0014612606308979624,0.0064479928829168842,1
1,0.0014974165005554011,0.0062399169858938551,1
1,0.0014700445142341203,0.0060474258879799772,1
1,0.0014644688071514698,0.0058699841431830713,1
1,0.0014494391464134288,0.0057953987089108937,1
1,0.0014774213545603893,0.0057618030712460258,1
1,0.0014843659621981899,0.0062165287316442823,1
1,0.0015451254595903465,0.0065114046966637191,1
1,0.0017609335290222578,0.0067923410018526763,1
1,0.0023722567833545671,0.020857937485955023,1
1,0.0024479603810605736,0.029516776157256033,1
1,0.0022266962240102862,0.024299753175440437,1
1,0.0022930605108751573,0.022793315895892827,1
1,0.0021717150526413564,0.018219449795514285,1
1,0.0020484080435527355,0.014222341599171408,1
1,0.0018964571716637208,0.011356067444804639,1
1,0.0020818955165022939,0.010264778876001898,1
1,0.0022539135484112016,0.0093197344513478546,1
1,0.0021460233760708753,0.0085552606375137695,1
1,0.0019356804485862373,0.0071854424213704379,1
1,0.0018882742246371632,0.0061427570484284448,1
1,0.0021271319257153264,0.0076403534798198999,1
1,0.0020024681336489971,0.0072284763213143841,1
1,0.0019596796018973286,0.0066649310532868617,1
