c0,c1,c2,c3
0.0029428129008260552,0.0014335710258567053,0.0025851847260988619,0.016588840674570181
0.003065006872966505,0.0014552996487306228,0.0026751735947819297,0.0171152023740773
0.0031406791951227296,0.0014441155303874041,0.0026533204014814443,0.017003007719065783
0.0031713140874662358,0.0014459759063301886,0.0026182698272156383,0.017331445269916552
0.0031446126174853686,0.0014612680890750619,0.0026278160737862855,0.017327958702817604
0.0031647164392858388,0.0014780188732630747,0.0026879509386700047,0.017340365406427055
0.0031589310802173668,0.0015045691025119103,0.0032534483007885416,0.017264483290092562
0.0031942568560691721,0.0016039452561117135,0.0033235228137163254,0.017601443594719709
0.0032972990386910084,0.0015973128488352951,0.0034319351693910638,0.017763627095208286
0.0032854407659591643,0.0016130021353332551,0.0036806817802642051,0.017844475815436852
0.0036714372971727105,0.0020617159364596303,0.0041035602083945985,0.019135095152323825
0.0049821907578048059,0.0030269997995216696,0.0041496624569438614,0.025361371588169049
0.0060458253286585365,0.002934627626924674,0.0044592937823779788,0.028901910247812246
0.0060507053658690208,0.0025993361124980376,0.0039363944666357328,0.025264369124342625
0.0054921744617388007,0.0025218608002602447,0.003618541359311468,0.02417163057206647
0.0057710364189192068,0.0022730671641532172,0.0032633606873311229,0.0220200875901315
0.0066360044010235972,0.0021041967020710662,0.0029823567813837058,0.019904520832718261
0.0059253980165885475,0.0019179563097150517,0.0028056873029247537,0.018328066833699946
0.005110267959797481,0.0017607720938570223,0.0027565774895583865,0.017744322859580962
0.0068469363501659887,0.0022309465525545908,0.0027137864885146356,0.018633441580795721
0.010097665650104615,0.0034104317844446015,0.0026870400504819059,0.022233947016027031
0.0089074504893569082,0.0034341269005776854,0.0031190556379369037,0.023425325014959714
0.0073274010876159031,0.0030092075972141916,0.0034339017395223011,0.021357917083291569
0.0060687287343664355,0.0027434450798024218,0.0045704279458817741,0.02096302755063606
0.0063364582428445193,0.0029687129491950078,0.0047576918880249701,0.024525488380786744
0.0061947747332923636,0.0037019766967405087,0.0067789297959164373,0.030482187877837134
0.016170232485667461,0.0059574061182495214,0.0099286970238171464,0.039118744336335311
0.017519841886038025,0.0055386132487656716,0.010234296195259125,0.033285588049831366
0.014308092888302903,0.0046269197153877995,0.010147249893775395,0.028425633037938131
0.011913148764960003,0.0046768102607279149,0.0089552098895894945,0.029821697307435301
0.012292622706752313,0.0047571723748256588,0.0102237440121097,0.027959599839862778
0.011291368485951921,0.0054896703568762537,0.0094275914716963703,0.031195356093862391
0.010333616019395177,0.0045903625680046552,0.0077169271727626125,0.026706851321694838
0.0082797053656994621,0.0037480911377353221,0.0062601700765531725,0.021968657147029197
0.0066660158792075219,0.0031026250858595555,0.0051866834051442013,0.018553787758177526
0.0054833679931500694,0.0026143418035298369,0.0043947473688157029,0.016015759580852641
0.0045902712360877274,0.0022574751305086001,0.0038095308398425213,0.014185512173495275
0.0040080289114876261,0.0020318878405862031,0.0033996071138434674,0.012896099493758754
0.0044986100910743903,0.0020357886517678205,0.0032507875803988347,0.012841431463049138
0.0066557676896041081,0.0044709487794637893,0.0038994444624161858,0.01448119405726519
0.00738564762253212,0.006630192531943504,0.0036375074784310408,0.02326709224650789
0.0081119471342597331,0.0060363292320741958,0.0047082553850640238,0.023700612136644462
0.0087671901322977017,0.0059978206267515726,0.0056236341499969209,0.024315373525797108
0.018009376808057739,0.0051556342466124363,0.0048839245211694726,0.021547811594602805
0.020859222631221429,0.0043605271427500794,0.0047409092404146124,0.018651709159221094
0.016067266141905664,0.0035797013267395341,0.004072206396767369,0.015847063244480063
0.012047828458668662,0.002975972184892926,0.0035690503869981109,0.013786338445944653
0.0089641489305488011,0.0025243603737509029,0.0031964399883707764,0.01228910573732867
0.0066357497290346172,0.0022019776763598461,0.0029193664549250179,0.011279378885016475
0.0071269280718611249,0.0020246316951183724,0.0033716029828375713,0.010699347811568817
0.021084933198173252,0.0019458296516827304,0.0033656835385301996,0.010424827052598175
0.033602814225715705,0.003347985666414463,0.0037070325109844946,0.022106376724228813
0.028385419642205048,0.003087926314748296,0.0043174138612820032,0.019037671682614877
0.025187569940784967,0.003278573991633765,0.0041456982768880747,0.017445486289043494
0.020259739113656691,0.0031878457817365756,0.0038270126423302245,0.015153167224057303
0.01601525566221286,0.002811502541899239,0.0040328551737807,0.013429756237746766
0.013732705050335272,0.0027314167076418899,0.0042657248625981104,0.01235797289576589
0.011749983903358395,0.0025364674945239393,0.0037589973188100478,0.012003675424449599
0.010921548445419798,0.0022969622392993057,0.0033358934484097116,0.010940633339583471
0.0095928664663155871,0.0020551440240521627,0.0030220627278467185,0.010073371950822262
0.0072687356299840035,0.0018419679971356869,0.002788382158051867,0.0094918962777282047
0.0053962667410166034,0.0016823524370190371,0.0026219569603777816,0.010496211904289409
0.0051213951676150598,0.0016962963538605987,0.0027180013377832387,0.019939844165773598
0.0051257026297562829,0.0016620319958701277,0.0026198614869095797,0.017345149197605159
0.0041246563168559321,0.0019078637831053224,0.0027386051056822341,0.014766829377299152
0.0030733296243499546,0.0017479931810050412,0.002603684666906306,0.012789474128948285
0.002656848997373723,0.0016108075657333622,0.0025660662423360519,0.011327905268884671
0.0025034642521291543,0.0015232014281654595,0.0025316810990557255,0.01026069882287879
0.0024533663729344136,0.0014694439785723488,0.0024993984556195689,0.0095236922426115578
0.0024261126248784652,0.0014559876559915579,0.0024705027789047331,0.009181786728101618
0.0024003481472679132,0.0014400528292678497,0.0024439675868484882,0.008870011788350533
0.0024142507901009956,0.0014277508961588782,0.002420004395597091,0.0088316949240605808
0.00241503102145597,0.0014741058021164879,0.0024015929513577345,0.011206021729943878
0.0062396100267123758,0.0023742008943010606,0.0024167341898586464,0.022388474178716301
0.013391889750330758,0.0026551800584916096,0.0028533442732868348,0.023245072467649047
0.010433621320374309,0.0024180012244437643,0.0027564631450869739,0.031538452950615525
0.0077905661216795706,0.0021206481057787856,0.0026716036158251511,0.036402268779434171
0.0057923512955768471,0.0019128797926481395,0.0025928017288379358,0.027352300046693735
0.0047714115974721114,0.0018303693610465077,0.0025546946088211399,0.021910911515243586
0.0050924689474379729,0.0020988748137744711,0.0025816302021380733,0.028092701041899058
0.011531949695093077,0.0020804892159581134,0.002616799995551213,0.028794108941514632
0.010955244312998234,0.0019123402022097088,0.0025836273225101525,0.023668206576644514
0.010229304635500442,0.00179273501198223,0.0025607169775492679,0.017950476035636043
0.0077579699695412771,0.0016786621946287042,0.002529954636998873,0.013983477871290216
0.0060988133566258337,0.001610380944031959,0.0025069362777039436,0.013920851312451611
0.0053395712043495542,0.0015544561330965358,0.0026179820109494818,0.012577346922719591
0.0040850380865840785,0.001492490017809078,0.0025824424089016507,0.0099095325614480621
0.0030454794519171784,0.0014688126636834436,0.0025506159770391544,0.008762614368081378
0.0026486566612919549,0.0014517515801200631,0.0025178099220648231,0.0084263349220525027
0.0024964454686068295,0.0014329730650411536,0.0024852456270680646,0.0083140520938488321
0.0024550232732537835,0.0014160302038130803,0.0024574601103301238,0.0082139476760065954
0.0024274070781392029,0.001400529843388456,0.0024342785250806424,0.0081282008430744249
0.002401834392400313,0.0013896017454653297,0.0024124248144428168,0.0080496759682498632
0.0023792107211294536,0.0013772973799277895,0.0023906989808645494,0.0079868297632397951
0.0023646923883560759,0.0013655559635367023,0.0023723176912024469,0.0079282098920397757
0.002348296409868408,0.00135507310674408,0.0023591542940883045,0.0078873666755956921
0.0028584102746843842,0.0013475050079316978,0.0023476746728439916,0.0078431646373089067
0.0036449372961877848,0.0013521673705981683,0.0023328239914404501,0.0078671926517807824
0.003430558986013381,0.0013783458571616242,0.0023367625312355027,0.0079418101608297077
0.0031314192362907338,0.0013811308412654886,0.0023321350063609659,0.0079511013773937936
0.0028626791774364296,0.0013707474317348222,0.0023683652201694104,0.0079131611773345205
0.0026557682203031184,0.0013591703445573317,0.0023779558234280581,0.0078891019896247944
0.0025128969812539641,0.0013492156584055254,0.0023688874348353236,0.0078590064490930648
0.0024633058630832861,0.0013400234740399892,0.0023540605122513653,0.0078267426843119624
0.002434312938447519,0.0013320001068197573,0.0023375778325518872,0.0077969709146259491
0.0024086885056011269,0.0013259809849736183,0.0023263602999469405,0.0078613862131851134
0.0024411673738345902,0.0013208327172716163,0.0023550564448244363,0.007919199947841956
0.0025253071897867667,0.0013267720961617361,0.0023538511043223373,0.0078929345804418048
0.0028934416256034836,0.0013343394617128979,0.0023820303098498496,0.0079066986418184024
0.0027586204580637734,0.0013436879135905503,0.0024481762540113331,0.0080456822412452826
0.0028314104482582555,0.0013803512590502666,0.0024982141747336337,0.0080588580304958128
0.002668265604379804,0.0013770962053183096,0.0025929060267024097,0.008045678563202421
0.0029893598996197611,0.0014354429286525319,0.0026444338260014862,0.0081917827313826626
0.0027757234793486596,0.0014184833396613259,0.0026173676282622892,0.008247693100464722
0.0025984272594632486,0.0014048202008589657,0.0026044822809919758,0.0082514373922224771
0.0024929794842511589,0.0013912310164403399,0.0026083154867658307,0.0082081528282336117
0.0024599740169264439,0.0013779087826365419,0.0025860637913280369,0.0081685825964357053
0.0024338400212739726,0.0013667211854551491,0.0025528041633202585,0.0081317966120564404
0.0024095785096583462,0.0013567254067314975,0.0025211768319112217,0.008102211345432507
0.0023870845289952389,0.0013476152603356477,0.0024873712003228516,0.0080772707698402429
0.0023684395526521068,0.0013394406491158072,0.0024596325573274769,0.0080584837504586396
0.0023500434770948077,0.0013320667525066427,0.0024362281906187408,0.0080543319604630976
0.0023686450602021791,0.0013279395133553109,0.0024140615083592413,0.0080841015114219185
0.0023601326599201242,0.0013925958868348926,0.0024128287048638219,0.0082109433318875054
0.0023467559403796165,0.0013852227617928972,0.0023984661831485394,0.008274508369147596
0.0023315310657315296,0.00137410411853359,0.0023798930469224582,0.0082530919231117873
0.0023166684988219599,0.0013744258659352557,0.002364050107388666,0.0082299431726726956
0.0023038527164705577,0.0013649502906104287,0.002347538383561758,0.0082248020852711337
0.0023226524796028988,0.0014005955621877498,0.0023772313074663224,0.0086009619408448177
0.0025966754274166066,0.0014199692814370083,0.0023969538339892026,0.0087238256954865947
0.002521681392419877,0.0014247888750827458,0.0023883121251337598,0.0086779591332007064
0.0025649704893484135,0.0015007096496961734,0.0025119633165703557,0.0092174568091924602
0.0027174085050680708,0.001512491960807409,0.0025863653972794266,0.0092988561738797174
0.00257235387983102,0.0014812677963438206,0.0025635070083043919,0.0092111993438673215
0.0025144601071521657,0.0014611985516017462,0.0025314395379620919,0.0091086611844199122
0.0024830489499352219,0.001441654803395791,0.0024998724711035596,0.0090097689342316326
0.0024533189571088894,0.0014238008577998609,0.0024652960271355747,0.0089235282449337556
0.0024297240084971243,0.0014090889939621853,0.0024432337282771352,0.0088554133722736957
0.0024092214293998187,0.0013958389703097184,0.0024214709046994553,0.0087957447701810521
0.002443269550237537,0.0013911405224580678,0.0024373344194591911,0.0090261303480073038
0.0030265012985720989,0.0014680956633050049,0.0041187108113582447,0.0094646375648162039
0.0044758926070485221,0.0019659827751584815,0.0038652048877260898,0.012986684448664514
0.0039094988201360337,0.0017898155014456167,0.0034253237662673539,0.011745853573959152
0.0034482207498522047,0.0016479922331659319,0.00309129349200391,0.010709899946298925
0.0031015345778734327,0.0015607953082770794,0.0028421704733320339,0.0099496360147892909
0.0028336083295643745,0.0015017340525176771,0.0026760028500111997,0.0095829721751327871
0.0026516697445533584,0.0014659347144012089,0.002617737129422397,0.0094584025232340146
0.0025254327489356038,0.0014476687564043418,0.002579220660936311,0.0093396644551923605
0.002500197569030381,0.0014375153317913985,0.0025435115107911026,0.0092395539624108378
0.0024749036100118666,0.0014243069447497766,0.0025247422400314378,0.0091528265502840416
0.0024492691477024822,0.0014100364812402798,0.0024998536495612778,0.0090711293513579469
0.0024259135947929406,0.0013969448444396974,0.0024736612955668586,0.009002947470888114
0.0024054619303782183,0.0013849265476284544,0.0024487745328161258,0.0089412522946070265
0.00240091475434251,0.0013744336859993142,0.0024260716781384175,0.0088863566179605627
0.0023828698353758828,0.0013645579082096394,0.0024056460329299092,0.0088409736160749881
0.0023658840875352785,0.0013557347465264183,0.0023876619382832186,0.0088030162634335773
