c0,c1,c2,c3
2355740.0162533671,0,1964362.1281165332,12583057.917249655
2169238.8773611281,0,1515109.4764148965,10854928.487299655
1993301.2366821317,0,1360853.3625152772,10004604.599806644
1837843.8856016847,0,1260589.4485074868,9208563.23205062
1791604.4844234483,0,1163602.9908528887,8829785.4477607533
1858227.9236478978,0,1100144.7280155467,8643590.3577779084
2014907.4939319836,0,2523705.2380242804,23481618.511712123
4486983.563525049,0,7136600.8694381882,65393889.561480716
6546139.6981142107,0,8952593.1785046943,93692009.651241601
6039789.0582796503,0,6836400.380124975,71716797.766451821
5537497.6205513403,0,5120361.3390390649,53429074.908371761
5027835.9761292776,0,3837407.3101390041,39644541.176473022
4571956.2338552158,0,2841157.9054321591,28878229.792916618
4185846.7599894493,0,2358778.1029937668,21918174.201727733
3837789.1607381944,0,1805125.9782941672,16395149.23158171
3522917.4120876626,0,1734949.0259943183,12351446.640921347
3248009.7873457419,0,1432100.9271792788,10992080.740154486
2979081.286003591,0,1316683.9586803881,10128163.856313381
2760833.2566089868,0,1214873.1592771001,9306165.6531626694
2652292.94074341,0,1576417.9908014401,14294882.581763137
3273475.3266468141,0,1447081.5953335217,14434241.303384535
3018293.1837734561,0,1357905.9616542568,12381367.95680817
2774409.1941576805,0,1998912.5751527485,11799918.468640797
2622928.2787498366,0,1573903.2733059267,10803074.274802949
3185439.6557904631,0,1359648.9933732948,9969610.0107745659
2976757.8605335141,0,1303702.7083559714,9300608.2161942627
2739066.508458131,0,1494575.094325115,8860241.6392968781
5045708.5086798985,0,4128913.9194059991,20104233.601458456
5385426.2237168644,0,3223649.0588709265,16103973.190970074
5396174.3115339093,0,2429606.2972149374,13431015.740407839
5018930.5918828044,0,2251639.0423653745,11114026.755466741
5173746.6484555248,0,3943896.6634229231,19907256.612106375
4826803.4673283817,0,5224315.9008986978,21654416.223608371
4770042.4953111578,0,9084323.0942693688,23987102.202650368
40961325.038740598,0,15406649.165291253,28605190.996790163
86163939.660168529,0,13633130.501023967,55059882.97088103
76704943.848607451,0,10229913.647832219,43497153.130084723
83391933.869441554,0,10503015.146121398,41642604.174249403
79648408.9830897,0,9231460.4154621977,36243031.732505582
67453473.464739621,0,9882631.813960271,56603073.644942179
55641628.375754908,0,7629921.3764970256,52330269.666889019
41785480.27221889,0,5828207.6815228444,39859579.032208532
31022711.623963214,0,4387261.8674932877,29656238.17510568
23032992.137107305,0,3306050.6172409467,21848092.015615258
17948538.555877622,0,2460607.2890444784,16393547.474503193
13457619.90437136,0,2096843.20436666,17724680.107368913
9921490.7903448939,0,3580520.1961899777,13962655.425178722
9746318.3126653526,0,4016862.1179965287,20298492.750039663
7321364.3376413668,0,3218687.6828213744,15686831.099207668
6330478.9492704617,0,2432487.3242568611,12053261.622385789
8034312.4156176019,0,1843055.6355295544,10933358.769803826
6734343.7104339702,0,1505427.3557788164,10093971.363207981
6320605.3239186285,0,1376637.7831456438,9432807.907994058
5912525.4708950613,0,1272160.72377293,8628625.2181830052
5460395.2802683851,0,1180075.8531882376,7936559.6406898294
5095409.7048263932,0,2401634.3688297817,10922172.019106908
8183466.2567856312,0,2254914.6617245749,17552340.559732765
6632740.0083077997,0,1718821.7762683532,14383108.76239061
6184305.5265157185,0,1437325.0433540088,11674740.747096065
5687408.4648053385,0,1602037.910221447,10575636.722214621
5181449.645236738,0,3397109.0490685157,9667657.4204121567
5264220.8676512148,0,2730634.8536968166,9136635.2502631582
5065211.7190006152,0,2431040.1324206018,9040856.9282969125
54515767.867951162,0,2042180.9554669652,21497502.931453183
58835069.808384031,0,1576158.1620206893,45443283.640769392
49237565.824223109,0,3526746.2349134064,60975836.45857726
49767950.876694873,0,7479313.0675217956,91219496.525693849
40604195.393211529,0,6054235.5966431079,84728383.34589535
44097517.183360368,0,4571650.4444128955,64927681.950570904
41372656.985003695,0,4687068.2256211881,61120331.9078831
31601399.39132078,0,3564775.4389503379,46856190.797422208
23432153.803702828,0,2712861.2491295487,34865225.954688676
18034760.902013421,0,2755619.840019403,37313482.721507691
15849369.469367694,0,2117157.250817012,28712457.081685558
17124415.85970952,0,1583126.2651528227,21775635.585854627
13211563.624693051,0,1428341.6625380265,23416325.378826335
11252053.6432089,0,2326385.4465843285,23251354.374427952
16599912.190644283,0,8946459.555589702,116625213.24935953
80477327.01685591,0,8036152.7437547697,102482243.61181051
69476932.067078397,0,9719978.2550041378,92032393.671188325
63954007.310165785,0,12842109.192883646,91418315.172467992
48445712.024398819,0,10199786.964572089,78148324.413740352
36327257.060664631,0,8015250.3506252747,62622766.114933997
29331753.001099452,0,6701346.6869533695,48113643.923493221
24996532.098426789,0,6696430.1172476476,41901204.892155968
22325305.365307547,0,8166796.6674285969,37680991.576563142
17158764.588091932,0,17188975.075068358,34326570.851055451
13897686.510311082,0,18299295.723803736,31627911.097997289
11160352.925645955,0,14009668.631157663,24897183.756577555
8737442.1963662636,0,10654680.268482989,18709929.905762482
6917518.4948059246,0,7958472.1425287947,14211541.95846856
6373856.6848695949,0,5980551.5713541266,11809369.563423976
5859945.0328689972,0,4458987.5044815466,10941852.263053954
5466070.9558830373,0,3321775.3132957197,10171529.360689292
5074577.4904505275,0,2477374.2563382741,9609393.2215048857
4710362.2083740328,0,1976445.0335378845,17993601.141531486
4381785.6349427095,0,1719526.7679337792,17097753.660692532
4064342.9873769339,0,1471504.4531786458,14042802.54789822
3770665.4542428069,0,1406607.5373316782,12980991.582550742
3482627.3124530138,7423499.8462514877,1339298.4538052403,11608642.288557291
3753943.1282937909,10183436.324935146,1292011.9181395133,10763310.446178203
3529139.568599809,9559223.129617691,1233948.7238478689,19119967.815005042
3294531.2466580477,11331710.058011468,1195267.6001684205,27178408.70605791
3163154.0394194177,10767806.089752993,1149664.0263064187,21829779.02821631
2950069.5354682966,10536947.221211806,1066346.6603952213,16514420.551197859
2883897.6839285539,10333291.570763119,1033624.739543824,13996149.474180652
8347169.2285752678,10278389.912249822,1066452.5927036628,13415714.91760858
26821405.22823979,21642014.131223634,1774754.5813049539,31463414.25191737
22668683.294462528,22364528.233460397,4354915.0134391151,29494380.452486075
21726918.624366321,20252453.803712998,3434103.4074705113,23877319.635086931
16459848.663161177,17202421.744436026,2578527.1295056469,18078871.823179998
12113671.564818192,14775446.84099867,1936640.9994893747,13452243.786845248
8946382.1512443163,12972842.320518753,1508539.6807790967,11610772.733264234
12627813.690031921,14670553.4855894,1410220.7036967222,11400992.642902693
19828623.794876888,19144393.950542897,1634276.3389466531,28395362.719776191
20337830.200837445,18689747.871618893,1734276.1449385204,29059015.064624101
17747214.498882324,19217622.570542637,1818042.8053544038,29118464.542539284
17294049.116089139,16917469.080408685,1541336.7842758035,23883379.526887581
18770045.45334699,14786349.861562347,1420435.7754853505,17970339.061181493
25683226.382286407,13227914.457025718,1323760.6676955118,13651739.103405524
42456255.134849288,17262082.566600032,1500346.9220131198,20545648.054503143
62458530.657603003,18268320.980972454,1765739.7799664945,25121929.021945752
48763108.873633675,16582328.850021331,1602530.6415434633,19573663.1149658
36600396.108393118,14653195.570546094,1498900.4182160979,15268704.096266782
32678308.098142706,13721620.16384235,1440462.8100010408,14324454.086462192
26373770.848054487,12566471.927954024,1369311.8095767205,11972187.693136871
20006666.599766217,11745764.786975933,1271987.0839073393,14417373.322399862
16523184.950759074,11311754.988632169,1185235.1290939841,12223321.016842343
12469715.198352134,10946261.508680433,1100795.2287577351,11051870.451945713
9539337.1826733574,10709619.752220288,1092207.0442976891,10242781.574587364
11922867.510459334,10793541.216049291,1199892.8083420563,9647634.786406016
14416368.906971149,11216152.302206237,1456945.1327171091,12587957.302736174
14868177.424912848,12227522.735628437,1797619.2719867297,16914903.460723661
12444715.648926821,13247267.601504385,1765559.6029016359,18050811.249272488
16990056.386951976,17372949.926986817,1796762.9714043778,25604881.757987604
14939905.156804405,19471856.215035755,4184779.2591642095,24496220.820481867
17063029.207995139,18234720.402315736,3801286.5100731403,24859202.093720488
20400891.963513818,18564204.909987897,3578466.5323829078,32488186.977477312
22443407.354680113,18347104.065984648,3113354.1345856823,27772342.518517602
50292680.585309505,18845061.212309428,3399076.3164987322,34467087.37803898
60207753.332798459,19985608.785185885,3802403.5141106355,40171164.83623147
73542168.65803659,21924013.015041668,4507503.1807610523,44888749.294765271
57545072.768630907,20169649.05665043,5170284.047474551,38610285.462710857
43198244.638190165,17482637.262432378,4021093.7983324593,29328859.817858376
32321018.011418514,15341113.301457953,3231611.7656071791,26550619.534719568
34122216.93313624,15971293.128474239,3854627.9512283579,34458827.707234234
26249735.463480964,14701854.042503977,3167725.9749034941,41212194.537279509
23120926.334335357,13698993.070774654,2394965.3541343962,34710562.961488314
22042493.563111771,13535269.202521279,1797709.5134069002,26571176.654182307
24967620.433780629,14193228.620501738,2275816.6048244666,24849014.795887228
26340236.045303136,13053208.877424352,1767782.9989357451,19720323.699366387
20507616.113992922,11973802.136522315,1477173.8106558542,15606539.643543676
24397670.752748813,15726229.897642747,1379759.9668094944,31189518.10145171
22514379.613635756,15090083.824689673,2287991.1024849657,26897232.436142471
28307399.734522201,15017899.141596161,1824038.4869546706,28426428.051465441
21916818.18345847,13553298.259870958,1488816.3870970341,26878860.996955041
16743564.980215233,12433636.011583783,1397341.0079291579,20724699.992839985
12518427.50826058,12011632.376314709,1294705.3041278375,15575872.883668369
9209579.4889588766,11448630.768539604,1198571.5735855005,12370847.518042773
7564771.8940774212,11295921.872559462,1128608.820739924,11543031.248915195
6922823.1023024227,11172529.234258821,1140956.6797583294,10775945.497533403
6483667.6880129855,10989636.984731652,1074883.4326113742,10270296.459755067
24074637.521872662,16241697.200654436,1113885.5102904304,118302586.17717123
34012992.081728354,30328169.601737086,7091052.4102817671,196550749.38377595
28940183.124511458,27827872.987147633,8110941.6264766213,157306238.52519649
25641894.017474279,28392048.050173189,7197890.3746627308,129100023.61724384
20702509.585671701,23851343.326452948,6109358.4989965437,98779418.452075601
24019908.014943581,24398039.634288944,5979666.9431038462,89952774.603142321
47069143.331795685,33220996.385805245,9175513.8390902877,76472834.572584972
54807069.54334943,29363850.380744558,8802999.2950398121,67193705.126850456
48174103.926330172,25657332.882494934,7457301.7518528635,58282140.629999556
45558879.244225375,28009164.810401373,8114302.3346061762,52892755.483485691
48418419.147327811,29004623.237806566,7904447.7998605818,76438482.644293785
38504180.547582671,25748680.475167073,6939805.68268489,67946006.582584962
35064507.472584493,24561273.399325039,6600048.5195219768,60966356.897741526
33847856.49206508,26220803.52579429,5842534.834016541,62596975.48672998
45406655.607545622,27060449.061933298,5405592.5415073968,74964362.861915514
130537258.58309962,40942272.7053551,8148286.1253464213,124241826.39507741
102107593.94215649,34633370.342096135,9021639.01276448,109775916.37667368
76340937.839187369,28335032.961478204,6982504.2823298685,89002393.346325874
61034581.689117551,25617557.258717004,5567826.643571916,117770286.29012591
60905960.879067443,21777006.370146118,4275311.959150278,111436691.2623985
58212117.382012539,21698600.702464629,3245104.3349133818,110412607.06408381
50561685.105881914,18864761.229944475,2437134.7520944388,83664415.971412957
39871200.580331296,16392198.42840251,1808108.2728093858,63165712.962918244
30243651.072675966,14627366.904007941,1483307.355774373,47234840.264435031
33959957.615124844,14324852.235291576,1352131.8348080141,37468174.701036423
31066918.308368236,15918574.714797458,1268062.8461891031,40223135.3887401
54241800.353302896,20120183.318531517,1281958.350332059,58426101.581848234
43996519.68877162,29432877.163720306,1820330.6554245288,57993882.939661153
35852013.575606614,27809233.190109015,1708091.1632808645,45174837.626950465
38982833.719244733,23716602.950019151,1503641.1949643069,37765507.241604097
29817976.470774204,20333669.772911858,1450371.414795076,34109124.884527922
22230871.61109278,17539327.705697067,1353335.3219010371,25980773.080897961
16586921.269476604,15454806.47832386,1248160.8653198781,19353180.150029156
12414733.10629287,13992438.21408733,1158489.1939991172,14507908.509096328
40834528.127114311,23161082.773556724,1878741.1462014907,35036479.95785924
40907661.395331644,21556446.069849141,5219207.4909604434,27691465.995640568
31796770.142767906,19321738.212646954,4925808.2390576974,23091156.20702466
23777055.541468989,16901002.614566229,3688174.6321049957,17358818.719838534
17688527.018800844,15067430.520401372,2768914.312886273,13295169.401620375
13127365.590401351,13713833.752241004,2060446.9218701047,11650267.71799108
9766196.3628931623,12949586.975153785,1565356.5614524425,10686427.778913371
7356241.3291523177,12654881.918800371,1399032.1890849753,9850677.3765120152
6754521.930124741,12431816.866800332,1285903.4903387013,9191185.4496199265
6245333.1226286963,12219681.933007794,1193880.6772051188,8553711.033503592
5767928.9707134366,12025367.684048153,1106544.7770999293,7947891.5126384823
5343988.5669798739,11844892.185964201,1021648.604881692,7352326.0561027015
4945770.3485035915,11678396.550689209,946737.77956414304,6808021.0828727223
4588061.1911246348,11528568.113035252,878770.44568168814,6367652.462970701
4261157.3947012667,11391207.64463862,817206.38489760063,5955327.6656314507
4080083.2373391874,11280486.769310774,768342.11636294925,5570164.7060660776
3880727.0137827429,11171102.580233715,717163.80848594592,5196400.3797616493
3618488.9366457951,11063540.512537332,669784.80828192749,4860040.2252441403
3414117.6289247875,10965289.881480623,628824.4403136652,4556388.7231622161
3401550.2755594458,10883904.945330866,594481.60956592369,4287524.5245028445
3343230.5322255511,10812227.070919126,563176.32548041944,4121758.6976107932
3155400.4588651522,10755685.664978247,704557.1049831626,4069989.2212347887
3314012.201993186,10720579.019546635,669418.47183141636,4050703.6200064099
3104119.577521435,10694433.227799907,627074.49830400769,4020060.5945211933
2912528.2824378256,10680871.881168386,591144.31709233124,3992202.440291516
3089815.5487893666,10667171.483951706,563186.27765664086,3962995.250058156
2919632.5259219431,10653065.712847179,536365.57491911505,3938067.9388176478
2756778.8365097907,10638946.246603347,510649.80142097338,3909311.3870223863
2605646.8392734453,10624888.782629125,505283.66981281462,3880369.7765523619
2482536.5831968337,10611325.507221878,502810.44814108807,3852298.989727308
2466145.3596678306,10598521.43272315,513624.46600068879,3824462.9182165368
2449588.0188304796,10584580.994019518,500145.60809245385,3796344.3852190548
2433531.5636840956,10570831.09337287,496983.25441295916,3768499.246211187
2415661.7540957001,10556974.359095924,493327.97314427572,3740791.6800386617
2397922.8194755986,10543158.090155896,489746.52506843337,3713435.7472130558
2380406.959888998,10529385.212347766,486154.9002208616,3686160.3411305132
2362926.0612552138,10515647.50245608,482544.11830253538,3659153.6733642779
2345483.3056774642,10501940.62195662,479023.85551568132,3632203.082637216
2328241.8948877361,10488278.393718803,475500.23659088271,3605479.885797522
2311824.7108753831,10474666.103376355,472007.25877454173,3578990.6103531956
2294927.5977685014,10461333.972677467,468549.08256309567,3553455.2566328556
2278564.3769422472,10447844.473363649,465091.69785181573,3527351.2210975559
2261972.0788180064,10434426.363533996,461878.3958467773,3502423.6853753245
2246626.0886975466,10423113.582246013,560608.58574959927,3487937.168745189
2230278.8164812298,10411344.994905636,760261.81888329098,3567709.4179854207
2214020.7801829996,10397958.785784231,710818.46820778796,3471350.552079183
2197765.0222129365,10384607.589703813,659497.49159291177,3445823.3208289845
3519441.3533984069,11631407.4441771,2283580.8635104476,6932906.3483883832
11031851.299121652,17251805.00672745,2455299.1832000976,35815310.688673288
8440623.6171612907,15283687.505177062,1861876.199512962,27084406.64558557
6779175.7613162454,13779551.814600661,1439084.8648876694,20134298.694805659
6240393.8693001205,12780773.405720053,1318104.3397428098,15076990.231825704
12882481.213950399,20027636.510456149,2334590.1918016961,38969220.378650628
11813844.493444592,18028625.795832649,1785446.7252546463,33037610.511530764
8841568.5050384514,15876158.884106675,1417578.500433106,24886964.07278879
6896245.1736108884,14217234.243991598,1304840.4540961881,18408623.357812997
6314416.9695500089,12957189.701473836,1189107.2890971922,13464399.140614005
5817715.5595717002,12512475.777108362,1097467.1843486328,11120414.578726696
5489821.6567610418,12283371.453259408,1010652.7518054146,10237009.853319326
5122841.2706228457,12222926.544164816,1105675.0598670642,12524845.932046218
5059030.0338911396,12248579.781778932,1157487.0178889553,13017247.035315119
4807953.4489051159,12423256.345781857,1113040.5818260175,17542281.15664687
4458736.9495737329,12223271.401536856,1040253.2128273824,14914929.129305322
4124886.6522399522,12006355.200039694,954859.74687611684,11742848.204711307
3876526.4099358832,11810483.551899064,968114.02846956311,10604922.747940093
3597850.9110510126,11661101.196122572,1157435.104136925,10186399.226677703
3342419.5342750223,11506470.34359481,1110414.2116658255,9410009.2379940841
3111725.134703726,11348118.786547609,1033705.4979588828,8671094.3808605429
2898606.8248635591,11201983.544278208,951281.48260946246,7997024.7566184495
2705220.1365210358,11067674.039968075,875051.14968680358,7359485.8855016101
2532527.7649343116,10945202.944817146,823601.91380157706,6790225.5282331929
2378098.1899683774,10833415.900160061,764131.01462289935,6272260.5299955662
2250181.6837535803,10731593.096331229,709817.9779461677,5799707.8064689375
2233656.6626705993,10638778.280767089,660113.11392198666,5367777.260504012
2218447.3624921022,10555041.955888094,618196.75947227783,4986410.9158649687
2207289.6598070893,10479994.535401423,580036.86256365501,4638830.8180861631
2191091.653781625,10428858.951656731,544479.63733115047,4313484.2583208159
2174989.7363421828,10415382.726978961,511089.77493762941,4018465.5232951371
2159010.2306005638,10401947.518850217,849716.59034056356,3759929.968965508
2146452.7658931324,10633735.357143756,925003.84076974331,5488418.3432320263
2139500.4882306657,10558616.400557611,860384.86802270799,5146086.5231380416
2123887.8123969976,10478686.664798364,796532.66138229333,4819564.4621953573
2108292.7905975031,10420638.272848003,760538.62786436733,4637119.7732327003
2094901.8894625132,10402149.969047235,706698.58092982729,4598751.1920604929
2079512.6751250557,10363575.620859468,667230.24833753705,4280304.5242073499
2064235.2005567579,10359825.19502363,750928.31134590867,4188404.2940916689
2050067.9977273813,10343607.951494033,726314.18772214197,3924250.7787417891
2035896.29887729,10332579.314350195,721436.35762583558,3891922.2509776577
2020958.8866445939,10330595.409255261,845765.01402660063,4002930.6803452596
2019659.726045005,10474583.05498942,1006992.1740182723,4822829.8243572302
2005685.9915015623,10395055.452838598,948311.40060206491,4486510.8728101682
1994923.1340141166,10359326.949914817,931514.78895882063,4189502.9043648345
2714880.6141994684,11823235.596000709,2612988.7766772555,10843924.026483549
3507147.776619704,11972066.27307968,2091709.0175627901,11926482.665054426
3241820.1044849502,11767364.157755148,1569353.6727276861,10710531.001790024
2992285.1736009731,11571736.38614268,1377628.9752971816,9855721.8524201401
2768193.1384983016,11389166.754961129,1252709.2248948161,9024447.419410428
2598536.3994881753,11226273.368979925,1157856.0009238794,8322702.8466786575
2424751.4722924456,11079237.594594739,1074968.7058486943,7681843.6768120266
2262230.7413249849,10942268.885783765,997452.29808899923,7102124.0549678244
2118038.2389510907,10820899.16975306,923853.7647950477,6570126.7441381924
2013739.703514775,10721225.519560002,901726.03875507833,6176095.3413135596
1998947.9436607808,10614814.959694639,837032.46140031924,5718626.202288596
1984257.0692915306,10517738.972104665,778777.00964443502,5301711.6640469227
1969684.9961594408,10429512.079818681,723579.41865299339,4921444.6827235697
1955216.6002337451,10350853.165696923,674753.44271532446,4575132.6209657369
2117241.1074579838,10297361.924230289,640974.6462057326,4279551.5476255435
1978188.5413558404,10256259.33262907,604068.28563405632,4006409.5012767483
1946697.3815295077,10243046.452730119,589703.4269917137,3760635.8186670323
1932404.6572532244,10229867.669832982,556311.11895003566,3649704.2796637523
1920364.30743675,10218305.782316651,551383.31083438534,3616885.5358649376
2117867.0721807787,10360953.017130919,572419.74011752103,3748982.0382893151
2190852.9049195428,10311276.952608556,540967.90339398826,3609856.4005204011
2039536.0893786987,10235963.619037125,509564.33608224668,3580171.60481084
1925900.3921740663,10198463.522802588,483297.1123544834,3553312.1622341187
1911767.5509544618,10180671.237992618,477166.92746405903,3527251.7183097359
1898848.9112019476,10167636.336258564,473986.75534834689,3501311.0221062126
1886087.3998733596,10154639.891416153,470482.47767754446,3475583.6142594563
1872232.5585425459,10141682.027882807,467057.677441123,3450153.1775406059
1858489.5686095594,10128757.561908722,463623.43695067742,3424757.7646508883
1844821.2852283884,10115868.631204739,460210.78354509675,3399550.9550483478
1831263.991036617,10103019.705220303,456824.60517260747,3374547.8938972349
1817845.5124581663,10090222.221570127,453513.98883957427,3349915.3913601888
1805100.4577074803,10077482.479229642,450146.20179546054,3325259.9676690241
1791828.3873923344,10064747.029416084,447060.13750612072,3301435.2676971941
1778657.5496812607,10052063.493356962,445694.2977814069,3277445.9926469978
1765596.5407042066,10039974.658651531,442430.62451496709,3253399.1499427911
1753317.5175381019,10027346.406308275,439300.31163419515,3229522.395689575
1740443.9232168256,10014758.238422424,436733.32677506132,3205783.0261948295
1727661.350845529,10002224.167195447,434012.1261619755,3182298.0246015047
1714973.1668730986,9989808.1890045758,431558.16646777955,3159455.6232238263
1702383.340650215,9977363.8863752559,429116.27070821094,3136332.1466973284
1689882.1170647433,9964944.7148749679,425994.00194542541,3113477.8728029281
1678829.8994554677,9952533.948701147,422867.25619771704,3090647.3103164327
1666540.2764883311,9940154.0475212373,419790.35616628249,3068736.7541026743
1654387.8582362444,9927808.8285451718,416739.06506690709,3046215.8498986498
1642325.7721392768,9915593.4914154988,413914.45811243984,3023876.085441147
1635640.9482795156,9948142.0094693005,470816.68547395593,3031968.2354157772
1633109.1812857341,9943656.3236246854,519424.81432530924,3218779.5958474358
1621169.3371782207,9898848.3696530517,489871.54500275257,3030147.0162767763
1609240.8896017913,9886585.2671535611,458543.17434799927,3007821.785596509
1597421.3570732994,9874548.6093167588,428676.41069018736,2985871.9077626872
1585716.5375917233,9862610.4804826379,414681.0380401588,2964160.6318491795
1574073.0648815336,9850451.3922895752,411643.49397851428,2943686.8333895258
1563273.056332856,9838317.8034743741,409290.11160116881,2922062.4588385252
1551793.7317492606,9826297.1030613743,406818.4828353551,2900932.6400270825
1540505.4069024443,9814233.7694692612,403994.95131493633,2879626.5938064763
1529601.8177522381,9802200.693388328,401304.20049985719,2858483.2181111937
1518363.4290584191,9790196.0930854306,398679.57836183283,2837479.5840716176
1694168.4132999352,10023745.399026711,412459.60152196977,3419406.5922140069
4182895.0377302375,10592563.963757075,434730.69548007095,4916944.967566045
4852753.0914930301,10701536.072271477,434271.47968256893,5133130.1170351263
4454008.6588394148,10634669.026215833,501574.54735955026,5237822.7979789209
4398053.0681111561,10732458.055806175,675904.12040443078,6221422.5617192518
4022385.1865719934,10583804.222604433,628787.47393372981,5726478.737065617
3665068.2980275685,10444779.12360293,579813.2701994587,5232017.4979007225
3343958.0377085321,10318186.829094246,543137.38488461194,4789417.2930286247
3052171.8575068787,10202360.323593367,515212.00701842783,4381312.2697090711
2788671.5722675789,10098527.829141818,481539.97507348628,4022219.298665266
2552025.6040874789,10002804.477338102,468913.36471256852,3702700.5308475569
2353091.8711693212,9971228.0608531497,456852.42798331584,3500535.8792073564
2194720.2956708632,9916328.8362396397,457461.82353526296,3262796.6353647625
2174427.9017175599,9980293.2771059163,458890.18192960514,3423377.4740674235
2055421.0638312632,9956335.5318192244,581691.64601931418,3760348.7352355244
1889040.26466689,9872477.4037152454,575860.39494267304,3464479.1116717304
1739066.513521198,9807552.4296207204,534616.35113843414,3193049.1602126807
1624888.3510085347,9762105.2418690994,501585.44769824529,3000950.200110449
1612989.9085731523,9729963.6331867054,466168.63662419922,2940046.1264245464
1601685.249452617,9713269.6899374351,436270.9502185306,2917916.0030604703
2383338.1861577816,9887806.5494759716,510883.93963044893,3793367.9030396291
2379045.8900553877,10648960.760816891,1069278.6338126832,7220078.0325418245
2202119.6434644097,10614838.162358906,1110730.3966961442,7191205.6966427816
2037596.4236854867,10597605.177824313,1186470.5235646472,7334337.8203161443
2815283.590231834,10581925.223983634,1111109.255616426,8112010.9561615447
2895802.5036258767,10513096.345377874,1027758.4584294304,7959454.5691459514
