c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135,c136,c137,c138,c139,c140,c141,c142,c143,c144,c145,c146,c147,c148,c149,c150,c151,c152,c153,c154,c155
644806.43966851814,52493.14460836439,253970.75069684992,174632.66078061584,341594.70699895074,44455.220727252265,99829.703195854148,111499.97671097814,560178.05527571461,42924.073890306441,103885.84911131348,85172.220519385926,218006.51289513137,20446.568984175352,131628.15412499261,151280.7577119206,573034.05191164662,26185.05730873796,90136.944753902921,101942.97350178674,88677.982526009611,4172.2113553736372,27677.694428707549,49864.288711085203,413122.83257422067,45046.448634268178,139279.48707847801,191975.73134565019,0,0,25371.608152622819,93061.473639588105,0,0,2108.016558389088,3318.8588920140983,1029236.2596683349,56300.017943322593,272418.90599552821,186641.79831004856,761970.36116649385,55275.313765443658,335223.1336561694,376863.18002714874,270056.06966084015,40229.156576473324,108610.71729434734,132154.24760828118,2274243.4278353779,190100.62094119875,362546.92743452161,433701.31047776918,75929.346387005135,6912.7027322731628,33230.97794495547,95453.160815553158,519268.25179345906,44984.088824883824,198664.41168741425,283830.66744351608,0,0,1014.7935157915614,18405.716261190479,0,0,7527.7430168783649,30669.872608342823,117958.05244084977,14474.237578533583,47453.431821703918,67663.809507422164,130360.71929586207,15144.039018312402,64397.225283692598,103000.3225288712,85867.182729343462,9889.7475225480248,47751.128333136221,69277.821684686991,383935.32119916443,54524.716812639504,150567.85345041793,194284.07280173621,301529.63939677371,38483.548892310217,90769.806171613076,139131.20125804981,26567.773113642757,2868.2801231313097,17620.534884961064,31223.693966472587,0,0,1564.7061411764396,2676.2598275871669,41658.800880258408,4497.5207371434426,14909.524408659863,23088.919619330652,896115.60169434105,69736.586496396194,168636.73172504295,198215.72523661063,346241.66378771316,27129.68650099494,97115.525076160004,91619.113248733687,161332.03878812006,9635.5867099176976,60781.037296115755,57106.768616161913,48386.833091880209,2451.8812031960201,11103.071180722165,11747.716325005382,510740.33870847954,35913.895766038841,125751.68357397,122154.75472969515,595588.81912588526,52073.825476015933,93760.005310741544,95777.789053734814,806176.76511286979,86380.687954247231,288192.9697974273,336628.05636908568,324011.76855009614,37203.961285482808,63784.578384178589,143490.50509897424,259562.75676275065,29719.89745490763,85510.861008552602,60472.287622497919,51726.863682108451,3450.7264808253803,13031.502814169893,10904.296473274264,257308.40138519451,22400.499205891269,145071.92273865556,182033.53524469887,101676.35034898637,9524.9190581800685,29353.635519500622,52885.111009430497,176941.11292952049,16527.562855343109,41503.680198926158,22933.381204695808,1727160.2118378123,178019.77139484239,450315.08793534187,170094.16160116124
45994.497429125877,3744.3729717980814,170492.88063479605,174632.66078061584,24366.191009108414,3171.0222008669216,80559.426351899441,111499.97671097814,39957.895173126541,3061.8044187186497,92657.065561868745,85172.220519385926,15550.558090025504,1458.4681645868086,74732.731663791492,151280.7577119206,40874.922466656993,1867.7985779537239,77123.423354595099,101942.97350178674,6325.4629426613592,297.60677414629083,15581.527530020265,49864.288711085203,29468.342578148593,3213.194903830698,93077.216504202865,191975.73134565019,0,0,10441.621071049343,93061.473639588105,0,0,866.44334127231753,3318.8588920140983,72946.990835625285,3983.0453308005917,191975.47491646608,186641.79831004856,54259.584338523142,3931.5435932504565,208381.43340165814,376863.18002714874,19263.289628622173,2869.574068899989,81236.089362941711,132154.24760828118,162223.38528218609,13560.01116497859,248254.81832978161,433701.31047776918,5416.0937489824892,493.08795397778476,13492.475887167609,95453.160815553158,37039.770081109855,3208.746734712096,125590.49872085756,283830.66744351608,0,0,409.62553294156135,18405.716261190479,0,0,3038.1327006548818,30669.872608342823,8414.0309493876339,1032.4575595688239,33233.876431252538,67663.809507422164,9298.7219103997886,1080.2349679578731,37118.968187358711,103000.3225288712,6124.9666137351023,705.44265537171225,28729.955117677884,69277.821684686991,10567.84106891296,1113.2425576549529,113042.04567800168,194284.07280173621,1806.5490460647741,305.32853166030196,62449.822890683456,139131.20125804981,1895.0979658348824,204.59644109199019,7151.552658317526,31223.693966472587,0,0,635.6534094841702,2676.2598275871669,2971.5516038774804,320.81132143830257,11864.171517692726,23088.919619330652,63920.556934137436,4974.3598249009719,129554.42319207714,198215.72523661063,24697.661709345015,1935.1796434670841,57345.790416923846,91619.113248733687,11507.927940500243,687.31318562088313,40404.690276315283,57106.768616161913,3451.4668795679622,174.89441289528025,6593.3615070149544,11747.716325005382,27323.183634193698,1921.2932573842909,94302.227850666241,122154.75472969515,34124.43692266132,3023.7149527914862,85162.456785061178,95777.789053734814,54465.410424543479,5834.550394979773,166876.68662818894,336628.05636908568,22514.602398524101,2563.1341447295981,42806.338530176065,143490.50509897424,18514.794229968422,2119.9412148959864,68604.724307305616,60472.287622497919,3689.7136136955382,246.14274995847038,7895.7991044893433,10904.296473274264,18353.989473318277,1597.8433833045437,80916.680309132571,182033.53524469887,7252.6456732247834,679.41918408772472,18837.68915818704,52885.111009430497,12621.33419127645,1178.9226975626771,30667.193839215794,22933.381204695808,123199.55421645791,12698.275659224035,295898.99011805357,170094.16160116124
0,0,85490.509991265819,168999.34914253149,0,0,49047.081923646074,107903.20326868854,0,0,61221.062567629422,82424.7295348896,0,0,29072.416563245159,146400.73326960058,0,0,49063.06491090222,98654.490485600065,0,0,5916.6481601984351,48255.763268792129,0,0,46354.516461164123,185782.96581837116,0,0,1087.3605964702986,90059.490618956232,0,0,88.740323145221751,3211.7989277555794,0,0,101313.38423249841,180621.09513875665,0,0,95234.144370547234,364706.30325207947,0,0,45760.329438096371,127891.20736285273,0,0,127189.72180229951,419710.94562364754,0,0,1158.1423271771739,92374.026595696603,0,0,58667.393393124541,274674.83946146717,0,0,31.911788978948024,17811.983478571434,0,0,236.03937677647357,29680.521879041444,0,0,17500.235827765693,65481.105974924663,0,0,14577.738502546283,99677.731479552764,0,0,12259.525349123291,67043.053243245478,0,0,64110.263420657408,188016.84464684149,0,0,32198.626846689116,134643.09799166111,0,0,609.55200213282887,30216.478032070241,0,0,54.991898942949639,2589.9288654069355,0,0,7101.3196850613376,22344.115760642566,0,0,75189.797293531476,191821.66958381675,0,0,23983.088669968161,88663.657982645513,0,0,20038.817448355421,55264.614789834115,0,0,2773.4049221419782,11368.757733876175,0,0,53964.374362614777,118214.27877067274,0,0,57185.181962028793,92688.182955227239,0,0,66681.402730618298,325769.08680879261,0,0,21389.807481659514,138861.7791280396,0,0,41421.984720031607,58521.568666933468,0,0,3418.5588371160015,10552.544974136385,0,0,30573.845012814567,176161.48572067631,0,0,8975.5089703803569,51179.139686545641,0,0,17181.001240887679,22193.594714221752,0,0,145599.24985266707,164607.2531624141
560463.36774721404,45572.277633068872,34176.440818713527,174632.66078061584,310129.68998941348,40237.722390140727,19039.026525681686,111499.97671097814,483769.12304577377,37100.862799471077,23727.000896879341,85172.220519385926,211964.30872239851,37023.88519321593,12752.217276688983,151280.7577119206,520574.57798972668,24624.082296094253,18510.200179875865,101942.97350178674,91749.776213436839,5164.9435111968714,2526.2568908081776,49864.288711085203,374000.18726848124,39980.679312748944,18461.795908950047,191975.73134565019,21725.810100787319,1992.8439142603654,824.16499445599868,93061.473639588105,2921.4367307749822,118.72398443085146,67.256371435727999,3318.8588920140983,948329.58752473409,65039.578718901939,38727.826850714664,186641.79831004856,699356.62970239471,82848.05077644925,41308.339328708986,376863.18002714874,257704.48978264895,37856.957196027193,17410.292612152749,132154.24760828118,2190132.7198835462,559405.68171855831,49897.360145233251,433701.31047776918,107540.95676612579,88244.587717257251,877.85781424844276,95453.160815553158,510731.47089100489,113211.63705328709,24986.353248472769,283830.66744351608,1231.3051587467598,149.49455524961868,24.241689196990613,18405.716261190479,18191.761364334532,2208.4966606968464,179.30887709334115,30669.872608342823,122706.05092708276,14997.745630548519,6857.7509188589211,67663.809507422164,126636.56627991128,14777.85470573288,5846.1802445797566,103000.3225288712,85323.937600765959,9869.9749330299746,5001.0285800524771,69277.821684686991,424858.92155668978,61200.867351620618,24401.362876679199,194284.07280173621,306117.5727504036,38926.726473046227,12456.141593457227,139131.20125804981,28977.494900584195,3082.8669426484653,460.85172826370581,31223.693966472587,917.9234784786496,93.926156091023202,41.583228595782295,2676.2598275871669,42784.691188994271,4579.2264477128019,2700.7563026700213,23088.919619330652,814983.30125610763,64085.546919954584,28977.519888878745,198215.72523661063,335641.07576521492,26108.301079779423,10358.360273695494,91619.113248733687,143503.60814772683,8609.2020605854959,8087.6985952533187,57106.768616161913,41568.733810327336,2107.079255234215,1175.5292273950802,11747.716325005382,501813.82497586665,36920.41271299043,21144.119219624838,122154.75472969515,582990.2150027937,58482.660630486913,21796.49167761729,95777.789053734814,942542.35401391645,139744.19395140832,27586.29637682499,336628.05636908568,295955.02006497089,34074.531036526576,8406.2481097546624,143490.50509897424,233669.73206437787,26771.788542001428,15845.461443204314,60472.287622497919,46832.716701726793,3107.4604130839866,1409.797073721817,10904.296473274264,261848.1307515965,52326.587881215215,13870.505403254727,182033.53524469887,88602.540452640664,9145.5514828400792,3777.9028925267735,52885.111009430497,157437.39716578863,18150.105355947329,6770.8774080027652,22933.381204695808,1532323.6560394925,174522.72508812239,60881.114575720101,170094.16160116124
1120926.7354944281,91144.555266137744,30064.326841913222,168999.34914253149,620259.37997882697,80475.444780281454,17633.648201056763,107903.20326868854,967538.24609154754,74201.725598942154,21111.690835413869,82424.7295348896,423928.61744479701,74047.770386431861,13974.073206766217,146400.73326960058,1041149.1559794534,49248.164592188507,17670.028254632198,98654.490485600065,183499.55242687368,10329.887022393743,2844.2560969752453,48255.763268792129,748000.37453696248,79961.358625497887,18164.354738212256,185782.96581837116,43451.620201574638,3985.6878285207308,1336.0026958914293,90059.490618956232,5842.8734615499643,237.44796886170292,116.06296555963608,3211.7989277555794,1896659.1750494682,130079.15743780388,38919.118468799861,180621.09513875665,1398713.2594047894,165696.1015528985,38919.04830560775,364706.30325207947,515408.97956529789,75713.914392054387,18104.627721331242,127891.20736285273,4380265.4397670925,1118811.3634371166,68010.028334005881,419710.94562364754,215081.91353225158,176489.1754345145,5306.1436661390289,92374.026595696603,1021462.9417820098,226423.27410657419,28232.426669485583,274674.83946146717,2462.6103174935197,298.98911049923737,77.556751058712621,17811.983478571434,36383.522728669064,4416.9933213936929,571.1542145699932,29680.521879041444,245412.10185416552,29995.491261097039,6755.7524834307278,65481.105974924663,253273.13255982255,29555.709411465759,6142.2118633248228,99677.731479552764,170647.87520153192,19739.949866059949,4879.3957814006308,67043.053243245478,849717.84311337955,122401.73470324124,28157.888940580018,188016.84464684149,612235.14550080721,77853.452946092453,16376.236420177152,134643.09799166111,57954.989801168391,6165.7338852969306,934.28266567943695,30216.478032070241,1835.8469569572992,187.8523121820464,81.498023808231594,2589.9288654069355,85569.382377988542,9158.4528954256039,2621.9233745509691,22344.115760642566,1629966.6025122153,128171.09383990917,28170.259448396333,191821.66958381675,671282.15153042984,52216.602159558846,10619.208580950341,88663.657982645513,287007.21629545366,17218.404121170992,7161.1235784346691,55264.614789834115,83137.467620654672,4214.15851046843,1041.1587144344489,11368.757733876175,1003627.6499517333,73840.82542598086,27041.473652467434,118214.27877067274,1165980.4300055874,116965.32126097383,23693.843314414509,92688.182955227239,1885084.7080278329,279488.38790281664,38182.044429055939,325769.08680879261,591910.04012994177,68149.062073053152,8652.5653415215947,138861.7791280396,467339.46412875573,53543.577084002856,14459.990743861235,58521.568666933468,93665.433403453586,6214.9208261679732,1312.4432764630797,10552.544974136385,523696.261503193,104653.17576243043,14455.196715103071,176161.48572067631,177205.08090528133,18291.102965680158,3825.9767500546641,51179.139686545641,314874.79433157726,36300.210711894659,6484.2248570541851,22193.594714221752,3064647.3120789849,349045.45017624478,56843.212864123787,164607.2531624141
641546.23204416782,51782.106443721626,70825.602501538728,174632.66078061584,343622.03876777604,44487.723620063654,43199.889866130936,111499.97671097814,499580.19595858775,38124.218194066169,51672.379034527854,85172.220519385926,262883.3643236935,41873.425602658113,30807.540631452317,151280.7577119206,535014.52703437838,25584.843609520529,44759.733998534641,101942.97350178674,109572.20120752517,5866.1269359402613,6459.6782612191737,49864.288711085203,388705.01429364795,41233.64591425351,43469.785523867911,191975.73134565019,47583.962813535225,3072.6865479195048,2330.3441950593356,93061.473639588105,5247.3355425675372,219.54968052489926,208.59946143840307,3318.8588920140983,980048.8877488412,67445.401625280414,97409.17497977092,186641.79831004856,859516.77172704996,94368.605852756285,84246.955498884869,376863.18002714874,267970.43537784083,39037.088736701502,45597.804273666748,132154.24760828118,2280869.2371117217,567086.193368137,168922.19159165697,433701.31047776918,119547.65233212584,89350.841902948232,12648.205084054005,95453.160815553158,615846.12760150223,122460.7204292839,64305.722649025156,283830.66744351608,1558.7472452549687,188.15786298552638,168.64381346405727,18405.716261190479,19788.253720014447,2399.700350978545,1240.8335795825678,30669.872608342823,131921.04286087627,16029.864006520091,16452.054107247855,67663.809507422164,133842.53606803768,15602.467255192994,14685.359385755286,103000.3225288712,96681.052037725603,11149.071257722395,11369.814564905353,69277.821684686991,441414.74969778175,63299.209588070946,71252.850466174394,194284.07280173621,316329.98242153059,40340.843088831258,41092.883802512595,139131.20125804981,32771.630048413434,3502.9924168049743,1794.6445290706567,31223.693966472587,1480.639876266601,150.35567584781924,154.58533669813116,2676.2598275871669,46866.592418890032,4988.4651842126659,6587.7841000282961,23088.919619330652,860887.77217950183,66675.278652060108,69778.103570882769,198215.72523661063,391131.62833357346,31085.165909487518,23478.453569473782,91619.113248733687,178556.07731723163,11037.198824785593,16689.705789256524,57106.768616161913,42044.98017456352,2136.6467310292619,2287.0050029060039,11747.716325005382,521171.51147616957,38532.2021422779,68070.171010471837,122154.75472969515,599491.89599395136,60020.122626087446,60728.902291722479,95777.789053734814,1073084.1020636493,152779.6951226138,91528.239552126484,336628.05636908568,307347.04981515626,35350.962315394449,21108.483038540257,143490.50509897424,248931.40605496062,28527.138830046191,35992.543814987715,60472.287622497919,53028.340089375808,3428.3045944291093,3002.5999471669138,10904.296473274264,352251.47276364284,60430.864458346237,30511.479793910094,182033.53524469887,95797.292824315722,9773.0177116373852,8669.0710101637414,52885.111009430497,164724.21276161776,18781.918733127481,15658.705250632431,22933.381204695808,1708451.9645366096,192356.81707169558,128065.72177432632,170094.16160116124
211888.72943620474,17186.999264648432,83517.990378562303,181399.02155942351,116945.94043624226,15506.885763369086,52167.013620666556,116114.35186853685,34912.22891038633,2455.2696047290397,61107.942014962224,90344.822586238064,111715.77973125153,11003.556257031878,35982.872128449788,161680.94278164077,31691.288632032043,3423.4786683561474,52774.323094263236,105900.0461936709,37282.284733086119,1574.2164372367254,7592.028484936387,52046.204259455502,34838.105182347208,4709.6819410568187,51234.135696021207,200424.99587340321,58408.063518193019,2615.8021612205889,2712.466780006464,97431.781438566235,4914.1285543421145,220.42035097979658,243.21416499258444,3467.6210113144871,60664.116615920619,5381.2278802961218,114451.89966536834,190908.60874930752,367500.89062203036,35775.409101879079,98659.611068976708,395013.63123590528,22916.326753537178,2693.438602819062,53807.534143211458,136556.31760033211,198166.04406177072,17000.641037030295,198924.82075389734,456109.53085478448,27988.510454451607,2607.6099208113628,14842.849270311206,100081.98549793272,240320.0760248052,21565.634878825193,75597.169150761125,300163.72457190871,567.17475495929648,66.755897989805462,196.47804737706241,19233.513441304323,2772.0070326971149,338.66869598409198,1445.7705005630953,31953.040839896315,19089.354853344546,2187.6141385797559,19376.443442358253,70689.153934575195,15904.616541066272,1915.3668040736347,17206.758509356023,106537.2967282008,23971.480896768171,2806.9613967006699,13322.05987007882,71361.467727404146,34968.935740796238,4580.6982497461913,84154.580225076759,198568.54576966196,20687.661658214198,3086.5845072061484,48472.167804157623,142395.62578524707,8547.1524670242197,980.40066668512645,2128.408969152812,32101.174389136737,1312.0705672369111,136.75239941849665,182.31442877989346,2760.8153124229184,9222.2045867914712,960.60165037145305,7746.6284445280507,23847.334165519802,98960.958008461559,6172.3709406603293,82611.450998818793,206531.71953264609,154903.00982415656,16169.616992936741,28822.658245288207,95585.631967032605,80139.581427280398,5872.953151926894,19625.640272402274,59479.440367840754,1058.6843155008655,69.133253215592035,2704.1340786340684,12244.684268758292,35033.873495851287,3228.0868006469882,80414.927788127679,125912.79924826493,28702.245907522793,2896.4594797784926,71831.240360603886,99254.153017765202,233254.27083253095,24319.723699847393,107581.65172203268,346602.81330356066,23535.980245369145,2787.2432692993234,24881.048036140281,147092.26897886134,32091.493313846764,3781.0830213377048,42463.172963539306,62694.994984658166,13225.846230290379,699.53607844657938,3517.8966102734671,11339.6974584618,209278.65128746684,19096.874577378232,35690.015890122821,191139.45781951118,16918.448470711104,1510.2047348434978,10220.650852239323,56298.456431736238,15945.255890053082,1406.1618742991827,18444.183511001385,24435.870024674652,410846.04433734919,43529.577706595352,150483.59723638164,181187.54804905158
106191.93969047414,8613.1289325957405,70569.005952138832,163844.27753754379,58500.9054307021,7756.7012523329931,45294.120481293015,104877.47910706552,17501.93689295205,1230.8127058208281,50637.305258842054,81601.775239182767,55950.008866168631,5510.7991549026437,30894.005992101182,146034.39993180457,15864.449564217763,1713.7734171135482,43235.18067514243,95651.654626541451,18667.176217249427,788.17224619054161,6512.0078212766593,47009.474814992063,17441.773325997856,2358.0816395091128,42810.646386476401,181029.02853081582,29242.995829727803,1309.7352554246138,2621.3029380799371,88002.89936386628,2460.8799639405979,110.37522405332585,232.38565074779677,3132.0447844130854,30380.23713723151,2696.1465195175838,93950.616195142575,172433.58209614872,183984.82377980161,17910.186351584191,85651.36273848555,356786.50563243061,11474.927026384968,1349.1246967851735,44172.962774861386,123341.19009062256,99340.895406094438,8522.4931418680226,163833.12822105305,411969.89883657946,14030.515682256329,1307.1658574700557,12409.27051326923,90396.632062648918,120318.19597893622,10797.022635759989,64570.507324417231,271115.62219398207,283.94193682374612,33.422578515449935,171.59735304789984,17372.205688920032,1388.630571974212,169.66502389997359,1263.4163645454623,28860.811081196673,9564.6699244539923,1095.5988351184897,16079.717585986131,63848.268069938895,7969.9278836854455,959.81307912947773,14342.596132589408,96227.235754503941,12005.810522106583,1405.859084992243,11215.744115526375,64455.51923765536,17546.128648675498,2300.1748401903665,69014.102662218327,179352.23488872693,10550.445240079511,1580.5468447828225,39775.756797393093,128615.40393506187,4291.1741193905245,493.13889514368435,2003.1836325318354,28994.609125671894,656.58233104015369,68.434090806123834,173.01640434955462,2493.6396370271523,4615.1235597695704,480.72637425510567,6386.2294114242668,21539.527633372723,49542.331511543503,3089.4580100826211,68625.168683909753,186544.77893271262,77511.326197746777,8089.1751629665678,27002.521941407329,86335.409518610089,40190.057558437875,2944.8637535775415,16586.544114124295,53723.365493533587,531.08642058198279,34.680377300634014,2333.7395378780361,11059.714823394588,18119.515353220704,1662.5197666949553,66162.360322868306,113727.68964359413,14801.752063167989,1484.6909294213185,58622.95686684981,89648.912403142764,117430.4779037941,12224.163833754757,90280.634401921605,313060.60556450643,11793.196727115344,1396.7726500123138,20678.593938241527,132857.53327122962,16077.943897979634,1894.2309096778956,34941.363753710008,56627.73740549769,6677.7903606419459,352.21920208835451,2979.7471224816018,10242.307381836465,104830.83237634803,9562.614648206054,31379.562235404785,172642.09093375207,8470.6971556663593,756.12274558769457,8722.7205554917618,50850.218712535949,7992.1648700086107,704.8047134732434,15327.22821626312,22071.108409383552,205655.75500202397,21787.485871491652,128089.22706991641,163653.26920559499
1486281.2720365806,145099.61965235751,31753.672310527443,181399.02155942351,319802.95229381032,47714.455727297311,21530.96416828299,116114.35186853685,401800.00502881559,31775.705155959771,21326.838031575589,90344.822586238064,813722.30769385991,113374.51282364383,14801.339977374346,161680.94278164077,485188.23250842496,45858.1758583665,17390.960870355568,105900.0461936709,237983.32627763829,14468.45491605377,3080.8855138051354,52046.204259455502,369094.89417960437,52273.343347851107,18601.66429566879,200424.99587340321,281294.99026746501,16206.36185797739,1688.2489949300357,97431.781438566235,27123.992064941791,1169.4348146629277,145.80145787756899,3467.6210113144871,1640571.1707662875,143627.43833157164,38189.042581212212,190908.60874930752,1705802.5526045798,175594.5143893855,42313.802434511163,395013.63123590528,317620.35097223124,50305.738246596375,17920.078764088834,136556.31760033211,3134343.4488159865,274332.01288780407,67433.148803766016,456109.53085478448,272738.00236475706,25866.772458528543,5407.4311520982592,100081.98549793272,1333455.1725202475,123440.92526350926,30185.473281119681,300163.72457190871,5092.1077285992606,636.90091101949156,85.832732891888554,19233.513441304323,37604.8513057417,4703.5007878213164,632.95058895856039,31953.040839896315,177586.65223577575,21456.280336095228,6809.9228699847527,70689.153934575195,291710.42538625508,39473.8376694912,6194.2424707528089,106537.2967282008,208904.01895805515,25843.873442611366,5017.8636475761105,71361.467727404146,585091.25023615407,93533.247349527577,27870.625859524887,198568.54576966196,327124.98586591228,49234.617984563796,16145.173650789431,142395.62578524707,97080.442367397976,13427.446703747461,1203.4261151915046,32101.174389136737,12809.01540133727,1753.2998913177225,105.74624635864065,2760.8153124229184,114600.22065480574,15131.382828395919,2625.0529091977937,23847.334165519802,946351.80263509834,76258.426013003787,28979.201270430953,206531.71953264609,597921.6020834744,53545.078826043813,15464.345706261836,95585.631967032605,539532.23629174929,60162.422655433584,7495.8178247795595,59479.440367840754,30590.850613863764,1873.5885721549164,1132.833684241142,12244.684268758292,586258.47629233892,54235.742435017717,27043.789469539057,125912.79924826493,550185.1501937015,60054.355211818751,23211.381094839981,99254.153017765202,2382959.1996163507,290518.69196641364,39667.915949136972,346602.81330356066,353317.89926509775,41781.89468629648,8793.9571683913164,147092.26897886134,324037.63727571239,38302.720779464275,14328.822329236034,62694.994984658166,94068.018851431203,5692.8645331756034,1362.4349384457455,11339.6974584618,975911.24151359475,89317.829031204747,16075.388132860628,191139.45781951118,127865.80750265304,11913.149262367497,4078.1966895542573,56298.456431736238,206356.76600895892,18928.077221192903,6538.5856691471463,24435.870024674652,2419666.09748434,268256.76697390818,59605.946192666808,181187.54804905158
2971819.8191560456,290140.35140390042,98763.374190666858,175547.44021879692,639522.09894987778,95419.136342649261,42057.021743817873,112368.72761471306,803462.54274435446,63541.876601550619,41149.82441926108,87430.473470552955,1627168.2583860911,226721.96256812755,50980.083018142002,156465.42849836202,970320.0492722448,91710.24946792658,34749.456692174717,102483.91567129442,475888.55100315745,28933.717749391002,10713.974043739134,50367.294444634354,738121.62615473615,104536.9646887601,53830.714471211104,193959.67342587412,562473.08832303609,32407.221191511824,9754.1435878924149,94288.820746999598,54236.537069574959,2338.3744836355727,810.64296631551701,3355.7622690140201,3280997.8050447609,287238.27892503474,103299.78933459619,184750.2665315879,3410901.9698028006,351121.58337683702,132269.63260747032,382271.25603474706,635190.41099561355,100604.26030706582,41592.827847686909,132151.27509709561,6267913.2775063459,548597.5079055496,139198.18328858924,441396.32018204941,545367.22336442256,51723.462225863965,12680.54466205222,96853.534352838135,2666435.871140894,246839.23493797638,78471.739031464836,290481.02377926646,10183.151779166226,1273.6679334773414,384.05676438448319,18613.077523842894,75201.821444606438,9406.0095479188494,2848.8833239389,30922.297586996436,355113.32697820634,42907.185374704619,18276.515568960716,68408.858646363107,583367.99193305324,78941.286307704431,24324.663297619594,103100.60973696852,417747.82769494283,51680.611725297,18253.17143322769,69059.484897487884,1169997.5181374759,187037.01755310333,55685.610098717174,192163.10880935023,653630.1284989072,98357.472195588372,33428.356820162735,137802.21850185198,194108.0910771607,26846.077722091559,6803.436255389156,31065.652634648453,25616.389660409448,3506.4261093448185,600.92719371011685,2671.756753957663,229188.37751049001,30261.489009583704,5745.1105321354544,23078.065321470778,1892518.0477482588,152507.0344067502,65873.14429096684,199869.40599933497,1195663.7403099432,107077.05765259304,41229.25966414599,92502.224484225109,1078703.6720491056,120299.6837780249,23594.896699565725,57560.748743071694,61176.468439232878,3746.8358922313187,4344.1476988257973,11849.694453637057,1170709.2167687926,108326.05577092106,39426.131318669402,121851.09604670801,1099018.4130591834,119999.32685504129,27202.488393819109,96052.406146224399,4763508.3717701156,580844.47798133409,108526.67326608213,335422.0773905426,706560.17871690309,83554.336326504999,24235.501417097228,142347.35707631745,647978.68282825605,76594.373361901409,33009.733012805635,60672.575791604671,187941.43596637214,11378.375577756011,5006.5466968924911,10973.900766253355,1951247.9628293454,178593.12598385868,56869.002430919369,184973.66885759149,255697.19624437368,23823.237390237155,11577.739061361759,54482.377192002808,412654.92124297167,37850.983113414855,16121.721985174689,23647.616152910949,4838633.9964686325,536445.44289323443,176736.66821802111,175342.78843456606
