c0,c1,c2,c3
1349841.2869193961,15535684.079985289,1449673.3068780764,9372017.6568540037
1339939.3705873457,15503175.27575955,1446999.7880590425,9343160.4862833917
1330289.0219861057,15486747.663866697,1444805.8545158072,9315826.8555015977
1322378.3859591472,15472383.656956799,1442157.1694568964,9291764.4792396128
1459690.3114736979,15458305.892222477,1439610.3946517408,9265594.1118442379
1334122.9982687889,15441403.888977988,1436947.5556715101,9236869.2173960656
1324322.7443306409,15424533.274563985,1434286.1378792103,9208297.9607370272
1314603.3052769199,15411323.354622843,1441862.1213965993,9205832.5100002587
1306539.2766156106,15394508.514406113,1432671.9101553897,9160451.0808590539
1296945.3317973875,15377724.367710028,1428344.3102406212,9132105.0710332245
1287422.3679590605,15360974.225349378,1425702.1611942698,9105111.4402639251
1277967.653873428,15344258.008577114,1423063.4866665397,9076902.3711862974
1268619.1225742586,15327574.589221023,1420426.9707481861,9048756.0579510573
1259300.1665034995,15310940.110968538,1417797.8226598187,9020685.9212061316
1430288.0468228341,15385448.239809511,1425494.2879622965,9074198.092832895
3180364.3068623161,15717431.333139179,1433789.7852683677,9393567.9173055626
3197436.0416666102,16541498.858113963,1465882.6342547694,10364990.581593461
10759503.04046452,17537951.091751296,1463199.4287616566,12220375.723660255
10777777.804412164,18053108.58088778,1458662.3380450585,13112761.160106733
8623154.4556335025,17453167.099308833,1445854.5005310946,11870610.739895472
17259985.866662126,18500531.095313173,1501364.3477065705,14042259.679297265
16270694.351845829,19649890.01572977,1524281.4195855709,14310650.342667297
13893092.089023506,18495824.017624531,1507282.5508337712,12818911.486094739
12432420.448339142,18314433.217846233,1497381.6931312121,12284571.152594587
9357654.42107944,18556747.022300918,1502640.1799103413,13243814.96454894
8177411.7998270467,17982913.318413883,1553057.2660156142,12290058.718352621
6075591.4313720344,17678898.569954153,1638236.3316464387,13393683.249805389
12417521.300969554,22068362.580649205,2362428.6304898816,16444467.533331055
11381870.926614232,20689482.54247281,2233088.3255306142,14964851.498990113
14740877.125182677,26310578.637276366,2340901.6773661119,20214001.849877894
17035980.802145552,26645551.616682455,2399962.6492310995,21368986.541193228
16196661.44203943,24751301.501340169,2140869.4818119411,19426896.685470372
14135588.569023147,22256409.16734454,1930426.6517217001,16950141.746451244
12608553.473892855,22666756.085959222,1877593.0803773175,17541196.123126723
9626243.1720333602,23597791.155173596,2589181.2719908189,19996086.869678881
7326471.3046782333,21549211.131528966,2640276.1133114016,18307420.447299454
5984139.0212771632,19739751.360655203,2546159.2052003606,16092372.498112263
5561397.8256164789,19827166.562794123,2459651.7070312756,16184203.843346003
5080489.1667292006,18468028.628726106,2257339.2014020979,14443043.558482032
4638343.0954346787,18958457.654791769,2523335.4736776832,15728546.816163052
4378799.1455909014,25189668.149814114,3723457.3698811466,23752999.89595902
4228897.4077778775,26422890.153746974,3286393.4168649493,22532836.212366987
5238163.387790462,25477430.167858265,2802671.1617105175,20049920.463125929
4800347.7473453926,22758155.440869208,2433974.5526335421,17440254.099975463
4444592.4071123591,20828988.83406163,2149633.04312131,15913275.404354908
4062854.4176500561,19232408.73572946,1946594.375710601,14359974.439782478
3724624.8435442736,18007052.365061469,1795701.7015161084,13073872.520453125
3402027.1752250097,17552462.994466092,1771313.6505329416,12369193.907281069
3333303.3102668612,17653072.83456083,1919508.6679916123,13143918.85692165
3250550.6663000924,17621582.721205663,2022189.687627492,14480606.066779166
3499123.4188957196,21266815.125456017,2284745.3824578887,19153158.38783665
3366555.2890698845,19640467.430900406,2068714.3234701189,16965902.900233634
3285592.519150313,18663203.549715679,1888952.7357129254,15158519.762768338
3017501.4804943865,17745279.710159414,1753849.2660158072,13734619.216894809
2755352.2560752458,17453029.814868275,1706063.8101541225,12702832.751277229
2520918.6849769894,17217275.783647753,1678895.7802201719,12378747.357872991
2307835.9439806375,16999779.51921491,1654652.6381786752,12159489.683189638
2116601.1667058896,16798071.021696471,1630119.2764972418,11948917.961495498
1946511.5362841403,16629142.009784341,1623533.9531349512,11834944.160900269
2216100.9190371297,17123075.743565913,1692767.4588587119,12461760.412551055
2036319.7270351518,16920350.090705335,1672149.8960955911,12266966.821565622
1873381.8509194858,16720608.582070209,1646161.8646344484,12034988.420719277
1727377.3770480375,16540663.823074175,1624075.8733734826,11850841.974174865
1646895.5070212441,16373907.565498482,1615844.3956265727,11655475.601798255
5010717.100893788,17130117.390097558,1689847.4006282482,11873223.867838832
11343142.398007136,24098009.899900675,1919404.8981145944,15465175.363592625
26321876.272224337,23550922.152863398,1784802.5629162937,14420796.179428969
21860120.486099273,22067482.599675119,1921415.9170147458,14488297.364375306
17249276.818642315,20312379.103238381,1795111.0787387132,13326707.393170696
12777085.343557125,19126625.668474406,1770126.7890158889,13212162.392736688
9424214.021788653,18061560.734417412,1728323.0519183101,12641332.182462836
8859580.7020180672,19324142.711863127,1715063.4662947161,13196661.679432485
6556669.3617984634,18108806.315902118,1691753.2095850722,12531808.15645536
5968898.0174879786,17583343.298745669,1677622.4177549388,12279083.626257077
5492524.1131765302,17538049.068530254,1700246.0019944948,14323286.065245705
5043293.7826910531,17314921.829130799,1679895.7115839103,13469210.265645355
4711256.1251457687,17098871.635111492,1653824.1124854849,12700584.932926357
20248753.234642517,22152933.813115872,1637321.3545508413,15544089.748319391
48730846.242757887,32048250.454279508,1822238.0919337915,24940440.742181789
44133808.972966187,27935869.875881132,1724920.7044738422,21543721.570925806
44475067.170393325,31092904.82776089,2898418.2731584287,25616689.78709593
42736216.278298214,28864486.156864483,2557147.5881523704,22375356.534523863
37033271.727000721,31864142.650596403,2826971.4370116307,26790638.679780744
31302912.368672743,35959547.630171008,3328844.9754029363,32023689.908557042
24569871.426439423,31345439.203359149,2878346.8683739072,27186687.140475769
18352111.028668504,27152082.308899187,2497959.1104390365,23035163.788367569
13591155.458588418,23927330.49322198,2211879.6745172227,19915622.089234557
12233875.280796792,33182943.363337249,2109268.338146531,23014958.917359706
42717482.130167179,34487186.554591335,2033451.9705752819,23788065.747320019
32719359.383499864,29874794.914533529,1881792.2305030327,20883915.249923654
24901350.548119057,26064257.166416515,1762482.0376545389,18391974.811523791
18520247.46375601,23152627.49476609,1731278.4405937088,16493728.507651085
13388581.842745973,20948855.150529072,1704772.9606504641,15037874.619550452
9853303.9645266142,19407567.63460343,1678615.5511341791,14076014.229650155
7437398.7486131489,18364838.477507629,1679355.2633922587,13791616.250535661
6370489.190811296,18101647.678404931,1661483.2556723016,13711261.664114771
5862111.9354667747,17826291.9136886,1640903.8564613373,13520735.446572868
5393805.7698092815,17593866.835417457,1619208.0585054553,13307881.008266773
4957183.5414892258,17686554.350689083,1617208.9494502456,13183214.182387935
4547259.5275987629,17949334.887971871,1888730.242956599,14549040.684649186
5193556.1466517812,18793635.704441797,2809561.5998504478,15944256.345320992
8073563.69281004,19561228.693062302,2533933.1528504072,15100021.865417494
6581273.3719814252,18631537.929539848,2501238.0139062009,14539949.087920556
6239973.1114613768,18024133.079251382,2225173.4751734519,14224437.184426753
5793460.3659740575,17759069.651081182,2013235.4350590098,13796787.573530978
5878680.3744412996,17977088.144384798,1856540.3441076127,13666806.52751945
5481067.8221041979,18261997.646057952,1761509.5122782337,13812039.781740146
5063174.2795098145,19842921.141506426,1735829.3802188849,13665993.055935375
4651874.6563026998,18856458.435190625,1709114.8037445638,13446406.028000271
4269916.6207536804,18125305.074484456,1684220.8118438518,13228439.501307024
3929313.6486392012,17739772.45098174,1661610.8294348582,13017976.694435876
3652821.6108469032,17471701.411047135,1637053.1417682436,12830410.361077374
3373684.5573724089,17263362.830496367,1619676.7898910912,12665161.045970242
3113151.7500585737,17109830.14961642,1616705.0121336414,12545252.878795763
3324339.3525284808,18559707.226942554,1657732.7981589565,13170982.302066766
3089892.3712823251,18012060.373581119,1643881.9356703749,13022363.396064822
2859613.6795659047,17775644.178209599,1624217.5863625123,12850407.580531994
2650961.2266252683,17540456.159270845,1646023.3286618115,12810305.512532786
2660386.2902963986,17401808.635363992,1706352.5983278875,13913802.478708407
3229647.6219372433,17206308.213499963,1690983.845957828,13535755.042677939
3054392.2715769662,17019285.0024308,1670312.3287308016,13302819.028545484
2928348.0320458342,18110791.855682239,1729499.6327798313,15220130.022905985
2771085.3963397825,17864879.875489373,1866241.5745113948,14591856.680170912
2818624.6303255828,17779261.343983084,2119165.587849698,14115299.526762571
4052837.1587358536,17961312.942261297,2017063.291698033,14086510.723061986
5940363.7411994506,19725690.070350181,2556938.0718805483,14330090.869388063
24895605.692921735,30536743.797844291,2733304.8832872524,22791122.289265413
21344110.892399587,28107948.084663756,2446834.7532778964,20361707.033556119
22601514.374287028,25195061.281581987,2198697.9812273453,18514102.802469753
24339357.617132407,31497556.485822149,2083864.865084568,20652145.818749167
20535924.658904031,28178733.89225423,2041241.0882151278,18594510.863699675
15797039.417300839,25383132.092258427,1893630.3118538251,17079576.689838726
11671547.703200398,23009486.662617616,1846933.7461052439,15631634.723264884
13486211.187780116,22595017.198494986,1777667.4440192129,15064717.974551076
17827985.966553066,23608459.247676313,2157062.5916938242,18557099.554073736
18052512.659097254,27529514.833886534,2190675.7467957083,18047976.682770811
31247844.297771372,25904736.17702372,2001327.5692645507,16855097.700442515
24008314.260710143,23293850.7067311,1850024.6733119278,15485148.706516515
17733923.906247467,21176050.042858042,1770228.6494480576,14423049.746570328
13065507.589011941,19567733.129119821,1913040.8602169303,14004946.960162476
9463169.5984559506,18933806.4617633,1921793.4597496691,14631087.481920704
7606031.2925363276,22503618.075722247,2011391.8715793833,18363017.397134822
12640161.848885022,23811100.519546743,1874468.2908023687,19147993.728701685
9719651.78602493,21757271.237652935,1777054.8152089184,17361461.49415214
7301451.6723152893,20057711.022010736,1746891.3928015889,15877132.904404603
6481432.6741709802,18947409.895012137,1716289.8767847477,14861562.108840108
5916126.1862596534,18246633.918028191,1693875.2546288229,14274683.089580312
5584159.1468781959,19042225.467040092,1673679.816182534,14234110.430993086
5183932.4951084927,18520005.762151085,1652206.5973700839,14137882.440248771
4822139.7331472496,17995650.849511746,1645674.5681724844,13917345.291956466
4500395.5717054717,17761329.847193185,1632609.4212895017,13684473.297620589
4168599.9700680887,17552173.99223299,1617556.7715912098,13513534.437597888
4012624.8502056133,17421514.066113915,1599386.9662073022,13391697.851145176
19451625.200573727,17795646.790774427,1603765.801825261,13823446.369140305
70517049.213742211,37008437.804994814,1610605.7939684805,32570825.590445213
60208279.949661553,33628018.905111469,1600804.5029443516,38594900.733587444
50675525.405232675,30435297.476512536,1584413.9048508736,33920379.892074168
41991196.736292332,29554823.068358317,1569669.8185743829,29331401.162777774
33446522.262914062,26377074.890244305,1563219.816104616,25358177.307362732
25530549.625155658,23604957.955588348,1551626.3044349039,22055472.714146201
20664571.426097482,21757435.940638948,1539015.6147453177,19545635.908831663
27813995.673089512,27703132.925839659,1715728.7037196099,20755501.186527606
36535280.729767539,31061027.846575614,1749040.4819062271,27247106.300860379
34233124.630745366,28102198.709327787,2220107.3066533878,25483379.154384546
27166941.916466806,25300988.43345413,2287431.4268095344,22968995.052803949
20279514.143634375,22763007.470952395,2060539.9555349536,20443245.16866364
15651603.894544333,20782361.384435892,1889450.2880527477,18452865.375747364
35939830.923735075,28846083.223570719,2026107.3539218265,19246059.382671189
52620232.619158022,38343244.365686171,2130924.8304534499,28993844.336249299
41289932.482134335,33570585.563615367,1974981.7241700902,25415251.297866635
33599638.860705033,29037916.463516667,1826780.2808263716,22251525.367225479
25206300.599719882,25558545.285528887,1755988.1797755279,19878004.593130838
18726438.536675319,22891810.194111705,1725254.7532433264,18046775.344245475
15029344.051356921,20970980.407462526,1696714.9972385811,16705597.886426732
11334300.335840862,19597611.415721904,1673745.2506706559,15951140.524168193
8396516.832469454,18747292.08298387,1651339.221237961,15630168.76532183
6905953.7044191994,18450472.282592032,1630484.2258037119,15394989.16308511
10779001.863993328,18595583.026250713,1625361.1918468454,15438219.636155829
29776202.148842841,20656319.784063317,1648925.0857917799,15810214.152525004
28844952.572489046,23214614.220112894,1648782.5349253304,16924167.839728095
22034525.013760399,22338443.898631476,1642562.0593752151,16227362.942625063
16331674.338606171,20732039.648697164,1622593.2015748757,16242834.648313323
14737742.440566331,21046811.740590774,1638978.1604152778,16720400.405728085
12699119.526877489,20877189.508930288,1623441.719174871,16341611.745919136
9630229.2006824091,19589588.210954066,1638692.9412990308,15684443.548525637
15838472.177951729,29223541.200348645,1647320.9285973932,20031928.177968442
14564715.977843096,27943754.43120756,1627848.4747117995,18552556.779792115
11382399.59305937,27022222.217935916,1637351.8540620997,18199780.483307488
10335142.154434558,28946102.708531987,1629358.3330316087,19203700.181659043
8273045.2877193242,31555653.974700853,1657000.8238069932,18245125.923551105
8058684.6454901472,29636107.199896812,1660309.0710178679,19586007.557689343
11185062.178480236,30223655.36578887,1743312.0604270524,18664899.8031701
8550720.3090862241,26740731.743290905,1742516.7277754552,17286147.576903097
12635109.814869912,24845564.756833676,1716859.2949387971,16631089.546053719
11591230.156999772,23024923.490508925,1706102.3467085799,15906559.720168239
8767480.0511713326,21207844.219942853,1684347.095132689,15622731.86247546
7028085.5883372631,19823186.709878538,1660020.8851219141,15388493.284896575
6452530.3791278824,18995596.460310381,1636615.9628563826,15162407.86715726
5900666.6519327872,18667190.102556478,1614630.0977414842,14956909.643842364
5445169.2859580312,18411849.260926664,1593203.4370503156,14853580.193915473
5022103.6446582749,18286295.032682639,1612087.1983102392,14857234.121321578
5007543.6647026297,18293353.662759326,1601834.1932318762,14754678.106219798
5343739.8401296278,18113808.36697606,1600314.5581853399,14665534.95360624
6152551.7166967709,18016384.922769707,1583830.0455793978,14546846.705702601
8446117.6543974765,17963397.860152021,1671309.8436803548,14426479.760517806
14438425.096379712,18273610.729428902,1689147.7507990401,14294898.586748451
16815957.65726573,18658570.386464424,1666880.6943665824,14432117.832547558
13284529.117584623,19905956.14644932,1654843.5063086008,14410243.198331658
9940262.2917437367,19126137.95460337,1651350.2366473824,14271308.439403433
8172033.3086367603,19796925.579563297,1647506.1854985151,14117396.611892398
10026043.795311861,20904818.244857978,1628268.1217483953,14313780.296051253
45239397.608037762,26573378.71236435,1654704.3854232684,14973936.255319118
50829263.406342395,24331169.063560124,1657185.2054685864,14847141.28066917
40407137.907935038,22893813.368384995,1640758.0746451467,14702044.178263465
39586497.634998403,22932402.582953971,1629771.4590748625,16189222.444363823
58780795.89060571,27225574.563241415,2405235.0306545775,23682542.511055339
68234200.271520346,27941397.557889011,2473667.0555868335,22206108.406997595
55517685.859360598,27315918.595695615,2409132.3431424988,20876056.485697567
57780848.092796326,28993736.869343657,2263920.8536936129,19755245.123957742
47602087.099455222,26176970.519201428,2227854.6684929579,18511978.027416095
35969051.334920533,23524776.847985685,2012955.1991188282,17289603.482636664
26927330.350051057,21619968.862183206,1881575.4276769597,16451566.577980254
20008891.544260856,24275807.373803336,2175247.9710972379,19389752.493208662
15864456.537950749,22279933.792183451,1994495.1030838345,18098790.487795766
23451388.74411954,20964803.527542777,1835711.4787575421,18497448.204079539
20071011.219826665,19859786.925650574,1741265.1413277979,17356032.646525424
24066423.688843213,21387999.872111361,1718344.4856502973,17005269.72022815
55082324.920646325,23534287.674435556,1820202.3919189351,16443985.357509209
44787987.533894412,22751850.890934139,1905648.2409443511,16314949.470117588
36292476.146635287,21327297.464040793,1793223.5554449686,15848050.702144224
27326161.654611871,20345743.721385758,1730941.9474689362,16137045.349511273
45047583.963364571,21222398.17631672,1833041.7766163922,16012460.885502527
36827281.617081776,25582835.911742799,1803847.2908263437,15937044.255867312
30007017.825020235,26219101.590410646,2035400.1250328145,17793210.45432543
22628826.913383219,23850925.500257902,1941828.4022705855,16637449.617730083
17398262.048478525,22522850.039959252,1799320.9184049224,16004276.091680834
13071011.747841692,20895757.106309988,1732759.5080835342,15815395.766832976
9877893.8566528335,19576110.31413354,1702820.0545880341,15383507.649227556
7490976.3569915546,19010508.103331011,1675068.723974152,15444021.046025509
18158632.749203395,18892925.479626585,1648938.94553089,17517665.410988763
17967027.548025288,20668094.176187206,1633764.2229021534,19204032.928999104
16072697.41509236,21529298.880669795,1618857.9068299821,18669994.329258651
14248051.171479797,23091736.980915662,1601576.5517552635,18208430.032896403
11149058.792556994,21441291.671629556,1614009.0673506083,18684318.255487669
8578641.1083091144,22627754.681940708,3682487.7638080791,19077891.985599473
21013414.89669767,33416190.886770967,4103024.8567799446,33745975.318224743
16165329.930229591,29425437.715235107,3446117.5347509868,29233779.190272827
12053096.379211947,26007619.723117787,2929422.6442156192,25211650.737598896
9010258.009861486,23432843.873487473,2542719.3890721384,22186047.811464526
7527925.5694676582,21636055.386335697,2248719.2806518683,20532215.34057638
7045945.3063589558,21029815.484069716,2030898.2924202052,20847730.124465734
6585491.4410249218,20117929.122867271,1897138.591671838,19263086.822545864
6154699.7595871482,19381868.731275212,1788545.0087375001,17809323.350300781
5655059.9268684499,18936668.705197588,1754692.4020733966,16733553.929958336
5227806.7936869375,18686352.350659978,1727451.0992710898,16128362.183702067
4847624.8249925133,18461176.069400206,1701347.8769359842,15870400.834113359
4486101.6569029819,18253725.503503148,1676453.4215632149,15638079.281089453
4160129.5849015284,18072180.937973324,1653595.7005082767,15418289.045382867
3874051.4859245708,17900570.488611311,1631129.8823847584,15222792.743102064
3612790.3681739019,17756628.754706625,1613011.0688064017,15036979.195578694
3370347.9371529291,17646696.009194586,1597752.9028639572,14898830.172786977
3150054.0204203604,17509515.117350072,1583682.8312084349,14740772.800228741
2950682.375102968,17381409.120355222,1568429.816757624,14587204.973052701
2771670.5002588392,17264018.282210425,1554804.0737554401,14444618.177819446
2610450.573517323,17156943.529302254,1542498.5044615832,14310137.879718017
2492348.8551007831,17067704.388453521,1531053.4654632497,14194253.313467316
2439472.428605577,16981020.122140575,1521729.2638046762,14078652.308445409
2421647.3873201762,16898401.148739446,1512557.1895879619,13969735.387756642
2664054.0145625682,16850196.032730021,1508015.9635582282,13866624.355228927
2829248.0405958588,16824762.742395811,1505253.7579027829,13796536.786587136
2689320.8193094684,16805338.576490834,1502526.1293826583,13741118.5713786
3039322.9562542029,16789086.124647673,1499533.7412081866,13699212.428347014
3039348.6474697595,16865534.603697084,1508246.3721545057,13667885.968875902
2848803.3210644466,16786926.724073481,1499634.6310290429,13620530.590229124
2674949.3105722936,16748068.775263425,1493341.6853173201,13579041.206861142
2526075.2397966171,16728429.264613064,1490388.0746473768,13537392.032219471
2409236.6777056325,16708786.154639926,1487579.795219477,13495577.573805863
2392180.3055407936,16689274.652201096,1484816.1974579568,13453920.032852735
2374659.6992712324,16669763.594763042,1482067.5795783305,13412363.299418701
2357325.5867113629,16650302.948427349,1501101.9696707481,13371369.443572352
