station_key,reach_id,terminal_tree_id,rows,nse,nse_status,time_r,log_rmse,rmse_mg_l,bias_mg_l,dynamic_eligible,sd_ratio,abs_log_sd_ratio,alpha,delta,nse_identity
三溪桥,95,56,36,-0.05017559904157176,defined,0.18341669241869651,0.2385016569009959,0.7356857481747484,0.11212532975973143,True,0.42718540960932533,0.8505371454556208,0.42718540960932533,0.15618608970910744,-0.0501755990415714
上中,115,20,36,-0.2918672414952166,defined,0.3008419182595843,0.21926980446120045,0.6884844310664872,-0.37441540185843414,True,0.31839989190833107,1.1444471644958516,0.31839989190833107,-0.6181139205993285,-0.29186724149521664
上洞,109,20,23,-0.20808531157099752,defined,-0.3457018756627177,0.3555541309283476,1.3957179723780766,-0.33393093833683574,True,0.16266941926240605,1.8160352402451507,0.16266941926240605,-0.2629709582898311,-0.20808531157099808
上金,108,20,36,-1.348071162705749,defined,0.21003675208075326,0.44633580394423894,1.253876728357064,-0.9645332177776768,True,0.15751139719427545,1.848257460196278,0.15751139719427545,-1.1787398725013212,-1.3480711627057496
东江江口,21,22,36,-0.9879744989786645,defined,-0.04056466618382269,0.23710460177532725,0.6321863418658616,-0.42512949131110633,True,0.260455305912038,1.345324002903847,0.260455305912038,-0.9481597795312118,-0.9879744989786639
乌都河,226,20,24,-0.278569525001531,defined,-0.1273315963337827,0.2446370109280944,0.8379201934323175,-0.3384097281201897,True,0.1663272064137885,1.7937983077648045,0.1663272064137885,-0.4566698676235421,-0.27856952500153104
九甸大桥,158,20,36,-1.0248617973521577,defined,0.7769006866099527,0.2818308213915213,1.847668495141296,-1.5676231669485927,True,0.3635455949771943,1.0118505566499085,0.3635455949771943,-1.2073003116161476,-1.0248617973521572
五马岗,26,26,28,-4.383135139126289,defined,0.1367697105173184,0.345069929516648,1.0698877657342691,0.9338722582541464,True,0.6848804672440123,0.3785109563205781,0.6848804672440123,2.025195222985125,-4.3831351391262885
交州,103,20,36,-0.05093056568799126,defined,0.1782884004947442,0.14590786222405344,0.2604801215909127,0.009380979345184146,True,0.46351504697310136,0.7689164306992786,0.46351504697310136,0.03691990760654782,-0.05093056568799145
京南,85,20,36,0.16581250225548683,defined,0.5380160357556405,0.18625541330425002,0.47374223965805934,0.17134563306874176,True,0.41750284109146174,0.8734639297048916,0.41750284109146174,0.33034122114347314,0.16581250225548733
从江大桥,172,20,36,-0.21150770844471078,defined,0.2766080074508405,0.1489173304427601,0.26237680636642446,0.1187375341595031,True,0.47637200012563885,0.7415562171038971,0.47637200012563885,0.49811047515712575,-0.21150770844471023
