station_key,reach_id,terminal_tree_id,rows,nse,nse_status,time_r,log_rmse,rmse_mg_l,bias_mg_l,dynamic_eligible,sd_ratio,abs_log_sd_ratio,alpha,delta,nse_identity
荷塘,4,20,4,,fewer_than_8,,0.33231363569590894,0.8244958784963474,0.7902120910904744,False,1.3427026987991473,inf,1.3427026987991473,,
蔗香北,203,20,12,-1.1738586854565325,defined,-0.6778699917682133,0.13768819332493495,0.4503900618739683,-0.0341475907983834,True,0.5952640662680067,0.5187501630367352,0.5952640662680067,-0.11178587327831715,-1.1738586854565316
蔗香南,167,20,12,-2.0400314458424615,defined,0.2272987633648514,0.145317908706312,0.48325088269998084,-0.38201718688811265,True,0.6654048249191925,0.4073596642680651,0.6654048249191925,-1.3783175441453979,-2.040031445842466
谷拉河大桥,124,20,12,-4.148687538532177,defined,-0.7060528551361179,0.14767221333776168,0.2745053504267135,0.08398466675248373,True,1.3348430309027322,0.2888137050910199,1.3348430309027322,0.6942205378175856,-4.148687538532178
贺街,51,20,12,-1.7762523779621282,defined,0.7930300019288972,0.09546015687688592,0.25006630492842635,0.16974954932901656,True,1.8540993948650497,0.6173990767449654,1.8540993948650497,1.1310529188749656,-1.7762523779621282
赵家渡,198,20,12,-131.3710799165068,defined,-0.4368688199282192,0.6648223399753824,2.7319448608318777,-2.7038406184236603,True,0.9416516684512574,0.06011985150494561,0.9416516684512574,-11.386905442017609,-131.37107991650677
车渡,150,20,12,-2.000486499948503,defined,-0.4350394311869893,0.1588498231577847,0.5144082246330353,-0.31651826417308,True,0.5914880416556966,0.5251138127491324,0.5914880416556966,-1.0658269813319665,-2.000486499948504
边外河,213,212,12,-3.566935252724819,defined,-0.32323873258204644,0.1510288183702826,0.4257535675206823,0.2720461512493136,True,1.0209283826312106,0.020712392384601604,1.0209283826312106,1.365515762393585,-3.5669352527248153
连江西牛,68,56,12,-1.0404834288335083,defined,-0.4661657160598108,0.25613837000044304,0.6658891687845436,0.08153767178770104,True,0.6416245316543462,0.44375198803866533,0.6416245316543462,0.17491332348472127,-1.0404834288335079
那弄,107,20,12,-0.7801231153901735,defined,-0.4200000625712211,0.3827744973977667,0.9485089760944607,-0.5247581502297909,True,0.22160916797602342,1.506839953231837,0.22160916797602342,-0.7381468439454146,-0.7801231153901738
郁江口,10,20,4,,fewer_than_8,,0.16915410683603993,0.4809191961947748,-0.3126860876542289,False,1.6319230742822615,inf,1.6319230742822615,,
都安,148,20,4,,fewer_than_8,,0.11648644092045068,0.36025835245876425,-0.1545952862532876,False,0.7755128908767737,inf,0.7755128908767737,,
都骑,19,20,12,-3.003038112899887,defined,-0.16390402716050692,0.15396063007635616,0.44614828283471913,-0.3229939182017192,True,0.8014107891229117,0.22138161802705286,0.8014107891229117,-1.4484715904991117,-3.003038112899884
锁龙桥,161,20,12,-0.08028244023890951,defined,0.6186147003587043,0.257239967962227,1.5964312012930049,-0.8831415327282373,True,0.25478693394272434,1.367327636258613,0.25478693394272434,-0.5749747334653565,-0.08028244023890924
长坝,61,56,12,-0.6182235383241288,defined,-0.449344213288682,0.2218750568422848,0.5407730288227135,-0.12428232020553497,True,0.40777952898106945,0.8970286207749768,0.40777952898106945,-0.29235706042038806,-0.6182235383241292
长底大桥,196,20,4,,fewer_than_8,,0.3411073839471439,1.2899299441148475,-0.4918440447436689,False,0.07220062633837984,inf,0.07220062633837984,,
长虹桥,192,20,12,-1.0460223925089935,defined,0.6887304674491774,0.23992182596570666,1.425215232824233,-1.2236211019270202,True,0.5781590153317289,0.5479063351157372,0.5781590153317289,-1.2280659604754098,-1.0460223925089895
阳朔,81,20,12,-2.0130672269656715,defined,-0.16836091712135814,0.20140575973022307,0.5442033692558058,-0.28052090060976437,True,0.9455557554230289,0.05598242337525267,0.9455557554230289,-0.8947638079444534,-2.0130672269656733
雁江,140,20,12,-1.2126061659903233,defined,-0.21182671462813782,0.24360739172032783,0.585208007120229,-0.3723327163973123,True,0.38968048631681446,0.9424281414944458,0.38968048631681446,-0.9463962226424201,-1.2126061659903218
露塘,177,20,12,-1.2717126058739212,defined,0.10990318193818258,0.1572630060294671,0.35469522998745917,-0.23287451813676166,True,0.6617700006379539,0.4128372144737753,0.6617700006379539,-0.9895626961907242,-1.2717126058739245
青岩,214,212,12,-12.48641928360547,defined,-0.09816771877234096,0.6433124468902397,2.3827626287029045,-2.2819258397658646,True,0.25813942888473457,1.3542554180020623,0.25813942888473457,-3.516973329603582,-12.48641928360546
顶换村,219,217,4,,fewer_than_8,,0.3007799215780591,0.7892826360514261,-0.5818470860277685,False,0.24250221828223814,inf,0.24250221828223814,,
马头福水,55,22,4,,fewer_than_8,,0.17781738586119092,0.38577651300793236,0.10744295571838672,False,0.6780633281750773,inf,0.6780633281750773,,
马陇,156,20,4,,fewer_than_8,,0.15173191558471696,0.4075720831055577,0.2273138822944017,False,2.4291081910165366,inf,2.4291081910165366,,
高桥,59,56,12,-1.0625721124751384,defined,-0.3495466312218268,0.2037538810715644,0.5287493928876192,-0.16563777687475667,True,0.6415874320482676,0.4438098110751368,0.6415874320482676,-0.4498980201105345,-1.0625721124751388
黄果树,225,20,12,-2.268140173270437,defined,-0.610758726005177,0.3107923242511164,1.416644241635583,-1.040452335284062,True,0.32640910554112534,1.119603759402848,0.32640910554112534,-1.3277359866241123,-2.2681401732704365
黄沙湾,87,20,6,,fewer_than_8,,0.20402677793828775,0.6401904200724677,-0.4993758652662377,False,0.7640417749598918,inf,0.7640417749598918,,
黄泥河,199,20,12,-1.6729092991594912,defined,-0.3809766118591871,0.3377760856452719,1.3188756007176359,-0.8784638665973491,True,0.4141442711851043,0.8815408847388264,0.4141442711851043,-1.0889606325712897,-1.6729092991594912
黄种村,181,20,4,,fewer_than_8,,0.2263618886967519,0.4993410678432597,-0.37823585378041336,False,0.32671375052451357,inf,0.32671375052451357,,
龙川城铁路桥,48,22,12,-4.16455043392392,defined,-0.07659301001073714,0.5238566714205268,1.4229249359000755,-1.272615276461621,True,0.12176151689479026,2.1056909268748263,0.12176151689479026,-2.032503974107434,-4.164550433923924
龙归,74,56,4,,fewer_than_8,,0.3080138692957065,0.604604197540939,-0.44750102492771293,False,0.14457885246099664,inf,0.14457885246099664,,
龙江三江口,184,20,4,,fewer_than_8,,0.29375673891873216,0.6706411465113888,-0.6275343343492401,False,0.5734528881248475,inf,0.5734528881248475,,
龙眼电站,145,20,4,,fewer_than_8,,0.2555223330184349,0.6376139727112853,0.32872108436832004,False,0.8693840725493087,inf,0.8693840725493087,,
