station_key,reach_id,terminal_tree_id,rows,nse,nse_status,time_r,log_rmse,rmse_mg_l,bias_mg_l,dynamic_eligible,sd_ratio,abs_log_sd_ratio,alpha,delta,nse_identity
三溪桥,95,56,12,-0.3672198900148156,defined,-0.12783908371124317,0.18696502171070034,0.5489574235989567,0.13340169491275994,True,0.42245506693816864,0.8616721882827222,0.42245506693816864,0.28414621077886637,-0.36721989001481525
上中,115,20,12,-0.10531026045724712,defined,0.1473228622993268,0.23702528157973615,0.7506435096882882,-0.25431335290103374,True,0.15938185430713447,1.8364523565769246,0.15938185430713447,-0.35618656196587306,-0.1053102604572467
上洞,109,20,4,,fewer_than_8,,0.5168751306365376,2.375772186197835,-1.3102429771084825,False,0.013956405060500839,inf,0.013956405060500839,,
上金,108,20,12,-1.1686699213180156,defined,-0.3634056138924143,0.25816458923639335,0.6045740128123508,-0.4104839031705805,True,0.18522381894577575,1.686190353021647,0.18522381894577575,-0.9998696449788755,-1.1686699213180143
东江江口,21,22,12,-1.32202764154597,defined,-0.08842979624918663,0.24647366563108153,0.6690459091289941,-0.49701593360181856,True,0.131601306066896,2.027978335619682,0.131601306066896,-1.1320043217338929,-1.3220276415459684
乌都河,226,20,4,,fewer_than_8,,0.23334035029827796,0.8250339885649801,-0.5267947964178299,False,0.10999706328409611,inf,0.10999706328409611,,
九甸大桥,158,20,12,-0.3305061310145856,defined,0.7801174970202157,0.2701764377477261,1.8914441512192426,-1.51350859713357,True,0.484875461449627,0.7238632015346483,0.484875461449627,-0.9229959808167141,-0.3305061310145866
五马岗,26,26,4,,fewer_than_8,,0.32040509396872874,1.0086228026250605,0.9406283000761831,False,0.5021630569711696,inf,0.5021630569711696,,
交州,103,20,12,0.20578835144630803,defined,0.6847362388202828,0.1439423361907233,0.26766491949814347,0.07578664472446449,True,0.23818859223914127,1.4346925147311094,0.23818859223914127,0.2523302689735873,0.2057883514463083
京南,85,20,12,0.16197276649044912,defined,0.4800638450473124,0.18135832416167064,0.5244941169037477,0.05019968268079452,True,0.23346345281636313,1.4547297331112983,0.23346345281636313,0.0876172093980547,0.1619727664904494
从江大桥,172,20,12,-0.6715719627170589,defined,0.7457187280902634,0.166239822617631,0.3050575777928165,0.23838983717950749,True,0.2908811909509918,1.23484037369794,0.2908811909509918,1.01034211975484,-0.6715719627170613
八角电站,122,20,4,,fewer_than_8,,0.4102010162625354,1.0134152806260943,1.0122859070314298,False,0.8327150573098399,inf,0.8327150573098399,,
公庄河口(泰美),23,23,12,-0.789459095348436,defined,0.010268254642144363,0.2122768709911115,0.6449137830411387,-0.3633601207141662,True,0.48091264288823304,0.7320696409874683,0.48091264288823304,-0.7536964854729624,-0.7894590953484346
公篓,138,20,12,-2.7789665434501702,defined,-0.08905893351960013,0.18633350254144643,0.35064262584652256,0.28081484026023146,True,0.5135776334109675,0.6663540762093141,0.5135776334109675,1.556832426848811,-2.7789665434501702
六景,144,20,12,-2.339541815019645,defined,0.34872282983458136,0.27215543146617066,0.8293060280511112,-0.7099632617980863,True,0.23204394318651192,1.4608285149650013,0.23204394318651192,-1.5644601191714818,-2.3395418150196416
兴宁电站,92,22,12,-10.047552209032554,defined,-0.31957362134268946,0.5981062232961821,1.8255288272565624,-1.721824581151085,True,0.24756779009287558,1.3960708351118214,0.24756779009287558,-3.1349689197702615,-10.047552209032565
凤山糖厂,176,20,4,,fewer_than_8,,0.13774988154698817,0.28517807288486957,0.1669546980778108,False,0.2947200295046394,inf,0.2947200295046394,,
刘三姐故居,169,20,4,,fewer_than_8,,0.15970015304063864,0.4015552550117435,-0.3563744404151409,False,0.4535471786528626,inf,0.4535471786528626,,
北江石尾,59,56,12,-4.343627998700124,defined,-0.5876362637118865,0.28051119758651494,0.8069828155955898,-0.6802732798592306,True,0.3566350035761608,1.0310424191551402,0.3566350035761608,-1.9486652228906889,-4.343627998700128
十里亭,94,56,12,-2.8237070615507074,defined,-0.4047495472122775,0.32025149405621633,0.8816559192673985,0.6805146573493346,True,0.43756236868327897,0.8265360263543982,0.43756236868327897,1.5093176914949376,-2.823707061550707
南岸,10,20,12,-1.2665386780758778,defined,-0.15326391147421667,0.2435487845862386,0.7685399687497075,-0.5317218277696947,True,0.2996210697669154,1.205236703487035,0.2996210697669154,-1.0415967062171785,-1.2665386780758794
南江口,14,20,4,,fewer_than_8,,0.1887913155929482,0.4793577346781496,0.2714274028452363,False,0.5558371828670747,inf,0.5558371828670747,,
厂房大桥,210,20,12,-36.25198043205489,defined,-0.14265864878406062,0.6605863439602117,2.868165883339973,2.748976277932153,True,1.2898601778532313,0.25453382323797924,1.2898601778532313,5.849805273122986,-36.25198043205489
双苏村,168,20,4,,fewer_than_8,,0.10288577613881801,0.3024669953574601,0.2063237916490787,False,0.12472616961564678,inf,0.12472616961564678,,
发耳,208,20,12,-1.0605871473526585,defined,-0.6225360252155702,0.31883044039771574,1.1634061368662945,0.49287859754533153,True,0.4158777084476877,0.8773640320162209,0.4158777084476877,0.608140746688949,-1.060587147352659
古封,19,20,12,-1.0039287893809585,defined,0.4931142461571778,0.08751497250755495,0.27760830272356984,-0.21885900584296336,True,0.5329048625716523,0.6294123649853349,0.5329048625716523,-1.1160229191147806,-1.0039287893809583
古市,63,56,4,,fewer_than_8,,0.2827176839446878,0.6917848975036346,0.5418148268169596,False,0.740205027743399,inf,0.740205027743399,,
叮当,120,20,12,-0.3235851851701894,defined,0.24870739376715567,0.21930725923601405,0.7291793688869953,-0.3934703497786944,True,0.2420307779629324,1.418690379247343,0.2420307779629324,-0.6208026865969922,-0.3235851851701895
坝草,204,20,12,-0.5134216053985727,defined,-0.6880797761880546,0.2221297350496638,0.7969856967019289,-0.15979863108708928,True,0.2742263982218671,1.2938012428852042,0.2742263982218671,-0.2466621383393043,-0.5134216053985735
坡脚,167,20,12,0.09840180251404651,defined,0.6575331573290095,0.1072972148906316,0.4138672811980538,-0.1493044835064903,True,0.1921186887679746,1.6496419272766025,0.1921186887679746,-0.34254550489980196,0.09840180251404516
垒亭,149,20,12,-8.877309698831647,defined,0.4480635789190645,0.12612619142575276,0.3750499874034763,0.3593679324805577,True,0.5455142682445241,0.6060263177824756,0.5455142682445241,3.0114073176399447,-8.877309698831654
天生桥,190,20,12,-0.7068104028512343,defined,0.267813699259212,0.23024080512562206,1.6998531748247914,-0.5636965415382958,True,1.0364744603869662,0.03582501234599815,1.0364744603869662,-0.43323805772881935,-0.7068104028512346
官渡,64,56,4,,fewer_than_8,,0.6491748167515522,1.9434879364030124,-1.8122908040299315,False,0.12162642795380395,inf,0.12162642795380395,,
封开城上,18,20,12,-0.7674650261969649,defined,0.1658038252634329,0.09658768726397596,0.3125626367894427,-0.19754149646164829,True,0.4640894802449353,0.7676778999926931,0.4640894802449353,-0.84022711376223,-0.7674650261969643
小云尚大桥,227,20,4,,fewer_than_8,,0.328260240478568,1.4258568398158429,-1.3443651809226538,False,0.4052973444879324,inf,0.4052973444879324,,
山脚村,8,20,12,0.03330666650143643,defined,0.5598107210352866,0.16452064252994203,0.5682072349354256,0.3057046497593041,True,0.5759670792800111,0.551704773947358,0.5759670792800111,0.5289804807106576,0.033306666501437154
岔河口,207,20,12,-1.098325675149494,defined,-0.6473466910162724,0.2382272341835377,0.8441271222415209,0.3198905476654593,True,0.4553958817190885,0.7865881686101457,0.4553958817190885,0.5489464744364518,-1.0983256751494959
岜怀,202,20,4,,fewer_than_8,,0.2709756766290713,0.7800080319064877,0.17590833015544827,False,0.14665642350475852,inf,0.14665642350475852,,
布龙,105,20,4,,fewer_than_8,,0.2767523814682326,0.4681390526871085,0.44177625629297623,False,0.8789990632534073,inf,0.8789990632534073,,
